0	1	65.946	68.381	5.28745e-08	
1	1	65.6826	68.1614	5.37277e-08	
2	1	65.7303	67.7831	5.3572e-08	
3	1	65.7596	67.6596	5.34765e-08	
4	1	65.6107	67.5609	5.39637e-08	
5	1	65.6107	67.5305	5.39637e-08	
6	1	65.4684	67.4487	5.44345e-08	
7	1	65.4684	67.3618	5.44345e-08	
8	1	65.9767	67.4009	5.27762e-08	
9	1	65.4684	67.4322	5.44343e-08	
10	1	65.6997	67.4201	5.3672e-08	
11	1	65.5173	67.3919	5.42719e-08	
12	1	65.5173	67.3983	5.42719e-08	
13	1	65.9369	67.4823	5.29036e-08	
14	1	65.4799	67.4225	5.43963e-08	
15	1	65.4799	67.4403	5.43963e-08	
16	1	65.7652	67.3958	5.34583e-08	
17	1	65.473	67.4016	5.44191e-08	
18	1	65.7229	67.3439	5.35962e-08	
19	1	65.271	67.2811	5.50958e-08	
20	1	65.271	67.2929	5.50958e-08	
21	1	65.6149	67.4094	5.39497e-08	
22	1	65.4799	67.3759	5.43962e-08	
23	1	65.4799	67.3834	5.43962e-08	
24	1	65.6149	67.3712	5.39497e-08	
25	1	65.6149	67.289	5.39497e-08	
26	1	65.5743	67.2525	5.40835e-08	
27	1	65.6149	67.2124	5.39497e-08	
28	1	65.6149	67.1419	5.39497e-08	
29	1	65.5049	67.1675	5.43131e-08	
30	1	65.5982	67.3237	5.40049e-08	
31	1	65.3189	67.2981	5.49343e-08	
32	1	65.499	67.3492	5.43328e-08	
33	1	65.5519	67.4108	5.41575e-08	
34	1	65.5519	67.2697	5.41575e-08	
35	1	65.479	67.3199	5.43991e-08	
36	1	65.1836	67.4122	5.53919e-08	
37	1	65.1836	67.1986	5.53919e-08	
38	1	65.1836	67.2233	5.53919e-08	
39	1	65.1836	67.2779	5.53919e-08	
40	1	65.1836	67.2917	5.53919e-08	
41	1	65.2072	67.3239	5.53119e-08	
42	1	65.2072	67.5293	5.53119e-08	
43	1	65.5198	67.528	5.42636e-08	
44	1	65.5198	67.5072	5.42636e-08	
45	1	65.6954	67.3425	5.36861e-08	
46	1	65.3878	67.2213	5.47031e-08	
47	1	65.3878	67.2934	5.47031e-08	
48	1	65.4001	67.2828	5.46622e-08	
49	1	65.7945	67.1934	5.33632e-08	
50	1	65.4561	67.186	5.44752e-08	
51	1	65.4561	67.1425	5.44752e-08	
52	1	65.4561	67.1957	5.44752e-08	
53	1	65.7032	67.2467	5.36603e-08	
54	1	65.6773	67.339	5.37451e-08	
55	1	65.3319	67.27	5.48906e-08	
56	1	65.5524	67.2389	5.41558e-08	
57	1	65.5524	67.3036	5.41558e-08	
58	1	65.4997	67.3353	5.43303e-08	
59	1	65.3859	67.3928	5.47095e-08	
60	1	65.3859	67.479	5.47095e-08	
61	1	65.3859	67.5358	5.47095e-08	
62	1	65.3859	67.4629	5.47095e-08	
63	1	65.1437	67.3698	5.55277e-08	
64	1	65.1437	67.2717	5.55277e-08	
65	1	65.1437	67.281	5.55277e-08	
66	1	64.9334	67.1916	5.62508e-08	
67	1	65.1903	67.1723	5.5369e-08	
68	1	65.1903	67.2342	5.5369e-08	
69	1	65.1903	67.2858	5.5369e-08	
70	1	65.3782	67.2597	5.47353e-08	
71	1	65.3782	67.2231	5.47353e-08	
72	1	65.5118	67.2313	5.42901e-08	
73	1	65.2784	67.0775	5.50707e-08	
74	1	65.2784	67.0902	5.50707e-08	
75	1	65.5581	67.0973	5.41371e-08	
76	1	65.2766	67.0571	5.50768e-08	
77	1	65.0175	67.1569	5.59602e-08	
78	1	65.4529	67.1235	5.44861e-08	
79	1	65.2767	67.1507	5.50766e-08	
80	1	65.534	67.1433	5.42168e-08	
81	1	65.4788	67.1318	5.43999e-08	
82	1	65.3477	67.3261	5.48375e-08	
83	1	65.3477	67.2242	5.48375e-08	
84	1	65.2825	67.2039	5.50572e-08	
85	1	65.2825	67.2386	5.50572e-08	
86	1	65.3477	67.3433	5.48375e-08	
87	1	65.3477	67.2133	5.48375e-08	
88	1	65.169	67.2737	5.54417e-08	
89	1	64.9949	67.2754	5.6038e-08	
90	1	65.3019	67.2168	5.49917e-08	
91	1	65.3019	67.2504	5.49917e-08	
92	1	65.1732	67.2364	5.54275e-08	
93	1	65.1732	67.2041	5.54275e-08	
94	1	65.271	67.1606	5.50958e-08	
95	1	65.2502	67.0929	5.51661e-08	
96	1	65.2502	67.0544	5.51661e-08	
97	1	65.4555	67.0903	5.44772e-08	
98	1	65.2058	67.1454	5.53167e-08	
99	1	65.4555	67.225	5.44772e-08	
100	1	65.4928	67.1183	5.43534e-08	
101	1	65.3749	67.0903	5.47465e-08	
102	1	65.3749	67.1206	5.47465e-08	
103	1	65.0947	67.2388	5.5695e-08	
104	1	65.0947	67.2718	5.5695e-08	
105	1	65.0947	67.4015	5.5695e-08	
106	1	65.0947	67.3279	5.5695e-08	
107	1	65.3866	67.3529	5.47073e-08	
108	1	65.6574	67.4354	5.38104e-08	
109	1	65.5606	67.3024	5.41287e-08	
110	1	65.5606	67.2577	5.41287e-08	
111	1	65.5606	67.2147	5.41287e-08	
112	1	65.4399	67.1921	5.45293e-08	
113	1	65.669	67.2647	5.37723e-08	
114	1	65.669	67.311	5.37723e-08	
115	1	65.2603	67.2806	5.51319e-08	
116	1	65.2603	67.2733	5.51319e-08	
117	1	65.1632	67.4328	5.54615e-08	
118	1	65.5702	67.4109	5.4097e-08	
119	1	65.5702	67.3259	5.4097e-08	
120	1	65.2803	67.2831	5.50643e-08	
121	1	65.3557	67.2934	5.48107e-08	
122	1	65.6244	67.2967	5.39184e-08	
123	1	65.8595	67.3269	5.31527e-08	
124	1	65.4658	67.3252	5.44431e-08	
125	1	65.9202	67.3794	5.29572e-08	
126	1	65.2636	67.3378	5.51209e-08	
127	1	65.6913	67.3957	5.36992e-08	
128	1	65.5041	67.1824	5.43159e-08	
129	1	65.5041	67.1699	5.43159e-08	
130	1	65.4815	67.1885	5.43908e-08	
131	1	65.5041	67.1949	5.43159e-08	
132	1	65.5115	67.2243	5.42913e-08	
133	1	65.5115	67.2876	5.42913e-08	
134	1	65.1527	67.1673	5.54971e-08	
135	1	65.1527	67.1328	5.54971e-08	
136	1	65.5584	67.0225	5.41362e-08	
137	1	65.538	67.0458	5.42034e-08	
138	1	65.4976	67.2229	5.43375e-08	
139	1	65.2362	67.257	5.52137e-08	
140	1	65.2362	67.2075	5.52137e-08	
141	1	65.0951	67.2124	5.56937e-08	
142	1	65.0951	67.2084	5.56937e-08	
143	1	65.2362	67.1768	5.52137e-08	
144	1	65.1208	67.0677	5.5606e-08	
145	1	65.1208	67.0662	5.5606e-08	
146	1	65.1208	67.1788	5.5606e-08	
147	1	65.2024	67.0731	5.5328e-08	
148	1	65.2024	66.9768	5.5328e-08	
149	1	65.2024	67.0738	5.5328e-08	
150	1	65.2024	67.073	5.5328e-08	
151	1	65.2949	67.1096	5.50153e-08	
152	1	65.2949	67.0424	5.50153e-08	
153	1	65.2949	66.9048	5.50153e-08	
154	1	65.554	67.0324	5.41507e-08	
155	1	64.9353	67.0559	5.62441e-08	
156	1	65.3415	67.0831	5.48584e-08	
157	1	65.4236	67.0428	5.45836e-08	
158	1	65.4482	67.0954	5.45016e-08	
159	1	65.469	67.0614	5.44325e-08	
160	1	65.6021	67.091	5.39919e-08	
161	1	65.3885	67.0911	5.47008e-08	
162	1	65.3885	67.0671	5.47008e-08	
163	1	65.3885	67.1451	5.47008e-08	
164	1	65.4679	67.2528	5.44361e-08	
165	1	64.9385	67.2162	5.62329e-08	
166	1	65.4449	67.2623	5.45125e-08	
167	1	65.6435	67.2665	5.3856e-08	
168	1	65.5469	67.298	5.4174e-08	
169	1	65.6273	67.2338	5.3909e-08	
170	1	65.7946	67.2428	5.3363e-08	
171	1	65.176	67.2148	5.54176e-08	
172	1	65.5471	67.3078	5.41734e-08	
173	1	65.4682	67.3863	5.44351e-08	
174	1	65.394	67.4046	5.46826e-08	
175	1	65.3878	67.3546	5.47033e-08	
176	1	65.3878	67.3655	5.47033e-08	
177	1	65.011	67.4034	5.59827e-08	
178	1	65.6002	67.4014	5.39983e-08	
179	1	65.5036	67.3127	5.43173e-08	
180	1	65.5703	67.2171	5.40969e-08	
181	1	65.5703	67.1527	5.40969e-08	
182	1	65.3983	67.2887	5.46682e-08	
183	1	65.3983	67.2752	5.46682e-08	
184	1	65.3497	67.2242	5.4831e-08	
185	1	65.29	67.121	5.50319e-08	
186	1	65.5878	67.2362	5.40391e-08	
187	1	65.5878	67.34	5.40391e-08	
188	1	65.4769	67.4302	5.44062e-08	
189	1	65.3899	67.4015	5.46963e-08	
190	1	65.4482	67.3411	5.45015e-08	
191	1	65.6025	67.3194	5.39907e-08	
192	1	65.44	67.2386	5.45288e-08	
193	1	65.44	67.1183	5.45288e-08	
194	1	65.4811	67.0254	5.43922e-08	
195	1	65.4438	67.1154	5.45161e-08	
196	1	65.4811	67.1731	5.43922e-08	
197	1	65.5307	67.18	5.42275e-08	
198	1	65.1592	67.2068	5.54749e-08	
199	1	65.6521	67.3223	5.38276e-08	
200	1	65.777	67.2	5.34201e-08	
201	1	65.4034	67.1349	5.46511e-08	
202	1	65.4034	67.1098	5.46511e-08	
203	1	65.3486	67.0381	5.48345e-08	
204	1	65.3486	67.084	5.48345e-08	
205	1	65.5153	67.0355	5.42786e-08	
206	1	65.5153	67.0506	5.42786e-08	
207	1	65.3627	67.0733	5.47873e-08	
208	1	65.3627	67.0267	5.47873e-08	
209	1	65.3627	67.0841	5.47873e-08	
210	1	65.3663	67.1528	5.47754e-08	
211	1	65.4314	67.1183	5.45576e-08	
212	1	65.4314	67.222	5.45576e-08	
213	1	65.1859	67.2889	5.5384e-08	
214	1	65.2616	67.1776	5.51276e-08	
215	1	65.4314	67.0367	5.45576e-08	
216	1	65.4314	67.1718	5.45576e-08	
217	1	65.4314	67.1469	5.45576e-08	
218	1	65.3436	67.0939	5.48514e-08	
219	1	65.3436	67.1541	5.48514e-08	
220	1	65.541	67.1768	5.41936e-08	
221	1	65.4963	66.9782	5.43416e-08	
222	1	65.2473	67.0903	5.51759e-08	
223	1	65.1274	67.1192	5.55832e-08	
224	1	65.1274	67.066	5.55832e-08	
225	1	65.507	67.1211	5.43063e-08	
226	1	65.3545	67.1717	5.48147e-08	
227	1	65.6014	67.1291	5.39944e-08	
228	1	65.6014	67.2115	5.39944e-08	
229	1	65.3567	67.1285	5.48076e-08	
230	1	65.3567	67.199	5.48076e-08	
231	1	65.5762	67.2107	5.40774e-08	
232	1	65.6425	67.2061	5.3859e-08	
233	1	65.3293	67.2132	5.48993e-08	
234	1	65.1417	67.3154	5.55346e-08	
235	1	65.2995	67.3592	5.49997e-08	
236	1	65.2995	67.3314	5.49997e-08	
237	1	65.2995	67.3289	5.49997e-08	
238	1	65.2995	67.3396	5.49997e-08	
239	1	65.2688	67.3134	5.51032e-08	
240	1	65.013	67.3287	5.59758e-08	
241	1	65.3406	67.2152	5.48616e-08	
242	1	65.4945	67.2978	5.43478e-08	
243	1	65.2888	67.4478	5.50356e-08	
244	1	65.3362	67.4295	5.48764e-08	
245	1	65.7012	67.5309	5.3667e-08	
246	1	65.5119	67.437	5.429e-08	
247	1	65.6471	67.4139	5.38441e-08	
