1	1
0.90164	0.895466
0.814069	0.805786
0.736064	0.727358
0.666635	0.65831
0.60431	0.597263
0.548186	0.542717
0.497623	0.493811
0.45197	0.449906
0.411263	0.410568
0.374973	0.375138
0.342319	0.343616
0.312499	0.314831
0.285383	0.288598
0.260679	0.264621
0.238066	0.242898
0.21745	0.222938
0.199081	0.204669
0.181966	0.187577
0.166429	0.172155
0.152278	0.158145
0.139151	0.145392
0.127091	0.133424
0.116309	0.122507
0.106599	0.112524
0.0979935	0.103558
0.0901395	0.0955762
0.0829529	0.0879624
0.0763382	0.0811751
0.0704945	0.0749332
0.0651056	0.0691086
0.0601902	0.0637555
0.0559086	0.0588549
0.0518718	0.0545438
0.0483082	0.0508982
0.0449725	0.0477523
0.0420897	0.0447231
0.0393824	0.0419656
0.0372182	0.0394503
0.0350837	0.0368392
0.0326696	0.0343353
0.0305973	0.0318304
0.0283469	0.0292464
0.0260874	0.0268916
0.0241733	0.0247945
0.0223198	0.0227666
0.0204943	0.0209105
0.0185069	0.0190727
0.0170038	0.0176349
0.0159395	0.0161762
0.0146654	0.0149353
0.013195	0.0134443
0.0119954	0.0116748
0.0106393	0.0100227
0.00956283	0.00878401
0.00875765	0.00771084
0.00797438	0.00660784
0.00734953	0.0057455
0.00621174	0.004869
0.00529865	0.00407189
0.00435758	0.00343555
0.00332334	0.00294094
0.00231997	0.0025728
0.00147252	0.00228645
0.000825926	0.00195463
0.000389159	0.00137373
-7.07069e-05	0.000607722
-0.000307159	-8.23246e-05
-0.000470308	-0.000835646
-0.000433389	-0.00149807
-0.000246799	-0.00218363
-3.996e-05	-0.00265089
-0.000295772	-0.00305808
-0.000773019	-0.00312106
-0.00165316	-0.00345718
-0.00199625	-0.00382421
-0.002437	-0.00401144
-0.00264682	-0.00430218
-0.00270106	-0.00452874
-0.00290307	-0.00497423
-0.00300152	-0.00514264
-0.00299059	-0.0050918
-0.00303667	-0.00516831
-0.00272108	-0.00502934
-0.00278469	-0.00504385
-0.00315298	-0.00502815
-0.00331057	-0.00486078
-0.0031382	-0.00472841
-0.00303167	-0.0047604
-0.00326174	-0.00476918
-0.00307815	-0.00470267
-0.00269066	-0.00465624
-0.00242018	-0.00486637
-0.00202787	-0.00497501
-0.00160193	-0.00499665
-0.0013158	-0.00486328
-0.00134889	-0.00505935
-0.00129791	-0.00484708
-0.00129079	-0.00431517
-0.0013771	-0.00369901
-0.00138748	-0.00335202
-0.00119961	-0.00305092
-0.000990389	-0.00255995
-0.000775209	-0.00195616
-0.000290975	-0.00127759
-0.000123023	-0.000824059
0.00038649	-0.000574572
0.000849468	-0.000279363
