1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	4	11	5	31	9	3	7	26	13	22	19	12	33	6	18	28	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	4	11	5	31	9	3	7	26	13	22	19	12	33	6	18	28	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	4	11	5	31	9	3	7	26	13	22	19	12	33	6	18	28	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	4	11	5	31	9	3	7	26	13	22	19	12	33	6	18	28	23
1	2	12	14	17	29	4	11	5	31	9	3	7	26	13	22	19	30	15	24	10	8	21	27	25	20	32	16	34	33	6	18	28	23
1	2	12	14	17	29	4	11	5	31	9	3	7	26	13	22	19	30	15	24	10	8	21	27	25	20	32	16	34	33	6	18	28	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	28	19	22	13	26	7	3	9	31	5	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	28	19	22	13	26	7	3	9	31	5	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	28	19	22	13	26	7	3	9	31	5	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	28	19	22	13	26	7	3	9	31	5	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	30	15	24	10	14	17	29	8	21	27	25	20	32	16	34	12	33	6	18	28	19	22	13	26	7	3	9	31	5	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	28	31	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	33	6	18	5	28	31	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	12	33	6	18	20	32	16	34	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	12	33	6	18	20	32	16	34	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	12	33	6	18	20	32	16	34	5	28	31	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	12	33	6	18	9	3	7	26	13	22	19	28	31	5	34	16	32	20	11	4	23
1	8	14	17	29	30	15	24	10	2	21	27	25	20	32	16	34	12	33	6	18	5	31	28	19	22	13	26	7	3	9	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	7	26	13	22	19	4	11	5	31	9	3	33	6	18	28	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	7	26	13	22	19	4	11	5	31	9	3	33	6	18	28	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	12	7	26	13	22	19	4	11	5	31	9	3	33	6	18	28	23
1	2	14	17	29	30	15	24	10	8	21	27	25	20	32	16	34	3	9	12	33	6	18	5	31	28	19	22	13	26	7	11	4	23
1	2	14	17	29	30	15	24	10	8	21	27	25	12	5	31	28	20	32	16	34	33	6	18	19	22	13	26	7	3	9	11	4	23
