1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	3	30	19	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	4	5	3	30	19	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	30	19	3	22	26	17	28	18	4	5	15	6	27	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	30	19	3	22	26	17	28	18	4	5	15	6	27	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	30	19	3	22	26	17	28	18	4	5	15	6	27	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	30	19	3	22	26	17	28	18	4	5	15	6	27	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	26	22	17	28	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	3	19	30	20	14
1	26	14	20	22	17	28	18	4	5	3	30	19	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	26	14	20	22	17	28	18	4	5	3	30	19	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	26	14	20	22	17	28	18	4	5	3	30	19	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	15	6	27	19	30	3	5	4	18	28	17	22	20	14	26
1	14	20	22	26	17	28	4	5	18	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	4	5	18	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	4	5	18	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	4	5	18	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	4	5	18	30	19	3	27	6	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	22	17	26	20	14
1	26	22	14	20	30	19	3	17	28	18	4	5	6	27	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	26	17	22	14	20	30	19	3	28	18	4	5	15	6	27	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	5	30	19	3	27	6	15	13	23	29	16	4	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	5	30	19	3	27	6	15	13	23	29	16	4	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	5	30	19	3	27	6	15	13	23	29	16	4	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	5	30	19	3	27	6	15	13	23	29	16	4	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	5	30	19	3	27	6	15	13	23	29	16	4	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	3	19	30	28	17	22	20	14	26
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	20	14	26	22	17
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	20	14	26	22	17
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	20	14	26	22	17
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	20	14	26	22	17
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	20	14	26	22	17
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	20	14	26	22	17
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	20	14	26	22	17
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	20	14	26	22	17
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	20	14	26	22	17
1	9	21	7	24	11	34	32	8	33	10	12	2	25	31	16	29	23	13	27	6	15	5	4	18	28	3	19	30	20	14	26	22	17
1	14	26	22	20	19	3	30	17	28	18	4	5	15	6	27	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	26	22	20	30	19	3	17	28	18	4	5	6	27	15	13	23	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
1	14	20	22	26	17	28	18	30	19	3	27	6	15	13	23	5	4	29	16	31	25	2	12	10	33	8	32	34	11	24	7	21	9
