1.02666	0.926466	0.509805	0.0847161
0.835725	0.768114	-0.251547	0.0299277
1.00846	0.745573	-0.042274	0.0427066
1.03685	0.827063	0.333468	0.0661149
1.11464	0.752932	0.361873	0.0699454
1.30242	0.741682	1.37192	0.106082
1.10808	0.687263	0.0516276	0.0404399
0.932414	0.866952	0.0789107	0.0841708
0.865663	0.841369	-0.140273	0.0346253
0.83386	1.0038	0.262672	0.0854547
0.833268	0.998749	0.17029	0.064117
1.01346	1.17184	1.66947	0.162163
1.10431	1.32949	4.25112	0.434066
0.983294	1.51058	4.50756	0.375347
0.802041	1.63686	3.75854	0.319949
0.933305	1.66188	5.81111	0.533724
0.980419	1.55366	4.64882	0.420344
1.08587	1.75021	9.71661	0.84377
1.14531	1.6427	8.14596	0.827405
0.987005	1.77535	8.15589	0.659988
1.16684	1.92863	13.8993	1.15209
1.19277	2.02482	15.7585	1.28098
1.33512	1.84505	14.1867	0.801185
1.26723	1.8239	13.0783	0.989293
1.36707	1.99842	20.386	1.7571
1.41046	2.15815	22.1483	1.52791
1.23775	2.21771	25.2884	1.91324
1.30779	2.29625	25.949	2.04135
1.2862	2.36127	34.9202	3.1949
1.23965	2.50854	42.3247	3.06486
1.29009	2.48831	34.9057	2.82728
1.46573	2.53144	53.1877	7.67139
1.5448	2.34888	40.9394	3.46286
1.3848	2.40794	37.0634	2.90025
1.28847	2.54515	35.3199	3.32976
1.35604	2.42759	36.299	2.72082
1.49465	2.62736	52.6212	3.63692
1.66952	2.72784	68.6555	5.59851
1.72238	2.89883	74.911	6.53995
1.74043	2.70736	75.3512	5.43885
1.74962	2.68251	69.5132	5.01557
1.7893	2.51943	61.3651	3.83801
1.73878	2.47991	54.736	5.95685
1.93138	2.31178	62.438	5.03597
2.04264	2.18793	59.0346	3.95894
2.13658	2.30739	67.9466	4.11542
2.03716	2.32811	66.1185	4.49411
2.23277	2.26864	87.4045	5.18177
2.36993	2.09428	80.7501	3.8827
2.45081	2.04782	88.1152	4.62861
2.61571	2.06776	103.987	4.96349
2.80882	2.05457	131.627	5.9435
2.84162	2.01478	130.661	6.61096
2.81552	2.1994	135.114	5.57848
2.95412	2.26632	169.379	7.2889
3.14473	2.35666	224.884	12.7055
3.2209	2.24212	224.654	9.62146
3.31504	2.30267	251.081	11.8251
3.36079	2.31585	258.33	8.82522
3.20772	2.40139	218.03	9.85121
3.14475	2.57172	244.213	11.5699
3.2751	2.41175	247.965	13.1471
3.35765	2.22138	259.582	10.9483
3.48953	2.36016	312.025	14.4134
3.46216	2.31323	293.042	9.83804
3.37677	2.26313	261.419	11.23
3.24449	2.16626	227.988	13.0183
3.04549	2.3088	205.218	13.3328
3.13137	2.46614	213.011	8.95059
3.01397	2.38129	194.322	10.6849
3.19044	2.47424	248.753	11.8345
3.05755	2.50651	214.914	10.5666
3.05822	2.66595	259.876	18.0152
2.9556	2.68519	218.17	11.0049
3.15003	2.80667	276.621	15.2562
3.33554	2.90166	329.677	18.8442
3.24988	2.7572	280.905	16.3455
3.39998	2.8451	375.658	23.0809
3.29664	2.70252	272.736	11.8197
3.21194	2.84842	283.867	15.0228
3.2634	2.73033	300.324	14.2913
3.12777	2.80765	266.322	19.3631
3.00216	2.95879	255.483	14.6023
2.93959	3.15126	269.31	19.7165
2.85005	3.2164	241.237	15.8047
2.7579	3.31685	273.799	21.56
2.8563	3.50242	349.39	27.2958
2.91021	3.41159	285.871	20.8426
3.08303	3.54154	432.374	37.2875
3.1091	3.36134	359.793	22.3037
2.99554	3.45443	382.701	34.8518
2.89728	3.34219	316.747	23.6408
2.79911	3.2085	220.031	14.065
2.81648	3.31721	267.78	16.5738
2.9758	3.13926	289.222	17.9112
2.89196	3.29509	307.202	19.985
3.02016	3.33391	301.736	20.5249
2.83127	3.47168	292.765	18.8934
2.64432	3.44061	258.683	18.974
2.73132	3.61561	314.983	26.42
2.62735	3.69607	330.451	29.1
2.4542	3.5364	241.537	19.0382
2.30953	3.51984	222.306	19.0674
2.47983	3.42999	225.273	16.097
2.66171	3.53913	271.027	21.8967
2.66369	3.51772	258.143	19.0455
2.72886	3.54941	258.333	17.6365
2.66434	3.38412	254.371	21.0602
2.48772	3.36736	195.727	14.4407
2.47426	3.52406	244.209	18.2065
2.48624	3.40521	219.956	18.3908
2.30958	3.30276	179.163	14.5037
2.39076	3.11116	173.27	13.2219
2.40529	3.07155	155.818	9.38838
2.25717	2.92473	140.034	10.8429
2.38412	2.80814	143.391	9.35459
2.23973	2.64783	116.883	7.6084
2.19256	2.50561	90.9039	5.66285
1.99878	2.47051	71.5984	4.4055
2.13712	2.63891	84.3313	5.77985
