BLOCK:	ACTUAL_PE:	PE_AVE:	ERROR:
490	-5.48481	-5.44247	0.00135411
491	-5.42884	-5.44244	0.00135163
492	-5.40469	-5.44236	0.00135106
493	-5.41399	-5.44231	0.00134955
494	-5.4179	-5.44226	0.00134772
495	-5.47889	-5.44233	0.00134703
496	-5.40996	-5.44227	0.00134589
497	-5.41289	-5.44221	0.00134448
498	-5.42429	-5.44217	0.00134226
499	-5.47228	-5.44223	0.00134093
500	-5.42083	-5.44219	0.00133893
501	-5.44951	-5.4422	0.00133633
502	-5.47329	-5.44226	0.00133511
503	-5.53254	-5.44244	0.00134446
504	-5.45706	-5.44247	0.00134211
505	-5.43262	-5.44245	0.00133959
506	-5.38813	-5.44235	0.00134124
507	-5.37744	-5.44222	0.00134469
508	-5.45613	-5.44225	0.00134232
509	-5.44073	-5.44224	0.00133969
510	-5.4047	-5.44217	0.00133908
511	-5.41458	-5.44211	0.00133755
512	-5.47508	-5.44218	0.00133649
513	-5.45375	-5.4422	0.00133407
514	-5.42448	-5.44217	0.00133192
515	-5.43921	-5.44216	0.00132935
516	-5.41605	-5.44211	0.00132773
517	-5.43784	-5.4421	0.00132519
518	-5.4832	-5.44218	0.00132501
519	-5.39856	-5.4421	0.00132512
520	-5.43425	-5.44208	0.00132265
521	-5.42129	-5.44204	0.00132072
522	-5.44667	-5.44205	0.00131822
523	-5.45175	-5.44207	0.00131583
524	-5.42224	-5.44203	0.00131386
525	-5.46734	-5.44208	0.00131224
526	-5.51385	-5.44222	0.00131682
527	-5.48691	-5.4423	0.00131705
528	-5.43613	-5.44229	0.00131461
529	-5.43796	-5.44228	0.00131215
530	-5.42991	-5.44226	0.00130988
531	-5.43185	-5.44224	0.00130756
532	-5.47806	-5.44231	0.00130684
533	-5.47129	-5.44236	0.00130551
534	-5.47919	-5.44243	0.00130489
535	-5.45366	-5.44245	0.00130262
536	-5.45315	-5.44247	0.00130034
537	-5.44774	-5.44248	0.00129796
538	-5.44018	-5.44248	0.00129555
539	-5.418	-5.44243	0.00129395
540	-5.41078	-5.44237	0.00129288
541	-5.47633	-5.44243	0.00129201
542	-5.39597	-5.44235	0.00129247
543	-5.44654	-5.44236	0.00129011
544	-5.44383	-5.44236	0.00128774
545	-5.45508	-5.44238	0.00128559
546	-5.4672	-5.44243	0.00128404
547	-5.44668	-5.44244	0.00128171
548	-5.44235	-5.44244	0.00127938
549	-5.43724	-5.44243	0.00127708
550	-5.48772	-5.44251	0.00127741
551	-5.4849	-5.44259	0.00127741
552	-5.42996	-5.44256	0.0012753
553	-5.41011	-5.4425	0.00127434
554	-5.403	-5.44243	0.00127403
555	-5.44619	-5.44244	0.00127176
556	-5.40022	-5.44236	0.00127173
557	-5.42547	-5.44233	0.00126981
558	-5.44442	-5.44234	0.00126754
559	-5.49326	-5.44243	0.00126854
560	-5.47419	-5.44248	0.00126755
561	-5.38593	-5.44238	0.00126929
562	-5.42882	-5.44236	0.00126726
563	-5.44419	-5.44236	0.00126501
564	-5.46912	-5.44241	0.00126366
565	-5.4045	-5.44234	0.0012632
566	-5.47354	-5.4424	0.00126217
567	-5.4194	-5.44236	0.0012606
568	-5.43838	-5.44235	0.0012584
569	-5.41011	-5.44229	0.00125746
570	-5.43384	-5.44228	0.00125534
571	-5.4097	-5.44222	0.00125444
572	-5.49622	-5.44232	0.0012558
573	-5.41828	-5.44228	0.00125431
574	-5.4214	-5.44224	0.00125265
575	-5.42396	-5.44221	0.00125087
576	-5.45164	-5.44222	0.00124881
577	-5.46545	-5.44226	0.00124729
578	-5.44756	-5.44227	0.00124517
579	-5.45546	-5.4423	0.00124323
580	-5.42594	-5.44227	0.0012414
581	-5.44777	-5.44228	0.0012393
582	-5.42047	-5.44224	0.00123774
583	-5.4084	-5.44218	0.00123697
584	-5.43447	-5.44217	0.00123493
585	-5.44097	-5.44217	0.00123282
586	-5.44236	-5.44217	0.00123071
587	-5.40234	-5.4421	0.00123049
588	-5.41989	-5.44206	0.00122897
589	-5.46472	-5.4421	0.00122749
590	-5.45818	-5.44213	0.00122571
591	-5.47653	-5.44218	0.00122502
592	-5.44397	-5.44219	0.00122295
593	-5.41551	-5.44214	0.00122172
594	-5.38799	-5.44205	0.00122306
595	-5.43569	-5.44204	0.00122105
596	-5.41309	-5.44199	0.00121997
597	-5.45432	-5.44201	0.0012181
598	-5.48429	-5.44208	0.00121811
599	-5.42074	-5.44205	0.0012166
600	-5.42475	-5.44202	0.00121491
601	-5.43633	-5.44201	0.00121293
602	-5.45254	-5.44203	0.00121104
603	-5.43152	-5.44201	0.00120915
604	-5.43216	-5.44199	0.00120726
605	-5.40527	-5.44193	0.00120679
606	-5.39601	-5.44186	0.00120718
607	-5.37876	-5.44175	0.00120966
608	-5.3988	-5.44168	0.00120973
609	-5.44478	-5.44169	0.00120775
610	-5.47091	-5.44174	0.00120672
611	-5.48014	-5.4418	0.00120638
612	-5.41727	-5.44176	0.00120508
613	-5.41536	-5.44172	0.00120388
614	-5.43833	-5.44171	0.00120193
615	-5.42414	-5.44168	0.00120032
616	-5.44503	-5.44169	0.00119838
617	-5.48391	-5.44175	0.00119839
618	-5.43467	-5.44174	0.00119651
619	-5.43175	-5.44173	0.00119468
620	-5.46988	-5.44177	0.00119362
621	-5.44944	-5.44179	0.00119176
622	-5.42791	-5.44176	0.00119005
623	-5.39101	-5.44168	0.00119093
624	-5.38243	-5.44159	0.0011928
625	-5.43783	-5.44158	0.00119091
626	-5.4359	-5.44157	0.00118904
627	-5.4175	-5.44153	0.00118776
628	-5.4969	-5.44162	0.00118914
629	-5.42207	-5.44159	0.00118765
630	-5.46613	-5.44163	0.00118641
631	-5.48088	-5.44169	0.00118616
632	-5.40701	-5.44164	0.00118555
633	-5.42959	-5.44162	0.00118383
634	-5.43413	-5.44161	0.00118202
635	-5.4379	-5.4416	0.00118017
636	-5.45055	-5.44161	0.0011784
637	-5.46977	-5.44166	0.00117738
638	-5.44408	-5.44166	0.00117554
639	-5.45203	-5.44168	0.00117381
640	-5.45112	-5.44169	0.00117207
641	-5.43524	-5.44168	0.00117029
642	-5.45441	-5.4417	0.00116863
643	-5.4259	-5.44168	0.00116707
644	-5.41531	-5.44164	0.00116598
645	-5.42909	-5.44162	0.00116433
646	-5.36108	-5.44149	0.00116918
647	-5.44222	-5.44149	0.00116738
648	-5.49983	-5.44158	0.00116904
649	-5.47885	-5.44164	0.00116865
650	-5.44604	-5.44165	0.00116687
651	-5.4738	-5.4417	0.00116612
652	-5.42053	-5.44166	0.00116479
653	-5.43157	-5.44165	0.00116311
654	-5.45399	-5.44167	0.00116148
655	-5.43652	-5.44166	0.00115973
656	-5.47777	-5.44172	0.00115927
657	-5.42732	-5.44169	0.00115772
658	-5.36367	-5.44158	0.00116201
659	-5.47413	-5.44162	0.0011613
660	-5.50814	-5.44173	0.0011639
661	-5.41338	-5.44168	0.00116293
662	-5.46543	-5.44172	0.00116173
663	-5.41202	-5.44167	0.00116084
664	-5.44596	-5.44168	0.00115911
665	-5.44569	-5.44169	0.00115738
666	-5.43508	-5.44168	0.00115569
667	-5.43197	-5.44166	0.00115405
668	-5.4105	-5.44161	0.00115326
669	-5.46607	-5.44165	0.00115212
670	-5.43638	-5.44164	0.00115042
671	-5.4656	-5.44168	0.00114926
672	-5.42053	-5.44165	0.00114798
673	-5.50521	-5.44174	0.00115016
674	-5.45045	-5.44176	0.00114852
675	-5.39296	-5.44168	0.0011491
676	-5.42138	-5.44165	0.00114779
677	-5.47188	-5.4417	0.00114696
678	-5.43395	-5.44169	0.00114533
679	-5.38224	-5.4416	0.00114698
680	-5.47207	-5.44164	0.00114617
681	-5.46341	-5.44168	0.00114493
682	-5.4357	-5.44167	0.00114329
683	-5.43459	-5.44166	0.00114166
684	-5.44344	-5.44166	0.00113999
685	-5.44436	-5.44166	0.00113833
686	-5.48939	-5.44173	0.0011388
687	-5.48539	-5.4418	0.00113891
688	-5.42663	-5.44177	0.00113747
689	-5.46357	-5.44181	0.00113626
690	-5.47351	-5.44185	0.00113554
691	-5.43365	-5.44184	0.00113396
692	-5.40719	-5.44179	0.00113343
