BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
772	1.6578	1.66417	0.000976802
773	1.66899	1.66418	0.000975558
774	1.66826	1.66418	0.000974312
775	1.68516	1.66421	0.000973431
776	1.68888	1.66424	0.000972695
777	1.69285	1.66428	0.00097214
778	1.69365	1.66432	0.000971623
779	1.68627	1.66434	0.000970784
780	1.6227	1.66429	0.000971006
781	1.65125	1.66427	0.000969907
782	1.64507	1.66425	0.000968977
783	1.64492	1.66423	0.000968054
784	1.60366	1.66415	0.000969897
785	1.65428	1.66414	0.000968743
786	1.63343	1.6641	0.000968298
787	1.62424	1.66405	0.000968391
788	1.62339	1.66399	0.000968536
789	1.69236	1.66403	0.000967975
790	1.71041	1.66409	0.000968529
791	1.66885	1.6641	0.000967323
792	1.67524	1.66411	0.000966204
793	1.62455	1.66406	0.000966272
794	1.63868	1.66403	0.000965583
795	1.70737	1.66408	0.000965907
796	1.75214	1.66419	0.000971008
797	1.66775	1.6642	0.0009698
798	1.65278	1.66418	0.00096869
799	1.6693	1.66419	0.000967499
800	1.65086	1.66417	0.000966433
801	1.70374	1.66422	0.000966489
802	1.65723	1.66421	0.000965323
803	1.69871	1.66426	0.000965076
804	1.71433	1.66432	0.000965883
805	1.69214	1.66435	0.000965302
806	1.60816	1.66428	0.000966618
807	1.63394	1.66425	0.000966151
808	1.60391	1.66417	0.000967837
809	1.65642	1.66416	0.000966688
810	1.65757	1.66415	0.000965529
811	1.66086	1.66415	0.000964347
812	1.6992	1.66419	0.000964125
813	1.66078	1.66419	0.000962948
814	1.66683	1.66419	0.00096177
815	1.69016	1.66422	0.000961118
816	1.62352	1.66417	0.000961234
817	1.66137	1.66417	0.000960064
818	1.63857	1.66414	0.0009594
819	1.65691	1.66413	0.000958269
820	1.63395	1.66409	0.000957807
821	1.64353	1.66407	0.000956968
822	1.67496	1.66408	0.000955895
823	1.67162	1.66409	0.000954778
824	1.66112	1.66409	0.000953626
825	1.63872	1.66406	0.000952965
826	1.63305	1.66402	0.000952551
827	1.64096	1.66399	0.000951807
828	1.67244	1.664	0.000950712
829	1.72445	1.66407	0.000952358
830	1.65601	1.66406	0.00095126
831	1.66594	1.66407	0.000950118
832	1.68261	1.66409	0.000949237
833	1.66112	1.66408	0.000948104
834	1.60653	1.66402	0.000949476
835	1.6646	1.66402	0.000948339
836	1.64526	1.66399	0.00094747
837	1.67631	1.66401	0.000946453
838	1.68893	1.66404	0.00094579
839	1.67606	1.66405	0.000944772
840	1.65421	1.66404	0.00094372
841	1.67013	1.66405	0.000942625
842	1.60655	1.66398	0.000943976
843	1.64163	1.66395	0.000943228
844	1.7107	1.66401	0.000943735
845	1.63729	1.66398	0.000943148
846	1.68435	1.664	0.00094234
847	1.65821	1.66399	0.000941253
848	1.63012	1.66395	0.00094099
849	1.64683	1.66393	0.000940098
850	1.65826	1.66393	0.000939016
851	1.66373	1.66393	0.000937912
852	1.66671	1.66393	0.000936817
853	1.67407	1.66394	0.000935794
854	1.57575	1.66384	0.000940379
855	1.65675	1.66383	0.000939316
856	1.65163	1.66382	0.000938327
857	1.65897	1.66381	0.000937249
858	1.70727	1.66386	0.000937524
859	1.69114	1.66389	0.00093697
860	1.63127	1.66386	0.000936648
861	1.65518	1.66385	0.000935614
862	1.6277	1.6638	0.000935468
863	1.68154	1.66382	0.00093461
864	1.64405	1.6638	0.000933808
865	1.65542	1.66379	0.000932779
866	1.62953	1.66375	0.000932541
867	1.62035	1.6637	0.000932808
868	1.63739	1.66367	0.000932225
869	1.66521	1.66367	0.000931154
870	1.65574	1.66366	0.000930128
871	1.64971	1.66365	0.000929199
872	1.65009	1.66363	0.000928263
873	1.65124	1.66362	0.000927308
874	1.62816	1.66358	0.000927134
875	1.66256	1.66358	0.000926075
876	1.62069	1.66353	0.000926311
877	1.65576	1.66352	0.000925298
878	1.66232	1.66352	0.000924245
879	1.68426	1.66354	0.000923494
880	1.62775	1.6635	0.00092334
881	1.66001	1.6635	0.000922301
882	1.6708	1.66351	0.000921292
883	1.68181	1.66353	0.000920482
884	1.65537	1.66352	0.000919487
885	1.63883	1.66349	0.000918871
886	1.67007	1.6635	0.000917864
887	1.63037	1.66346	0.000917589
888	1.63281	1.66342	0.000917204
889	1.71759	1.66349	0.000918194
890	1.64595	1.66347	0.000917374
891	1.67434	1.66348	0.000916426
892	1.68752	1.6635	0.000915795
893	1.67612	1.66352	0.000914878
894	1.68145	1.66354	0.000914075
895	1.70352	1.66358	0.000914144
896	1.6553	1.66357	0.000913171
897	1.66641	1.66358	0.000912158
898	1.66846	1.66358	0.000911159
899	1.69014	1.66361	0.000910624
900	1.65063	1.6636	0.000909726
901	1.69321	1.66363	0.00090931
902	1.70424	1.66368	0.000909416
903	1.65398	1.66367	0.000908472
904	1.6656	1.66367	0.00090747
905	1.6679	1.66367	0.000906479
906	1.72918	1.66374	0.000908357
907	1.66757	1.66375	0.000907365
908	1.70639	1.6638	0.00090758
909	1.67725	1.66381	0.000906703
910	1.71683	1.66387	0.000907576
911	1.71881	1.66393	0.000908582
912	1.69647	1.66396	0.000908286
913	1.67597	1.66398	0.000907386
914	1.68036	1.664	0.000906571
915	1.63512	1.66396	0.000906129
916	1.67191	1.66397	0.000905181
917	1.70015	1.66401	0.000905053
918	1.64011	1.66399	0.000904442
919	1.6559	1.66398	0.0009035
920	1.68232	1.664	0.000902738
921	1.65447	1.66399	0.000901818
922	1.64097	1.66396	0.000901185
923	1.68278	1.66398	0.000900439
924	1.69374	1.66401	0.00090004
925	1.69772	1.66405	0.000899804
926	1.66032	1.66405	0.000898842
927	1.67683	1.66406	0.000897978
928	1.66263	1.66406	0.000897011
929	1.69114	1.66409	0.000896519
930	1.67865	1.6641	0.000895692
931	1.70068	1.66414	0.000895591
932	1.63372	1.66411	0.000895225
933	1.67308	1.66412	0.000894317
934	1.66979	1.66413	0.00089338
935	1.63806	1.6641	0.000892859
936	1.67065	1.66411	0.000891933
937	1.65474	1.6641	0.000891037
938	1.65954	1.66409	0.0008901
939	1.69967	1.66413	0.000889959
940	1.64818	1.66411	0.000889174
941	1.66357	1.66411	0.000888229
942	1.68972	1.66414	0.000887702
943	1.70666	1.66418	0.000887905
944	1.67953	1.6642	0.000887113
945	1.67445	1.66421	0.000886241
946	1.66916	1.66422	0.00088532
947	1.6276	1.66418	0.000885229
948	1.64805	1.66416	0.000884458
949	1.6244	1.66412	0.000884518
950	1.66687	1.66412	0.000883591
951	1.66176	1.66412	0.000882666
952	1.64949	1.6641	0.000881872
953	1.66793	1.66411	0.000880956
954	1.67337	1.66412	0.000880086
955	1.6849	1.66414	0.000879434
956	1.6886	1.66416	0.000878886
957	1.67339	1.66417	0.00087802
958	1.68335	1.66419	0.000877332
959	1.66464	1.66419	0.000876417
960	1.70689	1.66424	0.000876632
961	1.64194	1.66422	0.000876027
962	1.68408	1.66424	0.00087536
963	1.64848	1.66422	0.000874604
964	1.65042	1.66421	0.000873813
965	1.61878	1.66416	0.000874175
966	1.69513	1.66419	0.000873858
967	1.71167	1.66424	0.000874333
968	1.70718	1.66428	0.000874554
969	1.66143	1.66428	0.000873657
970	1.68624	1.6643	0.000873049
971	1.67389	1.66431	0.000872206
972	1.6559	1.6643	0.000871352
973	1.64339	1.66428	0.000870721
974	1.66051	1.66428	0.000869836
975	1.68541	1.6643	0.000869214
976	1.66826	1.66431	0.000868332
977	1.60635	1.66425	0.000869468
978	1.67182	1.66425	0.000868613
979	1.68844	1.66428	0.000868077
980	1.65009	1.66426	0.000867312
981	1.69206	1.66429	0.000866891
982	1.65616	1.66428	0.000866047
983	1.69559	1.66432	0.000865752
984	1.69009	1.66434	0.000865268
985	1.70487	1.66438	0.000865367
986	1.68965	1.66441	0.000864869
987	1.67006	1.66441	0.000864012
988	1.65676	1.66441	0.000863172
989	1.69913	1.66444	0.000863013
990	1.6715	1.66445	0.000862171
991	1.66458	1.66445	0.000861301
992	1.64223	1.66443	0.000860724
993	1.64986	1.66441	0.000859982
994	1.68821	1.66444	0.00085945
995	1.64266	1.66441	0.000858865
996	1.68317	1.66443	0.000858209
997	1.59795	1.66437	0.000859935
998	1.66169	1.66436	0.000859078
999	1.65903	1.66436	0.000858234
1000	1.59183	1.66429	0.000860435
