BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
307	-3.7761	-3.77744	7.84409e-05
308	-3.77663	-3.77744	7.82308e-05
309	-3.77629	-3.77743	7.80663e-05
310	-3.77679	-3.77743	7.78422e-05
311	-3.77506	-3.77742	7.79651e-05
312	-3.77601	-3.77742	7.78463e-05
313	-3.77509	-3.77741	7.79539e-05
314	-3.77428	-3.7774	7.83432e-05
315	-3.77728	-3.7774	7.80955e-05
316	-3.77529	-3.7774	7.8135e-05
317	-3.7757	-3.77739	7.80714e-05
318	-3.77826	-3.77739	7.78736e-05
319	-3.77602	-3.77739	7.77482e-05
320	-3.77801	-3.77739	7.75293e-05
321	-3.77694	-3.77739	7.73002e-05
322	-3.77862	-3.77739	7.71548e-05
323	-3.77484	-3.77738	7.73197e-05
324	-3.77755	-3.77739	7.70828e-05
325	-3.77768	-3.77739	7.6851e-05
326	-3.77912	-3.77739	7.67983e-05
327	-3.7768	-3.77739	7.65849e-05
328	-3.77538	-3.77738	7.65971e-05
329	-3.77791	-3.77739	7.63813e-05
330	-3.77893	-3.77739	7.62923e-05
331	-3.77709	-3.77739	7.60672e-05
332	-3.77774	-3.77739	7.58453e-05
333	-3.7777	-3.77739	7.56231e-05
334	-3.77581	-3.77739	7.55445e-05
335	-3.77796	-3.77739	7.53385e-05
336	-3.77748	-3.77739	7.51148e-05
337	-3.77562	-3.77738	7.50751e-05
338	-3.77628	-3.77738	7.49239e-05
339	-3.77651	-3.77738	7.47466e-05
340	-3.77751	-3.77738	7.45278e-05
341	-3.77968	-3.77738	7.46138e-05
342	-3.77607	-3.77738	7.4494e-05
343	-3.77758	-3.77738	7.4279e-05
344	-3.77897	-3.77739	7.42058e-05
345	-3.77853	-3.77739	7.40649e-05
346	-3.77401	-3.77738	7.44928e-05
347	-3.77719	-3.77738	7.428e-05
348	-3.77783	-3.77738	7.40781e-05
349	-3.77471	-3.77737	7.42586e-05
350	-3.77606	-3.77737	7.41415e-05
351	-3.77816	-3.77737	7.39649e-05
352	-3.77906	-3.77738	7.39095e-05
