BLOCK:	DISTANCE:	ACTUAL_G:	AVE_GOFR:	ERROR:
4	0.936212	0.00235699	0.00210046	9.3419e-05
4	0.961861	0.0064062	0.00659205	0.000239742
4	0.987511	0.013582	0.0138062	0.000347493
4	1.01316	0.0205463	0.0215869	0.000364643
4	1.03881	0.0265691	0.0270008	0.000386045
4	1.06446	0.0290646	0.0300461	0.000324834
4	1.09011	0.0292406	0.0297509	0.00025794
4	1.11576	0.0298365	0.0295058	0.000227333
4	1.14141	0.0292624	0.0268358	0.000856135
4	1.16706	0.0248774	0.0237217	0.000776667
4	1.19271	0.0223273	0.0219743	0.000327952
4	1.21836	0.019702	0.0196201	6.62649e-05
4	1.24401	0.0177879	0.0174362	0.000331932
4	1.26966	0.0157365	0.0159554	0.000411778
4	1.29531	0.0138238	0.0144139	0.000216186
4	1.32096	0.0132062	0.0134078	0.000230104
4	1.34661	0.0115717	0.012331	0.000235415
4	1.37226	0.0118438	0.0111384	0.000203811
4	1.39791	0.0104015	0.0105028	0.000137184
4	1.42355	0.0104519	0.0104968	0.000320162
4	1.4492	0.0098147	0.0102798	0.000360613
4	1.47485	0.0107235	0.0101314	0.000202039
4	1.5005	0.0104181	0.0105994	0.000199911
4	1.52615	0.0103836	0.0102493	0.000318676
4	1.5518	0.010845	0.0103062	0.000255432
4	1.57745	0.0104357	0.0103546	8.23705e-05
4	1.6031	0.0104474	0.0105614	0.000195446
4	1.62875	0.010262	0.0108329	0.000600259
4	1.6544	0.0103218	0.0106372	0.00033964
4	1.68005	0.0110115	0.0109807	0.000205195
4	1.7057	0.0114635	0.0113853	0.000247543
4	1.73135	0.0123931	0.0120438	0.000390241
4	1.757	0.0128633	0.0124083	0.000218758
4	1.78265	0.0132959	0.0129414	0.000366309
4	1.8083	0.0132673	0.0138154	0.000317657
4	1.83395	0.0145239	0.0149105	0.000233093
4	1.8596	0.0150873	0.015462	0.000418714
4	1.88525	0.0149585	0.0161795	0.000401914
4	1.9109	0.0163662	0.0168086	0.000173692
4	1.93655	0.0181843	0.0177912	0.000232687
4	1.9622	0.0187994	0.0183421	0.000262024
4	1.98785	0.0194455	0.0191827	0.000139759
4	2.0135	0.0193815	0.0197521	0.000317672
4	2.03915	0.0196306	0.0201374	0.000159024
4	2.0648	0.0206938	0.0203357	0.000240182
4	2.09045	0.0198685	0.0200454	0.000181995
4	2.1161	0.020189	0.020035	0.000171736
4	2.14174	0.020347	0.0197549	0.00031969
4	2.16739	0.0203491	0.0195715	0.000279745
4	2.19304	0.0194937	0.019173	0.000112421
4	2.21869	0.0189875	0.0194559	0.000547765
4	2.24434	0.0183796	0.0188874	0.000327259
4	2.26999	0.0188823	0.0184188	0.000209841
4	2.29564	0.0184781	0.0182151	0.00015603
4	2.32129	0.0177213	0.0176273	0.000142745
4	2.34694	0.0171216	0.0171641	0.000185803
4	2.37259	0.0167003	0.0165333	8.93997e-05
4	2.39824	0.015984	0.0162953	0.000124565
4	2.42389	0.0157541	0.0158897	0.000157093
4	2.44954	0.0154029	0.0154879	0.000143108
4	2.47519	0.0157543	0.0158364	0.000146345
4	2.50084	0.0162417	0.0157426	0.000158123
4	2.52649	0.0160582	0.0159035	5.65129e-05
