14.7339	0	5.20287	0
14.8831	0.149137	5.24417	0.0412986
15.0955	0.229213	5.31381	0.0736028
15.1315	0.166034	5.2586	0.0758707
14.9669	0.208936	5.32626	0.0896157
14.8942	0.185419	5.42721	0.124686
14.7323	0.225346	5.56182	0.170953
14.804	0.207916	5.56646	0.148122
14.8592	0.1915	5.51139	0.141763
14.9002	0.176124	5.4895	0.128673
14.8479	0.167694	5.53136	0.123688
14.9208	0.169572	5.52087	0.113398
14.8659	0.16538	5.52601	0.104437
14.8913	0.155205	5.49169	0.1026
14.8141	0.163782	5.51915	0.0993819
14.8678	0.162314	5.49157	0.0969663
14.9033	0.156549	5.45571	0.0978883
14.8703	0.151238	5.48491	0.0967986
14.8426	0.14571	5.51206	0.0955024
14.9048	0.151599	5.49392	0.0923998
14.885	0.145566	5.48203	0.0886906
14.8783	0.138951	5.49459	0.0854908
14.8618	0.133791	5.50661	0.0825698
14.8941	0.132104	5.50655	0.0790545
14.8894	0.126798	5.49121	0.077362
14.8974	0.122085	5.48494	0.0745912
14.8908	0.117661	5.47748	0.072162
14.9035	0.114096	5.47115	0.0698245
14.926	0.112362	5.475	0.0674837
14.9768	0.119825	5.45451	0.0683385
14.9411	0.121258	5.47072	0.0680553
14.9649	0.119794	5.45327	0.0681664
14.9569	0.116382	5.45298	0.0660691
14.962	0.113024	5.44713	0.0643626
14.9894	0.113116	5.43656	0.0633853
14.9862	0.109975	5.44691	0.0624631
14.983	0.107009	5.44577	0.0607621
14.9897	0.104365	5.4433	0.0591931
14.9736	0.10291	5.44568	0.0577045
14.9543	0.102153	5.45677	0.057326
14.959	0.0997421	5.45895	0.0559528
14.9522	0.0975781	5.46085	0.0546376
14.9526	0.0952827	5.45223	0.0540448
14.9562	0.0931619	5.43937	0.054344
14.9602	0.0911584	5.44499	0.0534187
14.9548	0.0893191	5.44733	0.0522969
14.9621	0.087701	5.45023	0.051254
14.9545	0.0861914	5.44652	0.0503117
14.954	0.0844156	5.44624	0.049275
14.9701	0.0842633	5.43759	0.0490488
14.9636	0.0828487	5.43653	0.0480892
14.9501	0.0823615	5.43242	0.0473335
14.9694	0.0830794	5.42994	0.0464982
14.9454	0.0849778	5.4358	0.0460033
14.9599	0.0846572	5.43286	0.0452546
14.9529	0.0834209	5.43346	0.0444433
14.9616	0.0824039	5.43206	0.0436791
14.9663	0.0811086	5.4285	0.0430666
14.9654	0.0797282	5.4291	0.0423346
14.953	0.0793539	5.42967	0.041627
14.939	0.0792862	5.43118	0.0409668
14.9313	0.0783739	5.43167	0.0403036
14.9368	0.0773163	5.44214	0.0410162
14.9391	0.0761315	5.44368	0.0403996
14.9546	0.076549	5.43916	0.0400287
14.9492	0.0755741	5.44316	0.0396193
14.9436	0.074648	5.45443	0.0406207
14.9509	0.0738993	5.45486	0.0400211
14.9585	0.0732201	5.45343	0.0394624
14.9714	0.073297	5.44691	0.0394387
14.9843	0.0734035	5.44743	0.0388828
14.9884	0.0724926	5.44621	0.0383584
14.9762	0.0725138	5.44533	0.0378397
14.9763	0.0715273	5.44689	0.0373576
14.9756	0.0705704	5.44517	0.0368961
14.964	0.070601	5.44553	0.0364091
14.9499	0.0710922	5.4478	0.036005
14.9455	0.0703139	5.44846	0.0355465
14.9595	0.0708113	5.45074	0.0351679
14.9619	0.069964	5.44942	0.0347508
14.9793	0.0712378	5.44605	0.0344838
14.9942	0.0719255	5.43903	0.0347777
14.98	0.0724447	5.4385	0.0343602
14.9811	0.0715842	5.43536	0.034093
14.9721	0.0713006	5.44224	0.0343847
14.972	0.0704667	5.44253	0.0339837
14.9817	0.0703136	5.43705	0.0340351
14.9714	0.07026	5.43661	0.0336489
14.9724	0.0694735	5.42926	0.0340721
14.9666	0.0689444	5.43233	0.0338317
14.9871	0.0711985	5.42633	0.0339925
14.994	0.0707593	5.41961	0.0342856
14.9984	0.0701336	5.41723	0.0339987
14.9998	0.0693965	5.41861	0.0336633
14.9967	0.0687326	5.42097	0.0333906
14.994	0.0680662	5.41825	0.0331523
14.9955	0.067378	5.41792	0.0328104
14.9919	0.0667857	5.42291	0.0328547
14.9884	0.0662013	5.42616	0.0326834
14.9916	0.0656188	5.42257	0.0325542
14.9944	0.0650225	5.42161	0.0322443
14.9914	0.0644486	5.42247	0.0319381
14.9883	0.0638972	5.42119	0.0316524
14.9811	0.063688	5.41803	0.0315055
14.9839	0.0631431	5.41604	0.0312671
14.9981	0.0641278	5.41345	0.0310794
14.9916	0.0638544	5.41217	0.030814
14.9917	0.0632604	5.41599	0.0307659
14.9841	0.0631429	5.41945	0.0306783
14.9845	0.0625679	5.42057	0.0304184
14.9846	0.0620017	5.42127	0.0301513
14.9852	0.0614491	5.42071	0.029886
14.9798	0.0611448	5.4205	0.0296211
14.9821	0.0606517	5.42318	0.0294826
14.9853	0.0602052	5.42151	0.0292727
14.9946	0.0604063	5.41992	0.0290628
14.9897	0.0600865	5.42463	0.0291957
14.985	0.0597634	5.42516	0.0289521
14.9808	0.0594102	5.42582	0.0287153
14.9734	0.059366	5.42922	0.0286768
14.976	0.0589286	5.42836	0.0284516
14.976	0.0584436	5.42633	0.0282906
14.9828	0.0583548	5.42664	0.0280614
