BLOCK:	ACTUAL_PE:	PE_AVE:	ERROR:
693	-7.5463	-7.54672	0.000490596
694	-7.5351	-7.5467	0.000490175
695	-7.54565	-7.5467	0.000489472
696	-7.5605	-7.54672	0.00048917
697	-7.53919	-7.54671	0.000488587
698	-7.54241	-7.54671	0.000487926
699	-7.53438	-7.54669	0.000487547
700	-7.54726	-7.54669	0.000486851
701	-7.55539	-7.5467	0.000486315
702	-7.56207	-7.54672	0.000486115
703	-7.55455	-7.54673	0.00048555
704	-7.55024	-7.54674	0.000484886
705	-7.52872	-7.54671	0.000484871
706	-7.53186	-7.54669	0.000484641
707	-7.54206	-7.54669	0.000484
708	-7.54095	-7.54668	0.000483384
709	-7.5458	-7.54668	0.000482704
710	-7.53451	-7.54666	0.000482328
711	-7.54732	-7.54666	0.000481651
712	-7.54739	-7.54666	0.000480975
713	-7.54995	-7.54667	0.000480323
714	-7.55344	-7.54668	0.000479744
715	-7.54163	-7.54667	0.000479125
716	-7.52514	-7.54664	0.000479398
717	-7.55888	-7.54666	0.000479033
718	-7.55744	-7.54667	0.000478601
719	-7.52957	-7.54665	0.000478526
720	-7.54318	-7.54664	0.000477886
721	-7.54106	-7.54663	0.000477286
722	-7.56276	-7.54666	0.000477147
723	-7.56131	-7.54668	0.000476917
724	-7.55219	-7.54668	0.000476319
725	-7.53735	-7.54667	0.000475836
726	-7.57011	-7.5467	0.000476275
727	-7.54419	-7.5467	0.000475632
728	-7.56343	-7.54672	0.000475534
729	-7.53923	-7.54671	0.000474993
730	-7.56758	-7.54674	0.000475201
731	-7.54288	-7.54674	0.00047458
732	-7.53309	-7.54672	0.000474298
733	-7.52897	-7.54669	0.000474268
734	-7.54819	-7.5467	0.000473627
735	-7.52959	-7.54667	0.000473553
736	-7.54859	-7.54667	0.000472917
737	-7.53213	-7.54666	0.000472687
738	-7.55225	-7.54666	0.000472107
739	-7.5545	-7.54667	0.000471588
740	-7.53606	-7.54666	0.000471168
741	-7.56165	-7.54668	0.000470966
742	-7.55464	-7.54669	0.000470454
743	-7.54955	-7.54669	0.000469836
744	-7.5373	-7.54668	0.000469374
745	-7.54764	-7.54668	0.000468746
746	-7.55098	-7.54669	0.000468153
747	-7.55432	-7.5467	0.000467638
748	-7.56306	-7.54672	0.000467524
749	-7.53439	-7.5467	0.000467189
750	-7.52011	-7.54667	0.00046791
751	-7.54297	-7.54666	0.000467313
752	-7.54686	-7.54666	0.000466691
753	-7.53267	-7.54665	0.000466442
754	-7.52878	-7.54662	0.000466425
755	-7.54168	-7.54661	0.000465853
756	-7.5576	-7.54663	0.000465463
757	-7.53068	-7.54661	0.000465325
758	-7.54106	-7.5466	0.000464768
759	-7.52284	-7.54657	0.000465209
760	-7.533	-7.54655	0.000464939
761	-7.53628	-7.54654	0.000464524
762	-7.58175	-7.54658	0.000466207
763	-7.54355	-7.54658	0.000465613
764	-7.56373	-7.5466	0.000465545
765	-7.53551	-7.54659	0.000465162
766	-7.54455	-7.54659	0.000464562
767	-7.5324	-7.54657	0.000464325
768	-7.56173	-7.54659	0.00046414
769	-7.51543	-7.54655	0.000465301
770	-7.54943	-7.54655	0.000464712
771	-7.5535	-7.54656	0.000464197
772	-7.54013	-7.54655	0.00046367
773	-7.52503	-7.54652	0.000463906
774	-7.53334	-7.54651	0.000463619
775	-7.54203	-7.5465	0.000463057
776	-7.54677	-7.5465	0.00046246
777	-7.54885	-7.5465	0.000461875
778	-7.55833	-7.54652	0.000461531
779	-7.54533	-7.54652	0.000460942
780	-7.57425	-7.54655	0.00046172
781	-7.52899	-7.54653	0.000461676
782	-7.54251	-7.54653	0.000461114
783	-7.56482	-7.54655	0.000461117
784	-7.5584	-7.54656	0.000460777
785	-7.54896	-7.54657	0.0004602
786	-7.54152	-7.54656	0.000459659
787	-7.55723	-7.54657	0.000459275
788	-7.54427	-7.54657	0.000458701
789	-7.54825	-7.54657	0.000458125
790	-7.54414	-7.54657	0.000457555
791	-7.55276	-7.54658	0.000457044
792	-7.55057	-7.54658	0.000456494
793	-7.54316	-7.54658	0.000455939
794	-7.54329	-7.54657	0.000455384
795	-7.56792	-7.5466	0.000455601
796	-7.56488	-7.54662	0.000455607
797	-7.52511	-7.5466	0.000455835
798	-7.54282	-7.54659	0.000455288
799	-7.5495	-7.5466	0.000454733
800	-7.53177	-7.54658	0.000454542
801	-7.53872	-7.54657	0.00045408
802	-7.54413	-7.54656	0.000453524
803	-7.55968	-7.54658	0.000453253
804	-7.5428	-7.54658	0.000452714
805	-7.54631	-7.54658	0.000452152
806	-7.53961	-7.54657	0.000451673
807	-7.53766	-7.54656	0.000451249
808	-7.53876	-7.54655	0.000450793
809	-7.5647	-7.54657	0.000450794
810	-7.54744	-7.54657	0.000450239
811	-7.53024	-7.54655	0.000450134
812	-7.55321	-7.54656	0.000449654
813	-7.55818	-7.54657	0.000449328
814	-7.56312	-7.54659	0.000449236
815	-7.5648	-7.54662	0.00044924
816	-7.53955	-7.54661	0.000448773
817	-7.54504	-7.5466	0.000448228
818	-7.52613	-7.54658	0.000448378
819	-7.55749	-7.54659	0.000448028
820	-7.53358	-7.54658	0.000447763
821	-7.53116	-7.54656	0.000447611
822	-7.54539	-7.54656	0.000447069
823	-7.54631	-7.54656	0.000446526
824	-7.54206	-7.54655	0.000446017
825	-7.54785	-7.54655	0.000445479
826	-7.54082	-7.54655	0.000444994
827	-7.54324	-7.54654	0.000444474
828	-7.55246	-7.54655	0.000443994
829	-7.55441	-7.54656	0.00044356
830	-7.56222	-7.54658	0.000443427
831	-7.54615	-7.54658	0.000442894
832	-7.54184	-7.54657	0.000442398
833	-7.54979	-7.54658	0.000441884
834	-7.54286	-7.54657	0.000441376
835	-7.54059	-7.54656	0.000440906
836	-7.54007	-7.54656	0.000440447
837	-7.5554	-7.54657	0.000440047
838	-7.55945	-7.54658	0.000439791
839	-7.54452	-7.54658	0.000439273
840	-7.52645	-7.54656	0.000439403
841	-7.50588	-7.54651	0.000441534
842	-7.53329	-7.54649	0.000441289
843	-7.54579	-7.54649	0.000440766
844	-7.52398	-7.54646	0.00044105
845	-7.53513	-7.54645	0.000440732
846	-7.53285	-7.54643	0.000440505
847	-7.53443	-7.54642	0.000440212
848	-7.53424	-7.54641	0.000439928
849	-7.54153	-7.5464	0.000439447
850	-7.54883	-7.5464	0.000438939
851	-7.54261	-7.5464	0.000438446
852	-7.5614	-7.54642	0.000438285
853	-7.55875	-7.54643	0.000438009
854	-7.55509	-7.54644	0.000437614
855	-7.55439	-7.54645	0.000437201
856	-7.55882	-7.54646	0.000436929
857	-7.55382	-7.54647	0.000436504
858	-7.53689	-7.54646	0.000436138
859	-7.5637	-7.54648	0.000436091
860	-7.55992	-7.5465	0.000435864
861	-7.55792	-7.54651	0.000435559
862	-7.52556	-7.54649	0.000435732
863	-7.54939	-7.54649	0.00043524
864	-7.56708	-7.54651	0.000435388
865	-7.56883	-7.54654	0.000435649
866	-7.5327	-7.54652	0.000435439
867	-7.54465	-7.54652	0.000434942
868	-7.55656	-7.54653	0.000434595
869	-7.55584	-7.54654	0.000434227
870	-7.56896	-7.54657	0.000434491
871	-7.55885	-7.54658	0.000434221
872	-7.54964	-7.54659	0.000433737
873	-7.5492	-7.54659	0.000433251
874	-7.56567	-7.54661	0.000433305
875	-7.5762	-7.54665	0.000434127
876	-7.55485	-7.54665	0.000433732
877	-7.54605	-7.54665	0.000433238
878	-7.56369	-7.54667	0.000433179
879	-7.56048	-7.54669	0.000432971
880	-7.5396	-7.54668	0.000432554
881	-7.53877	-7.54667	0.000432156
882	-7.54812	-7.54667	0.000431669
883	-7.5531	-7.54668	0.000431242
884	-7.53561	-7.54667	0.000430936
885	-7.52749	-7.54665	0.000430994
886	-7.54941	-7.54665	0.000430519
887	-7.53881	-7.54664	0.000430124
888	-7.52184	-7.54661	0.000430545
889	-7.5368	-7.5466	0.000430203
890	-7.56693	-7.54663	0.000430325
891	-7.55555	-7.54664	0.000429959
892	-7.53685	-7.54662	0.000429617
893	-7.56164	-7.54664	0.000429465
894	-7.53181	-7.54662	0.000429305
895	-7.55144	-7.54663	0.000428859
896	-7.56838	-7.54665	0.000429067
897	-7.53217	-7.54664	0.000428892
898	-7.55119	-7.54664	0.000428444
899	-7.56644	-7.54667	0.000428534
900	-7.5378	-7.54666	0.000428171
901	-7.55315	-7.54666	0.000427756
902	-7.56388	-7.54668	0.000427708
903	-7.53495	-7.54667	0.000427431
904	-7.53873	-7.54666	0.000427048
905	-7.53809	-7.54665	0.000426681
906	-7.54611	-7.54665	0.000426211
907	-7.57559	-7.54668	0.000426934
908	-7.52017	-7.54665	0.00042746
909	-7.54124	-7.54665	0.000427032
910	-7.52699	-7.54662	0.000427108
911	-7.52407	-7.5466	0.000427357
912	-7.53947	-7.54659	0.00042696
913	-7.54409	-7.54659	0.000426501
914	-7.53657	-7.54658	0.000426175
915	-7.54316	-7.54657	0.000425726
916	-7.56344	-7.54659	0.000425659
917	-7.53858	-7.54658	0.000425284
918	-7.53721	-7.54657	0.000424943
919	-7.54221	-7.54657	0.000424507
920	-7.52477	-7.54655	0.000424707
921	-7.53284	-7.54653	0.000424506
922	-7.53513	-7.54652	0.000424226
923	-7.55194	-7.54652	0.000423807
924	-7.53619	-7.54651	0.000423496
925	-7.55015	-7.54652	0.000423056
926	-7.5686	-7.54654	0.000423271
927	-7.54688	-7.54654	0.000422815
928	-7.53535	-7.54653	0.000422531
929	-7.54533	-7.54653	0.000422078
930	-7.53622	-7.54652	0.00042177
931	-7.53186	-7.5465	0.000421611
932	-7.55818	-7.54651	0.000421345
933	-7.55806	-7.54653	0.000421075
934	-7.5515	-7.54653	0.000420658
935	-7.53991	-7.54652	0.000420267
936	-7.54366	-7.54652	0.000419829
937	-7.56263	-7.54654	0.000419733
938	-7.56101	-7.54655	0.000419569
939	-7.54628	-7.54655	0.000419123
940	-7.53215	-7.54654	0.000418957
941	-7.54774	-7.54654	0.000418513
942	-7.52679	-7.54652	0.000418594
943	-7.55051	-7.54652	0.000418172
944	-7.5492	-7.54653	0.000417738
945	-7.52592	-7.5465	0.000417865
946	-7.56413	-7.54652	0.000417838
947	-7.53597	-7.54651	0.000417546
948	-7.54013	-7.5465	0.00041716
949	-7.54515	-7.5465	0.000416722
950	-7.54237	-7.5465	0.000416307
951	-7.54741	-7.5465	0.00041587
952	-7.55849	-7.54651	0.000415624
953	-7.52467	-7.54649	0.000415819
954	-7.56035	-7.5465	0.000415637
955	-7.55135	-7.54651	0.000415233
956	-7.56358	-7.54653	0.000415182
957	-7.55149	-7.54653	0.000414781
958	-7.55282	-7.54654	0.0004144
959	-7.5323	-7.54652	0.000414233
960	-7.55426	-7.54653	0.00041388
961	-7.53979	-7.54652	0.000413509
962	-7.54112	-7.54652	0.000413117
963	-7.57773	-7.54655	0.000413957
964	-7.5326	-7.54654	0.000413781
965	-7.55824	-7.54655	0.00041353
966	-7.55478	-7.54656	0.000413189
967	-7.55588	-7.54657	0.000412875
968	-7.55109	-7.54657	0.000412474
969	-7.56027	-7.54659	0.000412291
970	-7.55604	-7.5466	0.000411981
971	-7.55301	-7.5466	0.00041161
972	-7.53495	-7.54659	0.000411361
973	-7.52667	-7.54657	0.000411447
974	-7.54326	-7.54657	0.000411039
975	-7.5633	-7.54658	0.000410975
976	-7.54471	-7.54658	0.000410558
977	-7.57813	-7.54661	0.000411406
978	-7.53271	-7.5466	0.000411231
979	-7.53696	-7.54659	0.000410929
980	-7.54946	-7.54659	0.00041052
981	-7.53325	-7.54658	0.000410327
982	-7.53124	-7.54656	0.000410206
983	-7.57172	-7.54659	0.000410586
984	-7.54699	-7.54659	0.000410169
985	-7.54757	-7.54659	0.000409754
986	-7.54338	-7.54659	0.000409351
987	-7.5488	-7.54659	0.000408943
988	-7.54329	-7.54659	0.000408542
989	-7.54667	-7.54659	0.000408129
990	-7.52878	-7.54657	0.000408113
991	-7.55362	-7.54658	0.000407764
992	-7.55821	-7.54659	0.000407521
993	-7.5417	-7.54658	0.000407141
994	-7.54886	-7.54658	0.000406738
995	-7.54436	-7.54658	0.000406335
996	-7.55003	-7.54659	0.000405942
997	-7.53192	-7.54657	0.000405801
998	-7.55913	-7.54658	0.00040559
999	-7.55373	-7.54659	0.000405247
1000	-7.56004	-7.5466	0.000405065
