BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
364	-6.33655	-6.34664	0.00066869
365	-6.33708	-6.34661	0.000667371
366	-6.33472	-6.34658	0.000666338
367	-6.35194	-6.3466	0.000664683
368	-6.34894	-6.3466	0.000662907
369	-6.33267	-6.34656	0.000662184
370	-6.36057	-6.3466	0.000661475
371	-6.33752	-6.34658	0.000660145
372	-6.34788	-6.34658	0.00065838
373	-6.32143	-6.34651	0.000660058
374	-6.3654	-6.34656	0.000660222
375	-6.35617	-6.34659	0.000658958
376	-6.3601	-6.34663	0.000658185
377	-6.36608	-6.34668	0.000658458
378	-6.33275	-6.34664	0.000657746
379	-6.3483	-6.34665	0.000656025
380	-6.34204	-6.34663	0.000654411
381	-6.34986	-6.34664	0.000652748
382	-6.32545	-6.34659	0.000653392
383	-6.36527	-6.34663	0.000653504
384	-6.34717	-6.34664	0.000651804
385	-6.33556	-6.34661	0.000650745
386	-6.34882	-6.34661	0.000649084
387	-6.34744	-6.34662	0.000647411
388	-6.34424	-6.34661	0.000645771
389	-6.37311	-6.34668	0.000647695
390	-6.33299	-6.34664	0.000646985
391	-6.34394	-6.34664	0.000645367
392	-6.34574	-6.34663	0.000643725
393	-6.35983	-6.34667	0.000642962
394	-6.32546	-6.34661	0.000643579
395	-6.32802	-6.34657	0.000643669
396	-6.32163	-6.3465	0.000645118
397	-6.34716	-6.3465	0.000643495
398	-6.33591	-6.34648	0.000642428
399	-6.35315	-6.34649	0.000641036
400	-6.34064	-6.34648	0.0006396
401	-6.35901	-6.34651	0.000638768
402	-6.34038	-6.3465	0.000637361
403	-6.33887	-6.34648	0.00063606
404	-6.35652	-6.3465	0.000634972
405	-6.33935	-6.34648	0.000633649
406	-6.35068	-6.34649	0.000632173
407	-6.33302	-6.34646	0.000631486
408	-6.34393	-6.34646	0.000629968
409	-6.34877	-6.34646	0.000628453
410	-6.34442	-6.34646	0.00062694
411	-6.34327	-6.34645	0.000625463
412	-6.34014	-6.34643	0.000624132
413	-6.36038	-6.34647	0.000623533
414	-6.34304	-6.34646	0.000622082
415	-6.35074	-6.34647	0.000620669
416	-6.36263	-6.34651	0.000620392
417	-6.35405	-6.34653	0.000619168
418	-6.33614	-6.3465	0.000618185
419	-6.37063	-6.34656	0.000619386
420	-6.36506	-6.3466	0.000619476
421	-6.35427	-6.34662	0.000618273
422	-6.34984	-6.34663	0.000616855
423	-6.35119	-6.34664	0.000615491
424	-6.36045	-6.34667	0.000614901
425	-6.36051	-6.3467	0.000614316
426	-6.35619	-6.34673	0.000613277
427	-6.36079	-6.34676	0.000612725
428	-6.35229	-6.34677	0.000611429
429	-6.34107	-6.34676	0.000610149
430	-6.3482	-6.34676	0.000608739
431	-6.34788	-6.34676	0.000607332
432	-6.31833	-6.3467	0.000609482
433	-6.37617	-6.34677	0.000611864
434	-6.35887	-6.34679	0.000611089
435	-6.35181	-6.34681	0.000609793
436	-6.35634	-6.34683	0.000608786
437	-6.34464	-6.34682	0.000607414
438	-6.32992	-6.34678	0.000607251
439	-6.35414	-6.3468	0.000606099
440	-6.34877	-6.34681	0.000604738
441	-6.33255	-6.34677	0.000604231
442	-6.34875	-6.34678	0.00060288
443	-6.33965	-6.34676	0.000601734
444	-6.35457	-6.34678	0.000600636
445	-6.32501	-6.34673	0.000601275
446	-6.37216	-6.34679	0.000602624
447	-6.32832	-6.34675	0.000602691
448	-6.33698	-6.34672	0.00060174
449	-6.34696	-6.34673	0.0006004
450	-6.35196	-6.34674	0.000599178
451	-6.33375	-6.34671	0.000598541
452	-6.33257	-6.34668	0.000598033
453	-6.35302	-6.34669	0.000596877
454	-6.36468	-6.34673	0.000596875
455	-6.34172	-6.34672	0.000595665
456	-6.33072	-6.34668	0.000595392
457	-6.3706	-6.34674	0.000596385
458	-6.34057	-6.34672	0.000595235
459	-6.35476	-6.34674	0.000594195
460	-6.35517	-6.34676	0.000593186
461	-6.33248	-6.34673	0.000592707
462	-6.35999	-6.34676	0.000592119
463	-6.35546	-6.34678	0.000591139
464	-6.33311	-6.34675	0.000590598
465	-6.34081	-6.34673	0.000589465
466	-6.33055	-6.3467	0.000589222
467	-6.36086	-6.34673	0.00058874
468	-6.34938	-6.34673	0.00058751
469	-6.34195	-6.34672	0.000586345
470	-6.35569	-6.34674	0.000585408
471	-6.34664	-6.34674	0.000584166
472	-6.34701	-6.34674	0.000582928
473	-6.36056	-6.34677	0.000582427
474	-6.34399	-6.34677	0.000581228
475	-6.33624	-6.34674	0.000580427
476	-6.33686	-6.34672	0.000579579
477	-6.34565	-6.34672	0.000578368
478	-6.33825	-6.3467	0.00057743
479	-6.36261	-6.34674	0.000577178
480	-6.34486	-6.34673	0.000575989
481	-6.32568	-6.34669	0.000576452
482	-6.34082	-6.34668	0.000575385
483	-6.37171	-6.34673	0.000576524
484	-6.35338	-6.34674	0.000575497
485	-6.34523	-6.34674	0.000574318
486	-6.34875	-6.34674	0.000573152
487	-6.34737	-6.34675	0.000571976
488	-6.33766	-6.34673	0.000571107
489	-6.33715	-6.34671	0.000570275
490	-6.34564	-6.3467	0.000569115
491	-6.33172	-6.34667	0.000568773
492	-6.34109	-6.34666	0.000567731
493	-6.34325	-6.34666	0.000566621
494	-6.36142	-6.34669	0.000566262
495	-6.34907	-6.34669	0.000565138
496	-6.33264	-6.34666	0.000564709
497	-6.35328	-6.34668	0.000563729
498	-6.35609	-6.34669	0.000562914
499	-6.34525	-6.34669	0.000561793
500	-6.34665	-6.34669	0.00056067
501	-6.33558	-6.34667	0.000559989
502	-6.32292	-6.34662	0.000560868
503	-6.34748	-6.34662	0.000559756
504	-6.35973	-6.34665	0.000559249
505	-6.32271	-6.3466	0.000560148
506	-6.35093	-6.34661	0.000559106
507	-6.36473	-6.34665	0.000559144
508	-6.3573	-6.34667	0.000558437
509	-6.34617	-6.34667	0.00055734
510	-6.33876	-6.34665	0.000556463
511	-6.34529	-6.34665	0.000555381
512	-6.35336	-6.34666	0.000554451
513	-6.34026	-6.34665	0.00055351
514	-6.33298	-6.34662	0.000553072
515	-6.34937	-6.34663	0.000552024
516	-6.33962	-6.34661	0.000551121
517	-6.33209	-6.34659	0.000550771
518	-6.35725	-6.34661	0.000550092
519	-6.33727	-6.34659	0.000549326
520	-6.33283	-6.34656	0.000548907
521	-6.35655	-6.34658	0.000548188
522	-6.34957	-6.34659	0.000547167
523	-6.33503	-6.34657	0.000546567
524	-6.33261	-6.34654	0.000546172
525	-6.37264	-6.34659	0.000547391
526	-6.35337	-6.3466	0.000546502
527	-6.34595	-6.3466	0.000545466
528	-6.35894	-6.34662	0.000544933
529	-6.36196	-6.34665	0.000544674
530	-6.36508	-6.34669	0.000544755
531	-6.35636	-6.34671	0.000544034
532	-6.34762	-6.34671	0.000543014
533	-6.34181	-6.3467	0.000542073
534	-6.33382	-6.34667	0.000541594
535	-6.34395	-6.34667	0.000540605
536	-6.36696	-6.34671	0.000540921
537	-6.35978	-6.34673	0.000540461
538	-6.35859	-6.34675	0.000539906
539	-6.33435	-6.34673	0.000539394
540	-6.3509	-6.34674	0.000538451
541	-6.34374	-6.34673	0.000537484
542	-6.29569	-6.34664	0.000544681
543	-6.33487	-6.34662	0.000544109
544	-6.37829	-6.34667	0.000546215
545	-6.3518	-6.34668	0.000545293
546	-6.35783	-6.3467	0.000544677
547	-6.34655	-6.3467	0.000543681
548	-6.33558	-6.34668	0.000543068
549	-6.33512	-6.34666	0.000542487
550	-6.34567	-6.34666	0.000541503
551	-6.35306	-6.34667	0.000540645
552	-6.34549	-6.34667	0.00053967
553	-6.33548	-6.34665	0.000539073
554	-6.35503	-6.34667	0.000538313
555	-6.37205	-6.34671	0.000539282
556	-6.33279	-6.34669	0.000538893
557	-6.33681	-6.34667	0.000538217
558	-6.36124	-6.34669	0.000537886
559	-6.3318	-6.34667	0.000537584
560	-6.32135	-6.34662	0.000538521
561	-6.36216	-6.34665	0.000538273
562	-6.35833	-6.34667	0.000537716
563	-6.35789	-6.34669	0.00053713
564	-6.34816	-6.34669	0.000536184
565	-6.34975	-6.3467	0.000535263
566	-6.33911	-6.34669	0.000534485
567	-6.35738	-6.3467	0.000533875
568	-6.34456	-6.3467	0.000532949
569	-6.3509	-6.34671	0.000532063
570	-6.35263	-6.34672	0.000531231
571	-6.34383	-6.34671	0.000530325
572	-6.33345	-6.34669	0.000529904
573	-6.35021	-6.3467	0.000529015
574	-6.34129	-6.34669	0.000528177
575	-6.35671	-6.3467	0.000527547
576	-6.35395	-6.34672	0.00052678
577	-6.35228	-6.34673	0.000525956
578	-6.34556	-6.34672	0.00052505
579	-6.32676	-6.34669	0.000525274
580	-6.34732	-6.34669	0.000524369
581	-6.36467	-6.34672	0.000524379
582	-6.29868	-6.34664	0.000529935
583	-6.33535	-6.34662	0.00052938
584	-6.36946	-6.34666	0.000529916
585	-6.35752	-6.34668	0.000529336
586	-6.3666	-6.34671	0.000529523
587	-6.32988	-6.34668	0.000529396
588	-6.36764	-6.34672	0.000529694
589	-6.36104	-6.34674	0.000529352
590	-6.35418	-6.34676	0.000528605
591	-6.33114	-6.34673	0.00052837
592	-6.3316	-6.3467	0.000528095
593	-6.32604	-6.34667	0.000528353
594	-6.35616	-6.34668	0.000527705
595	-6.36129	-6.34671	0.000527389
596	-6.35042	-6.34672	0.000526541
597	-6.34178	-6.34671	0.000525724
598	-6.33801	-6.34669	0.000525046
599	-6.3419	-6.34668	0.00052423
600	-6.3437	-6.34668	0.00052338
601	-6.31274	-6.34662	0.000525548
602	-6.34278	-6.34662	0.000524714
603	-6.31754	-6.34657	0.000526055
604	-6.35183	-6.34658	0.000525256
605	-6.36504	-6.34661	0.000525273
606	-6.34182	-6.3466	0.000524465
607	-6.33143	-6.34657	0.000524197
608	-6.32771	-6.34654	0.000524252
609	-6.34941	-6.34655	0.000523413
610	-6.34462	-6.34655	0.000522564
611	-6.3482	-6.34655	0.000521716
612	-6.37282	-6.34659	0.000522626
613	-6.35393	-6.3466	0.000521911
614	-6.35683	-6.34662	0.000521327
615	-6.36157	-6.34664	0.000521046
616	-6.34967	-6.34665	0.000520223
617	-6.3328	-6.34663	0.000519864
618	-6.36275	-6.34665	0.000519677
619	-6.35234	-6.34666	0.000518919
620	-6.35475	-6.34667	0.000518246
621	-6.35943	-6.3467	0.000517818
622	-6.31051	-6.34664	0.000520244
623	-6.36689	-6.34667	0.000520424
624	-6.34614	-6.34667	0.00051959
625	-6.36089	-6.34669	0.000519257
626	-6.35241	-6.3467	0.000518508
627	-6.34575	-6.3467	0.000517683
628	-6.37161	-6.34674	0.000518377
629	-6.33439	-6.34672	0.000517924
630	-6.35002	-6.34672	0.000517129
631	-6.35304	-6.34673	0.000516406
632	-6.35892	-6.34675	0.000515949
633	-6.32934	-6.34673	0.000515867
634	-6.34855	-6.34673	0.000515061
635	-6.35357	-6.34674	0.000514362
636	-6.37232	-6.34678	0.000515123
637	-6.35276	-6.34679	0.0005144
638	-6.35555	-6.3468	0.000513777
639	-6.37064	-6.34684	0.000514326
640	-6.37106	-6.34688	0.000514913
641	-6.36242	-6.3469	0.00051468
642	-6.33862	-6.34689	0.00051404
643	-6.34785	-6.34689	0.000513243
644	-6.34915	-6.34689	0.000512458
645	-6.35287	-6.3469	0.000511747
646	-6.35828	-6.34692	0.000511258
647	-6.33759	-6.34691	0.000510671
648	-6.32914	-6.34688	0.000510619
649	-6.33143	-6.34686	0.000510387
650	-6.35257	-6.34686	0.000509677
651	-6.35356	-6.34688	0.000508998
652	-6.35848	-6.34689	0.000508529
653	-6.34346	-6.34689	0.000507777
654	-6.32883	-6.34686	0.00050775
655	-6.34773	-6.34686	0.000506977
656	-6.35803	-6.34688	0.00050649
657	-6.3407	-6.34687	0.000505806
658	-6.34131	-6.34686	0.000505108
659	-6.34888	-6.34686	0.000504351
660	-6.36346	-6.34689	0.000504214
661	-6.33929	-6.34688	0.000503582
662	-6.33621	-6.34686	0.000503079
663	-6.34393	-6.34686	0.000502339
664	-6.3515	-6.34686	0.000501631
665	-6.33898	-6.34685	0.000501017
666	-6.34789	-6.34685	0.000500267
667	-6.34409	-6.34685	0.000499534
668	-6.3345	-6.34683	0.000499129
669	-6.33636	-6.34682	0.000498628
670	-6.35564	-6.34683	0.000498058
671	-6.33548	-6.34681	0.000497603
672	-6.33557	-6.34679	0.000497143
673	-6.35161	-6.3468	0.000496456
674	-6.36479	-6.34683	0.000496436
675	-6.33468	-6.34681	0.000496027
676	-6.34063	-6.3468	0.000495377
677	-6.3342	-6.34678	0.000494996
678	-6.33041	-6.34676	0.000494854
679	-6.33023	-6.34673	0.000494723
680	-6.36059	-6.34675	0.000494416
