BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
771	1.81326	1.86755	0.00145536
772	1.82003	1.86748	0.00145478
773	1.80649	1.86741	0.00145503
774	1.80763	1.86733	0.0014552
775	1.83618	1.86729	0.00145388
776	1.83884	1.86725	0.00145247
777	1.85817	1.86724	0.00145064
778	1.83153	1.86719	0.00144951
779	1.86095	1.86719	0.00144767
780	1.83805	1.86715	0.00144629
781	1.81497	1.86708	0.00144598
782	1.81018	1.86701	0.00144596
783	1.78053	1.8669	0.00144833
784	1.77398	1.86678	0.00145132
785	1.78002	1.86667	0.00145368
786	1.84655	1.86664	0.00145205
787	1.87842	1.86666	0.00145028
788	1.90968	1.86671	0.00144947
789	1.93583	1.8668	0.00145028
790	1.8846	1.86682	0.00144862
791	1.88501	1.86685	0.00144697
792	1.84777	1.86682	0.00144534
793	1.87041	1.86683	0.00144353
794	1.85529	1.86681	0.00144178
795	1.87109	1.86682	0.00143998
796	1.8174	1.86676	0.00143951
797	1.81626	1.86669	0.00143909
798	1.80229	1.86661	0.00143955
799	1.8307	1.86657	0.00143845
800	1.87356	1.86658	0.00143668
801	1.83691	1.86654	0.00143536
802	1.86432	1.86654	0.00143358
803	1.86788	1.86654	0.00143179
804	1.85228	1.86652	0.00143012
805	1.90773	1.86657	0.00142926
806	1.91697	1.86663	0.00142886
807	1.9164	1.8667	0.00142841
808	1.93429	1.86678	0.00142909
809	1.91195	1.86683	0.00142842
810	1.91533	1.86689	0.00142791
811	1.87957	1.86691	0.00142623
812	1.86331	1.86691	0.00142448
813	1.84462	1.86688	0.001423
814	1.84741	1.86685	0.00142145
815	1.87454	1.86686	0.00141974
816	1.85345	1.86685	0.00141809
817	1.85905	1.86684	0.00141639
818	1.85837	1.86683	0.00141469
819	1.8814	1.86685	0.00141308
820	1.87523	1.86686	0.00141139
821	1.87262	1.86686	0.00140969
822	1.83929	1.86683	0.00140837
823	1.81011	1.86676	0.00140835
824	1.85016	1.86674	0.00140678
825	1.9035	1.86678	0.00140578
826	1.8769	1.8668	0.00140413
827	1.92072	1.86686	0.00140395
828	1.89142	1.86689	0.00140257
829	1.84506	1.86687	0.00140112
830	1.88332	1.86689	0.00139958
831	1.88758	1.86691	0.00139811
832	1.90522	1.86696	0.00139719
833	1.92013	1.86702	0.00139697
834	1.86233	1.86701	0.00139531
835	1.84343	1.86699	0.00139392
836	1.83146	1.86694	0.0013929
837	1.87061	1.86695	0.00139124
838	1.88251	1.86697	0.00138971
839	1.88346	1.86699	0.00138819
840	1.87285	1.86699	0.00138656
841	1.86699	1.86699	0.00138491
842	1.92586	1.86706	0.00138503
843	1.92933	1.86714	0.00138535
844	1.99303	1.86729	0.00139172
845	1.89028	1.86731	0.00139034
846	1.92918	1.86739	0.00139061
847	1.92549	1.86746	0.00139066
848	1.9471	1.86755	0.00139219
849	1.94073	1.86764	0.00139322
850	1.91339	1.86769	0.00139262
851	1.91292	1.86774	0.00139199
852	1.87068	1.86775	0.00139037
853	1.90028	1.86778	0.00138926
854	1.9494	1.86788	0.00139091
855	1.931	1.86795	0.00139125
856	1.88469	1.86797	0.00138976
857	1.85281	1.86796	0.00138825
858	1.86735	1.86795	0.00138663
859	1.84586	1.86793	0.00138525
860	1.87888	1.86794	0.0013837
861	1.93645	1.86802	0.00138438
862	1.87748	1.86803	0.00138282
863	1.90405	1.86807	0.00138185
864	1.88472	1.86809	0.00138038
865	1.8755	1.8681	0.00137881
866	1.97479	1.86822	0.00138271
867	1.9604	1.86833	0.0013852
868	1.96138	1.86844	0.00138774
869	1.90927	1.86849	0.00138694
870	1.95946	1.86859	0.00138929
871	2.01723	1.86876	0.00139813
872	1.98157	1.86889	0.0014025
873	1.90148	1.86893	0.00140139
874	1.88551	1.86895	0.00139992
875	1.93456	1.86902	0.00140032
876	1.94528	1.86911	0.00140143
877	1.90416	1.86915	0.0014004
878	1.88097	1.86916	0.00139887
879	1.86512	1.86916	0.00139728
880	1.88015	1.86917	0.00139575
881	1.85825	1.86916	0.00139422
882	1.91453	1.86921	0.00139359
883	1.89069	1.86923	0.00139223
884	1.86271	1.86923	0.00139067
885	1.8425	1.8692	0.00138943
886	1.85114	1.86917	0.00138801
887	1.88862	1.8692	0.00138662
888	1.89728	1.86923	0.00138542
889	1.86718	1.86923	0.00138386
890	1.86393	1.86922	0.00138232
891	1.87463	1.86923	0.00138078
892	1.91231	1.86927	0.00138008
893	1.87423	1.86928	0.00137854
894	1.87667	1.86929	0.00137702
895	1.91192	1.86934	0.00137631
896	1.92863	1.8694	0.00137636
897	1.84738	1.86938	0.00137505
898	1.82668	1.86933	0.00137434
899	1.90946	1.86937	0.00137353
900	1.88378	1.86939	0.0013721
901	1.88486	1.86941	0.00137069
902	1.89711	1.86944	0.00136951
903	1.92505	1.8695	0.00136938
904	1.91549	1.86955	0.00136881
905	1.93579	1.86962	0.00136925
906	1.85746	1.86961	0.00136781
907	1.90621	1.86965	0.00136689
908	1.91359	1.8697	0.00136624
909	1.87675	1.86971	0.00136476
910	1.86039	1.8697	0.0013633
911	1.8378	1.86966	0.00136225
912	1.79722	1.86958	0.00136307
913	1.81971	1.86953	0.00136268
914	1.84979	1.86951	0.00136136
915	1.81797	1.86945	0.00136103
916	1.87389	1.86945	0.00135955
917	1.92825	1.86952	0.00135958
918	1.83565	1.86948	0.0013586
919	1.84112	1.86945	0.00135747
920	1.82701	1.86941	0.00135678
921	1.82822	1.86936	0.00135605
922	1.83695	1.86933	0.00135503
923	1.80662	1.86926	0.00135527
924	1.84201	1.86923	0.00135412
925	1.89388	1.86925	0.00135292
926	1.8883	1.86928	0.00135161
927	1.86517	1.86927	0.00135016
928	1.8403	1.86924	0.00134907
929	1.79124	1.86916	0.00135023
930	1.78728	1.86907	0.00135164
931	1.82776	1.86902	0.00135092
932	1.84124	1.86899	0.0013498
933	1.86149	1.86899	0.00134837
934	1.89547	1.86901	0.00134723
935	1.89364	1.86904	0.00134605
936	1.87704	1.86905	0.00134463
937	1.82897	1.86901	0.00134388
938	1.79889	1.86893	0.00134452
939	1.82485	1.86888	0.00134391
940	1.85895	1.86887	0.00134252
941	1.88426	1.86889	0.0013412
942	1.91657	1.86894	0.00134073
943	1.83228	1.8689	0.00133987
944	1.79572	1.86882	0.00134069
945	1.78449	1.86873	0.00134224
946	1.81584	1.86868	0.00134198
947	1.80223	1.86861	0.0013424
948	1.83494	1.86857	0.00134145
949	1.78835	1.86849	0.0013427
950	1.78199	1.8684	0.00134437
951	1.84846	1.86838	0.00134312
952	1.83396	1.86834	0.0013422
953	1.84174	1.86831	0.00134108
954	1.87859	1.86832	0.00133972
955	1.88077	1.86834	0.00133838
956	1.85886	1.86833	0.00133701
957	1.81731	1.86827	0.00133668
958	1.81851	1.86822	0.00133629
959	1.85716	1.86821	0.00133495
960	1.88004	1.86822	0.00133362
961	1.82992	1.86818	0.00133282
962	1.79838	1.86811	0.00133341
963	1.80937	1.86805	0.00133342
964	1.85513	1.86804	0.00133211
965	1.84894	1.86802	0.00133087
966	1.85735	1.868	0.00132954
967	1.8543	1.86799	0.00132824
968	1.85141	1.86797	0.00132698
969	1.91306	1.86802	0.00132642
970	1.96028	1.86811	0.00132846
971	1.93243	1.86818	0.00132874
972	1.88404	1.8682	0.00132748
973	1.8665	1.8682	0.00132611
974	1.83384	1.86816	0.00132522
975	1.82508	1.86812	0.0013246
976	1.86759	1.86812	0.00132324
977	1.84806	1.86809	0.00132205
978	1.80036	1.86803	0.00132251
979	1.85762	1.86802	0.0013212
980	1.87671	1.86802	0.00131988
981	1.92153	1.86808	0.00131966
982	1.90722	1.86812	0.00131892
983	1.82998	1.86808	0.00131815
984	1.83302	1.86804	0.00131729
985	1.87777	1.86805	0.00131599
986	1.87279	1.86806	0.00131467
987	1.8532	1.86804	0.00131342
988	1.87582	1.86805	0.00131211
989	1.87484	1.86806	0.00131081
990	1.87642	1.86807	0.00130951
991	1.8803	1.86808	0.00130825
992	1.87354	1.86808	0.00130694
993	1.85856	1.86807	0.00130566
994	1.8453	1.86805	0.00130454
995	1.84119	1.86803	0.00130351
996	1.81943	1.86798	0.00130312
997	1.81879	1.86793	0.00130274
998	1.82545	1.86788	0.00130213
999	1.87714	1.86789	0.00130086
1000	1.86394	1.86789	0.00129957
