BLOCK:	ACTUAL_P:	P_AVE:	ERROR:
462	0.891098	0.891117	4.05443e-05
463	0.89055	0.891116	4.04751e-05
464	0.890279	0.891114	4.04281e-05
465	0.893483	0.891119	4.06611e-05
466	0.89207	0.891121	4.0625e-05
467	0.890344	0.891119	4.05721e-05
468	0.89155	0.89112	4.04959e-05
469	0.890445	0.891119	4.04351e-05
470	0.892135	0.891121	4.04068e-05
471	0.892113	0.891123	4.03759e-05
472	0.889416	0.891119	4.0452e-05
473	0.891768	0.891121	4.03897e-05
474	0.891775	0.891122	4.03281e-05
475	0.891518	0.891123	4.02518e-05
476	0.891374	0.891123	4.01707e-05
477	0.892074	0.891125	4.01358e-05
478	0.891548	0.891126	4.00616e-05
479	0.891455	0.891127	3.99839e-05
480	0.891178	0.891127	3.99007e-05
481	0.890322	0.891125	3.98528e-05
482	0.8912	0.891126	3.97704e-05
483	0.891279	0.891126	3.96893e-05
484	0.890016	0.891124	3.96735e-05
485	0.890972	0.891123	3.9593e-05
486	0.890055	0.891121	3.95724e-05
487	0.891925	0.891123	3.95256e-05
488	0.890128	0.891121	3.94971e-05
489	0.892455	0.891123	3.95104e-05
490	0.893345	0.891128	3.9689e-05
491	0.891592	0.891129	3.96194e-05
492	0.892098	0.891131	3.95879e-05
493	0.89025	0.891129	3.95479e-05
494	0.893417	0.891134	3.97381e-05
495	0.890536	0.891133	3.96762e-05
496	0.889743	0.89113	3.96951e-05
497	0.890026	0.891127	3.96772e-05
498	0.889523	0.891124	3.97282e-05
499	0.890749	0.891124	3.96558e-05
500	0.892083	0.891125	3.96228e-05
501	0.891598	0.891126	3.9555e-05
502	0.891777	0.891128	3.94974e-05
503	0.891952	0.891129	3.94529e-05
504	0.890392	0.891128	3.94017e-05
505	0.891862	0.891129	3.93505e-05
506	0.890599	0.891128	3.92867e-05
507	0.89074	0.891127	3.92166e-05
508	0.892487	0.89113	3.92306e-05
509	0.891889	0.891132	3.91818e-05
510	0.889984	0.891129	3.91696e-05
511	0.891305	0.89113	3.90944e-05
512	0.891766	0.891131	3.90378e-05
513	0.891083	0.891131	3.89618e-05
514	0.89282	0.891134	3.90243e-05
515	0.890188	0.891132	3.89918e-05
516	0.891053	0.891132	3.89165e-05
517	0.890203	0.89113	3.88828e-05
518	0.889203	0.891127	3.89853e-05
519	0.891084	0.891127	3.89103e-05
520	0.890564	0.891126	3.88505e-05
521	0.891421	0.891126	3.87801e-05
522	0.892275	0.891128	3.87682e-05
523	0.890274	0.891127	3.87285e-05
524	0.891078	0.891127	3.86547e-05
525	0.890675	0.891126	3.85906e-05
526	0.891221	0.891126	3.85177e-05
527	0.890519	0.891125	3.84618e-05
528	0.890084	0.891123	3.84394e-05
529	0.891764	0.891124	3.83859e-05
530	0.891957	0.891126	3.83456e-05
531	0.890379	0.891124	3.82992e-05
532	0.890984	0.891124	3.82281e-05
533	0.891802	0.891125	3.81775e-05
534	0.893431	0.891129	3.83494e-05
535	0.89178	0.891131	3.8297e-05
536	0.890257	0.891129	3.82603e-05
537	0.891037	0.891129	3.81894e-05
538	0.890706	0.891128	3.81265e-05
539	0.889845	0.891126	3.813e-05
540	0.891069	0.891126	3.80595e-05
541	0.890025	0.891124	3.80435e-05
542	0.890801	0.891123	3.7978e-05
543	0.890235	0.891121	3.79433e-05
544	0.891807	0.891123	3.78945e-05
545	0.890126	0.891121	3.7869e-05
546	0.889834	0.891118	3.78729e-05
547	0.892198	0.89112	3.7855e-05
548	0.891446	0.891121	3.77906e-05
549	0.891516	0.891122	3.77287e-05
550	0.891426	0.891122	3.76641e-05
551	0.890937	0.891122	3.75973e-05
552	0.891651	0.891123	3.75414e-05
553	0.890529	0.891122	3.74888e-05
554	0.890584	0.891121	3.74337e-05
555	0.890488	0.89112	3.73837e-05
556	0.891181	0.89112	3.73166e-05
557	0.89001	0.891118	3.73028e-05
558	0.891781	0.891119	3.72549e-05
559	0.890859	0.891119	3.71911e-05
560	0.892026	0.89112	3.716e-05
561	0.89028	0.891119	3.71239e-05
562	0.890581	0.891118	3.70702e-05
563	0.890765	0.891117	3.70096e-05
564	0.892259	0.891119	3.69994e-05
565	0.891521	0.89112	3.69407e-05
566	0.890454	0.891119	3.68942e-05
567	0.889854	0.891116	3.68964e-05
568	0.891686	0.891117	3.68451e-05
569	0.889962	0.891115	3.68362e-05
570	0.892626	0.891118	3.68669e-05
571	0.892139	0.89112	3.68456e-05
572	0.892107	0.891122	3.68216e-05
573	0.891006	0.891121	3.67579e-05
574	0.890568	0.89112	3.67065e-05
575	0.891931	0.891122	3.66698e-05
576	0.892101	0.891123	3.66455e-05
577	0.891346	0.891124	3.6584e-05
578	0.891795	0.891125	3.65391e-05
579	0.890104	0.891123	3.65185e-05
580	0.890809	0.891123	3.64596e-05
581	0.891355	0.891123	3.6399e-05
582	0.890144	0.891121	3.63753e-05
583	0.89209	0.891123	3.63509e-05
584	0.891202	0.891123	3.62889e-05
585	0.891509	0.891124	3.62328e-05
586	0.891522	0.891125	3.61774e-05
587	0.890569	0.891124	3.61281e-05
588	0.890004	0.891122	3.61168e-05
589	0.891347	0.891122	3.60576e-05
590	0.891107	0.891122	3.59964e-05
591	0.890635	0.891121	3.5945e-05
592	0.890271	0.89112	3.59129e-05
593	0.891086	0.89112	3.58524e-05
594	0.889343	0.891117	3.59166e-05
595	0.892428	0.891119	3.59237e-05
596	0.889578	0.891116	3.59564e-05
597	0.890277	0.891115	3.59236e-05
598	0.890424	0.891114	3.58821e-05
599	0.893378	0.891118	3.60208e-05
600	0.892514	0.89112	3.60358e-05
601	0.891801	0.891121	3.59936e-05
602	0.889699	0.891119	3.60113e-05
603	0.891007	0.891119	3.59521e-05
604	0.891931	0.89112	3.59177e-05
605	0.891561	0.891121	3.58658e-05
606	0.891623	0.891121	3.58161e-05
607	0.890474	0.89112	3.5773e-05
608	0.890531	0.891119	3.57273e-05
609	0.891649	0.89112	3.56792e-05
610	0.890346	0.891119	3.56433e-05
611	0.890838	0.891119	3.55879e-05
612	0.891654	0.891119	3.55405e-05
613	0.891796	0.891121	3.54997e-05
614	0.891714	0.891121	3.5455e-05
615	0.891647	0.891122	3.54077e-05
616	0.891738	0.891123	3.53643e-05
617	0.89251	0.891126	3.53783e-05
618	0.89145	0.891126	3.5325e-05
619	0.890103	0.891124	3.53066e-05
620	0.892385	0.891126	3.53081e-05
621	0.891826	0.891128	3.52693e-05
622	0.891713	0.891129	3.52251e-05
623	0.890781	0.891128	3.5173e-05
624	0.88908	0.891125	3.52695e-05
625	0.892827	0.891127	3.53181e-05
626	0.892368	0.891129	3.53172e-05
627	0.892006	0.891131	3.52885e-05
628	0.891032	0.891131	3.52327e-05
629	0.891438	0.891131	3.518e-05
630	0.890047	0.891129	3.51663e-05
631	0.891302	0.89113	3.51116e-05
632	0.890832	0.891129	3.50592e-05
633	0.892851	0.891132	3.51091e-05
634	0.890971	0.891132	3.50547e-05
635	0.891492	0.891132	3.50041e-05
636	0.890358	0.891131	3.49702e-05
637	0.890669	0.89113	3.49228e-05
638	0.891646	0.891131	3.48774e-05
639	0.890072	0.891129	3.48622e-05
640	0.890907	0.891129	3.48095e-05
641	0.891538	0.89113	3.4761e-05
642	0.891177	0.89113	3.47069e-05
643	0.892038	0.891131	3.46817e-05
644	0.890935	0.891131	3.46292e-05
645	0.890681	0.89113	3.45825e-05
646	0.891785	0.891131	3.45438e-05
647	0.890585	0.89113	3.45008e-05
648	0.890649	0.89113	3.44555e-05
649	0.891185	0.89113	3.44025e-05
650	0.891876	0.891131	3.43687e-05
651	0.891208	0.891131	3.43161e-05
652	0.892041	0.891132	3.42919e-05
653	0.892025	0.891134	3.42666e-05
654	0.890986	0.891134	3.4215e-05
655	0.893249	0.891137	3.43148e-05
656	0.890906	0.891136	3.42643e-05
657	0.889358	0.891134	3.4319e-05
658	0.889998	0.891132	3.43103e-05
659	0.89105	0.891132	3.42584e-05
660	0.892012	0.891133	3.42325e-05
661	0.891838	0.891134	3.41973e-05
662	0.891546	0.891135	3.41513e-05
663	0.891419	0.891135	3.41025e-05
664	0.89105	0.891135	3.40514e-05
665	0.891614	0.891136	3.40078e-05
666	0.891801	0.891137	3.39714e-05
667	0.891142	0.891137	3.39204e-05
668	0.890424	0.891136	3.38864e-05
669	0.890894	0.891135	3.38377e-05
670	0.892271	0.891137	3.38296e-05
671	0.892411	0.891139	3.38325e-05
672	0.891304	0.891139	3.3783e-05
673	0.891166	0.891139	3.37328e-05
674	0.890891	0.891139	3.36848e-05
675	0.888955	0.891136	3.37899e-05
676	0.891311	0.891136	3.37409e-05
677	0.8927	0.891138	3.377e-05
678	0.891137	0.891138	3.37202e-05
679	0.891892	0.891139	3.36888e-05
680	0.890524	0.891139	3.36514e-05
681	0.891608	0.891139	3.36091e-05
682	0.891607	0.89114	3.35668e-05
683	0.891915	0.891141	3.35368e-05
684	0.891358	0.891141	3.34893e-05
685	0.891967	0.891143	3.34621e-05
686	0.892045	0.891144	3.34391e-05
687	0.891639	0.891145	3.33982e-05
688	0.891297	0.891145	3.33504e-05
689	0.891733	0.891146	3.33129e-05
690	0.891449	0.891146	3.32675e-05
691	0.892791	0.891148	3.33045e-05
692	0.891371	0.891149	3.32579e-05
693	0.891715	0.89115	3.32199e-05
694	0.891153	0.89115	3.31721e-05
695	0.891564	0.89115	3.31297e-05
696	0.891325	0.89115	3.30831e-05
697	0.891024	0.89115	3.30361e-05
698	0.890488	0.891149	3.30024e-05
699	0.890398	0.891148	3.29727e-05
700	0.890993	0.891148	3.29263e-05
