BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
173	1.1	1.1	8.61611e-09
174	1.1	1.1	8.59131e-09
175	1.1	1.1	8.72813e-09
176	1.1	1.1	8.77548e-09
177	1.1	1.1	8.75066e-09
178	1.1	1.1	8.72604e-09
179	1.1	1.1	8.85706e-09
180	1.1	1.1	8.83242e-09
181	1.1	1.1	8.87736e-09
182	1.1	1.1	8.85293e-09
183	1.1	1.1	8.82871e-09
184	1.1	1.1	8.95418e-09
185	1.1	1.1	8.92995e-09
186	1.1	1.1	8.97268e-09
187	1.1	1.1	8.94866e-09
188	1.1	1.1	9.06923e-09
189	1.1	1.1	9.04521e-09
190	1.1	1.1	9.02137e-09
191	1.1	1.1	8.99773e-09
192	1.1	1.1	9.03847e-09
193	1.1	1.1	9.15433e-09
194	1.1	1.1	9.1307e-09
195	1.1	1.1	9.10726e-09
196	1.1	1.1	9.084e-09
197	1.1	1.1	9.1229e-09
198	1.1	1.1	9.2344e-09
199	1.1	1.1	9.21117e-09
200	1.1	1.1	9.18811e-09
201	1.1	1.1	9.16523e-09
202	1.1	1.1	9.14251e-09
203	1.1	1.1	9.11996e-09
204	1.1	1.1	9.28704e-09
205	1.1	1.1	9.26436e-09
206	1.1	1.1	9.24185e-09
207	1.1	1.1	9.2195e-09
208	1.1	1.1	9.19731e-09
209	1.1	1.1	9.17528e-09
210	1.1	1.1	9.3364e-09
211	1.1	1.1	9.31425e-09
212	1.1	1.1	9.29226e-09
213	1.1	1.1	9.21402e-09
214	1.1	1.1	9.19247e-09
215	1.1	1.1	9.11459e-09
216	1.1	1.1	9.21697e-09
217	1.1	1.1	9.19571e-09
218	1.1	1.1	9.11892e-09
219	1.1	1.1	9.09808e-09
220	1.1	1.1	9.02161e-09
221	1.1	1.1	9.00118e-09
222	1.1	1.1	9.04746e-09
223	1.1	1.1	9.02715e-09
224	1.1	1.1	9.00697e-09
225	1.1	1.1	8.93186e-09
226	1.1	1.1	8.91208e-09
227	1.1	1.1	8.83726e-09
228	1.1	1.1	8.81786e-09
229	1.1	1.1	8.91898e-09
230	1.1	1.1	8.84516e-09
231	1.1	1.1	8.826e-09
232	1.1	1.1	8.75245e-09
233	1.1	1.1	8.73365e-09
234	1.1	1.1	8.71497e-09
235	1.1	1.1	8.64191e-09
236	1.1	1.1	8.74277e-09
237	1.1	1.1	8.67045e-09
238	1.1	1.1	8.65221e-09
239	1.1	1.1	8.63409e-09
240	1.1	1.1	8.56223e-09
241	1.1	1.1	8.54444e-09
242	1.1	1.1	8.52677e-09
243	1.1	1.1	8.45535e-09
244	1.1	1.1	8.55581e-09
245	1.1	1.1	8.53833e-09
246	1.1	1.1	8.46783e-09
247	1.1	1.1	8.45067e-09
248	1.1	1.1	8.43362e-09
249	1.1	1.1	8.36352e-09
250	1.1	1.1	8.34678e-09
251	1.1	1.1	8.33014e-09
252	1.1	1.1	8.37694e-09
253	1.1	1.1	8.36037e-09
254	1.1	1.1	8.3439e-09
255	1.1	1.1	8.27507e-09
256	1.1	1.1	8.25889e-09
257	1.1	1.1	8.24281e-09
258	1.1	1.1	8.17435e-09
259	1.1	1.1	8.15855e-09
260	1.1	1.1	8.14285e-09
261	1.1	1.1	8.1898e-09
262	1.1	1.1	8.17415e-09
263	1.1	1.1	8.1586e-09
264	1.1	1.1	8.14313e-09
265	1.1	1.1	8.07604e-09
266	1.1	1.1	8.06085e-09
267	1.1	1.1	8.04574e-09
268	1.1	1.1	7.97896e-09
269	1.1	1.1	7.96412e-09
270	1.1	1.1	8.06235e-09
271	1.1	1.1	8.04746e-09
272	1.1	1.1	7.98168e-09
273	1.1	1.1	7.96705e-09
274	1.1	1.1	7.9525e-09
275	1.1	1.1	7.887e-09
276	1.1	1.1	7.8727e-09
277	1.1	1.1	7.85848e-09
278	1.1	1.1	7.84433e-09
279	1.1	1.1	7.77927e-09
280	1.1	1.1	7.76537e-09
281	1.1	1.1	7.86288e-09
282	1.1	1.1	7.84892e-09
283	1.1	1.1	7.78481e-09
284	1.1	1.1	7.77109e-09
285	1.1	1.1	7.75745e-09
286	1.1	1.1	7.74387e-09
287	1.1	1.1	7.68017e-09
288	1.1	1.1	7.66682e-09
289	1.1	1.1	7.65354e-09
290	1.1	1.1	7.64034e-09
291	1.1	1.1	7.57701e-09
292	1.1	1.1	7.67382e-09
293	1.1	1.1	7.66071e-09
294	1.1	1.1	7.64767e-09
295	1.1	1.1	7.58524e-09
296	1.1	1.1	7.57242e-09
297	1.1	1.1	7.55966e-09
298	1.1	1.1	7.54696e-09
299	1.1	1.1	7.48489e-09
300	1.1	1.1	7.4724e-09
301	1.1	1.1	7.45998e-09
302	1.1	1.1	7.44762e-09
303	1.1	1.1	7.38588e-09
304	1.1	1.1	7.48189e-09
305	1.1	1.1	7.46961e-09
306	1.1	1.1	7.4574e-09
307	1.1	1.1	7.44524e-09
308	1.1	1.1	7.38449e-09
309	1.1	1.1	7.37253e-09
310	1.1	1.1	7.36063e-09
311	1.1	1.1	7.34879e-09
312	1.1	1.1	7.28834e-09
313	1.1	1.1	7.27669e-09
314	1.1	1.1	7.26509e-09
315	1.1	1.1	7.25355e-09
316	1.1	1.1	7.34802e-09
317	1.1	1.1	7.28852e-09
318	1.1	1.1	7.27706e-09
319	1.1	1.1	7.26564e-09
320	1.1	1.1	7.25428e-09
321	1.1	1.1	7.24297e-09
322	1.1	1.1	7.18388e-09
323	1.1	1.1	7.17275e-09
324	1.1	1.1	7.16167e-09
325	1.1	1.1	7.15065e-09
326	1.1	1.1	7.13967e-09
327	1.1	1.1	7.08096e-09
328	1.1	1.1	7.07016e-09
329	1.1	1.1	7.0594e-09
330	1.1	1.1	7.15293e-09
331	1.1	1.1	7.14212e-09
332	1.1	1.1	7.08431e-09
333	1.1	1.1	7.07366e-09
334	1.1	1.1	7.06307e-09
335	1.1	1.1	7.05252e-09
336	1.1	1.1	7.04201e-09
337	1.1	1.1	7.03156e-09
338	1.1	1.1	6.97421e-09
339	1.1	1.1	6.96392e-09
340	1.1	1.1	6.95367e-09
341	1.1	1.1	6.94346e-09
342	1.1	1.1	6.9333e-09
343	1.1	1.1	6.87628e-09
344	1.1	1.1	6.86628e-09
345	1.1	1.1	6.85632e-09
346	1.1	1.1	6.94875e-09
347	1.1	1.1	6.93873e-09
348	1.1	1.1	6.92875e-09
349	1.1	1.1	6.87268e-09
350	1.1	1.1	6.86286e-09
351	1.1	1.1	6.85308e-09
352	1.1	1.1	6.84333e-09
353	1.1	1.1	6.83363e-09
354	1.1	1.1	6.82398e-09
355	1.1	1.1	6.76831e-09
356	1.1	1.1	6.7588e-09
357	1.1	1.1	6.74932e-09
358	1.1	1.1	6.73989e-09
359	1.1	1.1	6.7305e-09
360	1.1	1.1	6.72114e-09
361	1.1	1.1	6.66585e-09
362	1.1	1.1	6.65663e-09
363	1.1	1.1	6.74792e-09
364	1.1	1.1	6.73865e-09
365	1.1	1.1	6.72941e-09
366	1.1	1.1	6.72021e-09
367	1.1	1.1	6.71105e-09
368	1.1	1.1	6.65675e-09
369	1.1	1.1	6.64773e-09
370	1.1	1.1	6.63874e-09
371	1.1	1.1	6.62979e-09
372	1.1	1.1	6.62087e-09
373	1.1	1.1	6.61199e-09
374	1.1	1.1	6.55803e-09
375	1.1	1.1	6.54928e-09
376	1.1	1.1	6.54057e-09
377	1.1	1.1	6.53189e-09
378	1.1	1.1	6.52324e-09
379	1.1	1.1	6.51463e-09
380	1.1	1.1	6.50605e-09
381	1.1	1.1	6.5511e-09
382	1.1	1.1	6.54252e-09
383	1.1	1.1	6.53398e-09
384	1.1	1.1	6.52546e-09
385	1.1	1.1	6.51698e-09
386	1.1	1.1	6.50854e-09
387	1.1	1.1	6.50012e-09
388	1.1	1.1	6.44751e-09
389	1.1	1.1	6.43922e-09
390	1.1	1.1	6.43096e-09
391	1.1	1.1	6.42273e-09
392	1.1	1.1	6.41453e-09
393	1.1	1.1	6.40637e-09
394	1.1	1.1	6.39823e-09
395	1.1	1.1	6.34599e-09
396	1.1	1.1	6.33797e-09
397	1.1	1.1	6.32998e-09
398	1.1	1.1	6.32203e-09
399	1.1	1.1	6.3141e-09
400	1.1	1.1	6.3062e-09
401	1.1	1.1	6.29833e-09
402	1.1	1.1	6.38635e-09
403	1.1	1.1	6.33509e-09
404	1.1	1.1	6.32724e-09
405	1.1	1.1	6.31943e-09
406	1.1	1.1	6.31164e-09
407	1.1	1.1	6.30388e-09
408	1.1	1.1	6.29615e-09
409	1.1	1.1	6.28845e-09
410	1.1	1.1	6.28077e-09
411	1.1	1.1	6.22992e-09
412	1.1	1.1	6.22235e-09
413	1.1	1.1	6.21482e-09
414	1.1	1.1	6.20731e-09
415	1.1	1.1	6.19982e-09
416	1.1	1.1	6.19237e-09
417	1.1	1.1	6.18494e-09
418	1.1	1.1	6.17753e-09
419	1.1	1.1	6.12706e-09
420	1.1	1.1	6.11976e-09
421	1.1	1.1	6.11249e-09
422	1.1	1.1	6.10525e-09
423	1.1	1.1	6.09803e-09
424	1.1	1.1	6.13367e-09
425	1.1	1.1	6.1774e-09
426	1.1	1.1	6.17015e-09
427	1.1	1.1	6.16292e-09
428	1.1	1.1	6.15572e-09
429	1.1	1.1	6.14854e-09
430	1.1	1.1	6.14138e-09
431	1.1	1.1	6.13426e-09
432	1.1	1.1	6.12715e-09
433	1.1	1.1	6.07803e-09
434	1.1	1.1	6.07103e-09
435	1.1	1.1	6.06404e-09
436	1.1	1.1	6.05709e-09
437	1.1	1.1	6.05015e-09
438	1.1	1.1	6.04324e-09
439	1.1	1.1	6.03635e-09
440	1.1	1.1	6.02949e-09
441	1.1	1.1	6.02265e-09
442	1.1	1.1	5.97393e-09
443	1.1	1.1	5.96719e-09
444	1.1	1.1	5.96046e-09
445	1.1	1.1	5.95376e-09
446	1.1	1.1	5.94709e-09
447	1.1	1.1	5.94043e-09
448	1.1	1.1	5.9338e-09
449	1.1	1.1	5.92718e-09
450	1.1	1.1	6.01157e-09
451	1.1	1.1	6.0049e-09
452	1.1	1.1	5.95717e-09
453	1.1	1.1	5.95059e-09
454	1.1	1.1	5.94403e-09
455	1.1	1.1	5.9375e-09
456	1.1	1.1	5.93098e-09
457	1.1	1.1	5.92449e-09
458	1.1	1.1	5.91802e-09
459	1.1	1.1	5.91157e-09
460	1.1	1.1	5.90514e-09
461	1.1	1.1	5.89873e-09
462	1.1	1.1	5.85142e-09
463	1.1	1.1	5.84509e-09
464	1.1	1.1	5.83879e-09
465	1.1	1.1	5.83251e-09
466	1.1	1.1	5.82625e-09
467	1.1	1.1	5.82001e-09
468	1.1	1.1	5.81379e-09
469	1.1	1.1	5.80759e-09
470	1.1	1.1	5.8014e-09
471	1.1	1.1	5.79524e-09
472	1.1	1.1	5.74833e-09
473	1.1	1.1	5.74225e-09
474	1.1	1.1	5.73619e-09
475	1.1	1.1	5.73014e-09
476	1.1	1.1	5.72412e-09
477	1.1	1.1	5.71812e-09
478	1.1	1.1	5.71213e-09
479	1.1	1.1	5.70617e-09
480	1.1	1.1	5.70022e-09
481	1.1	1.1	5.69429e-09
482	1.1	1.1	5.68838e-09
483	1.1	1.1	5.6419e-09
484	1.1	1.1	5.63606e-09
485	1.1	1.1	5.63025e-09
486	1.1	1.1	5.62446e-09
487	1.1	1.1	5.61868e-09
488	1.1	1.1	5.61292e-09
489	1.1	1.1	5.60718e-09
490	1.1	1.1	5.60145e-09
491	1.1	1.1	5.59574e-09
492	1.1	1.1	5.59006e-09
493	1.1	1.1	5.58438e-09
494	1.1	1.1	5.5383e-09
495	1.1	1.1	5.5327e-09
496	1.1	1.1	5.61551e-09
497	1.1	1.1	5.60985e-09
498	1.1	1.1	5.60422e-09
499	1.1	1.1	5.5986e-09
500	1.1	1.1	5.593e-09
501	1.1	1.1	5.58741e-09
502	1.1	1.1	5.58185e-09
503	1.1	1.1	5.5763e-09
504	1.1	1.1	5.57076e-09
505	1.1	1.1	5.56524e-09
506	1.1	1.1	5.52014e-09
507	1.1	1.1	5.51469e-09
508	1.1	1.1	5.50926e-09
509	1.1	1.1	5.50384e-09
510	1.1	1.1	5.49844e-09
511	1.1	1.1	5.49306e-09
512	1.1	1.1	5.4877e-09
513	1.1	1.1	5.48234e-09
514	1.1	1.1	5.47701e-09
515	1.1	1.1	5.47169e-09
516	1.1	1.1	5.46638e-09
517	1.1	1.1	5.46109e-09
518	1.1	1.1	5.45582e-09
519	1.1	1.1	5.41117e-09
520	1.1	1.1	5.40597e-09
521	1.1	1.1	5.40078e-09
522	1.1	1.1	5.3956e-09
523	1.1	1.1	5.39044e-09
524	1.1	1.1	5.38529e-09
525	1.1	1.1	5.38016e-09
526	1.1	1.1	5.37505e-09
527	1.1	1.1	5.36994e-09
528	1.1	1.1	5.36486e-09
529	1.1	1.1	5.35978e-09
530	1.1	1.1	5.44011e-09
531	1.1	1.1	5.43498e-09
532	1.1	1.1	5.3913e-09
533	1.1	1.1	5.38624e-09
534	1.1	1.1	5.3812e-09
535	1.1	1.1	5.37617e-09
536	1.1	1.1	5.37115e-09
537	1.1	1.1	5.36614e-09
538	1.1	1.1	5.36115e-09
539	1.1	1.1	5.35618e-09
540	1.1	1.1	5.35122e-09
541	1.1	1.1	5.34627e-09
542	1.1	1.1	5.34134e-09
543	1.1	1.1	5.33641e-09
544	1.1	1.1	5.33151e-09
545	1.1	1.1	5.32661e-09
546	1.1	1.1	5.28339e-09
547	1.1	1.1	5.27856e-09
548	1.1	1.1	5.27374e-09
549	1.1	1.1	5.26893e-09
550	1.1	1.1	5.26414e-09
551	1.1	1.1	5.25936e-09
552	1.1	1.1	5.25459e-09
553	1.1	1.1	5.24984e-09
554	1.1	1.1	5.2451e-09
555	1.1	1.1	5.24037e-09
556	1.1	1.1	5.23566e-09
557	1.1	1.1	5.23096e-09
558	1.1	1.1	5.22627e-09
559	1.1	1.1	5.22159e-09
560	1.1	1.1	5.17879e-09
561	1.1	1.1	5.17417e-09
562	1.1	1.1	5.16956e-09
563	1.1	1.1	5.16497e-09
564	1.1	1.1	5.16039e-09
565	1.1	1.1	5.15582e-09
566	1.1	1.1	5.15126e-09
567	1.1	1.1	5.14672e-09
568	1.1	1.1	5.14219e-09
569	1.1	1.1	5.22055e-09
570	1.1	1.1	5.21597e-09
571	1.1	1.1	5.2114e-09
572	1.1	1.1	5.20684e-09
573	1.1	1.1	5.20229e-09
574	1.1	1.1	5.19776e-09
575	1.1	1.1	5.19324e-09
576	1.1	1.1	5.15145e-09
577	1.1	1.1	5.14698e-09
578	1.1	1.1	5.14253e-09
579	1.1	1.1	5.13808e-09
580	1.1	1.1	5.13365e-09
581	1.1	1.1	5.12923e-09
582	1.1	1.1	5.12483e-09
583	1.1	1.1	5.12043e-09
584	1.1	1.1	5.11604e-09
585	1.1	1.1	5.11167e-09
586	1.1	1.1	5.1073e-09
587	1.1	1.1	5.10295e-09
588	1.1	1.1	5.09861e-09
589	1.1	1.1	5.09428e-09
590	1.1	1.1	5.08996e-09
591	1.1	1.1	5.08565e-09
592	1.1	1.1	5.04431e-09
593	1.1	1.1	5.04006e-09
594	1.1	1.1	5.03582e-09
595	1.1	1.1	5.03158e-09
596	1.1	1.1	5.02736e-09
597	1.1	1.1	5.02315e-09
598	1.1	1.1	5.01895e-09
599	1.1	1.1	5.01475e-09
600	1.1	1.1	5.01057e-09
601	1.1	1.1	5.0064e-09
602	1.1	1.1	5.00224e-09
603	1.1	1.1	4.99809e-09
604	1.1	1.1	4.99395e-09
605	1.1	1.1	4.98983e-09
606	1.1	1.1	4.98571e-09
607	1.1	1.1	4.9816e-09
608	1.1	1.1	4.9775e-09
609	1.1	1.1	4.93662e-09
610	1.1	1.1	4.93257e-09
611	1.1	1.1	4.92853e-09
612	1.1	1.1	4.92451e-09
613	1.1	1.1	4.92049e-09
614	1.1	1.1	4.91648e-09
615	1.1	1.1	4.99267e-09
616	1.1	1.1	4.98862e-09
617	1.1	1.1	4.98457e-09
618	1.1	1.1	4.98054e-09
619	1.1	1.1	4.97651e-09
620	1.1	1.1	4.9725e-09
621	1.1	1.1	4.96849e-09
622	1.1	1.1	4.9645e-09
623	1.1	1.1	4.96051e-09
624	1.1	1.1	4.95654e-09
625	1.1	1.1	4.95257e-09
626	1.1	1.1	4.94861e-09
627	1.1	1.1	4.90872e-09
628	1.1	1.1	4.90481e-09
629	1.1	1.1	4.90091e-09
630	1.1	1.1	4.89702e-09
631	1.1	1.1	4.89314e-09
632	1.1	1.1	4.88927e-09
633	1.1	1.1	4.8854e-09
634	1.1	1.1	4.88155e-09
635	1.1	1.1	4.8777e-09
636	1.1	1.1	4.87387e-09
637	1.1	1.1	4.87004e-09
638	1.1	1.1	4.86622e-09
639	1.1	1.1	4.86241e-09
640	1.1	1.1	4.85861e-09
641	1.1	1.1	4.85482e-09
642	1.1	1.1	4.85104e-09
643	1.1	1.1	4.84727e-09
644	1.1	1.1	4.8435e-09
645	1.1	1.1	4.83974e-09
646	1.1	1.1	4.80033e-09
647	1.1	1.1	4.79662e-09
648	1.1	1.1	4.79291e-09
649	1.1	1.1	4.78922e-09
650	1.1	1.1	4.78553e-09
651	1.1	1.1	4.78186e-09
652	1.1	1.1	4.77819e-09
653	1.1	1.1	4.77453e-09
654	1.1	1.1	4.77088e-09
655	1.1	1.1	4.76723e-09
656	1.1	1.1	4.7636e-09
657	1.1	1.1	4.75997e-09
658	1.1	1.1	4.75635e-09
659	1.1	1.1	4.75274e-09
660	1.1	1.1	4.74914e-09
661	1.1	1.1	4.74555e-09
662	1.1	1.1	4.74196e-09
663	1.1	1.1	4.73839e-09
664	1.1	1.1	4.73482e-09
665	1.1	1.1	4.73125e-09
666	1.1	1.1	4.7277e-09
667	1.1	1.1	4.68879e-09
668	1.1	1.1	4.76268e-09
669	1.1	1.1	4.75912e-09
670	1.1	1.1	4.75557e-09
671	1.1	1.1	4.75202e-09
672	1.1	1.1	4.74848e-09
673	1.1	1.1	4.74495e-09
674	1.1	1.1	4.74143e-09
675	1.1	1.1	4.73792e-09
676	1.1	1.1	4.73441e-09
677	1.1	1.1	4.73092e-09
678	1.1	1.1	4.72743e-09
679	1.1	1.1	4.72394e-09
680	1.1	1.1	4.72047e-09
681	1.1	1.1	4.717e-09
682	1.1	1.1	4.71354e-09
683	1.1	1.1	4.71009e-09
684	1.1	1.1	4.70665e-09
685	1.1	1.1	4.70321e-09
686	1.1	1.1	4.69978e-09
687	1.1	1.1	4.69636e-09
688	1.1	1.1	4.69294e-09
689	1.1	1.1	4.65505e-09
690	1.1	1.1	4.65168e-09
691	1.1	1.1	4.64831e-09
692	1.1	1.1	4.64495e-09
693	1.1	1.1	4.6416e-09
694	1.1	1.1	4.63825e-09
695	1.1	1.1	4.63491e-09
696	1.1	1.1	4.63158e-09
697	1.1	1.1	4.62826e-09
698	1.1	1.1	4.62494e-09
699	1.1	1.1	4.62163e-09
700	1.1	1.1	4.61833e-09
701	1.1	1.1	4.61503e-09
702	1.1	1.1	4.61175e-09
703	1.1	1.1	4.60847e-09
704	1.1	1.1	4.60519e-09
705	1.1	1.1	4.60192e-09
706	1.1	1.1	4.59866e-09
707	1.1	1.1	4.59541e-09
708	1.1	1.1	4.59216e-09
709	1.1	1.1	4.58892e-09
710	1.1	1.1	4.58569e-09
711	1.1	1.1	4.58247e-09
712	1.1	1.1	4.54507e-09
713	1.1	1.1	4.54188e-09
714	1.1	1.1	4.5387e-09
715	1.1	1.1	4.53552e-09
716	1.1	1.1	4.53235e-09
717	1.1	1.1	4.52919e-09
718	1.1	1.1	4.52604e-09
719	1.1	1.1	4.52289e-09
720	1.1	1.1	4.51975e-09
721	1.1	1.1	4.51661e-09
722	1.1	1.1	4.51348e-09
723	1.1	1.1	4.51036e-09
724	1.1	1.1	4.50724e-09
725	1.1	1.1	4.50413e-09
726	1.1	1.1	4.50103e-09
727	1.1	1.1	4.49793e-09
728	1.1	1.1	4.49484e-09
729	1.1	1.1	4.49176e-09
730	1.1	1.1	4.48868e-09
731	1.1	1.1	4.48561e-09
732	1.1	1.1	4.55638e-09
733	1.1	1.1	4.55327e-09
734	1.1	1.1	4.55016e-09
735	1.1	1.1	4.54707e-09
736	1.1	1.1	4.54398e-09
737	1.1	1.1	4.5076e-09
738	1.1	1.1	4.50454e-09
739	1.1	1.1	4.50149e-09
740	1.1	1.1	4.49845e-09
741	1.1	1.1	4.49541e-09
742	1.1	1.1	4.49238e-09
743	1.1	1.1	4.48936e-09
744	1.1	1.1	4.48634e-09
745	1.1	1.1	4.48333e-09
746	1.1	1.1	4.48032e-09
747	1.1	1.1	4.47732e-09
748	1.1	1.1	4.47433e-09
749	1.1	1.1	4.47134e-09
750	1.1	1.1	4.46836e-09
751	1.1	1.1	4.46539e-09
752	1.1	1.1	4.46242e-09
753	1.1	1.1	4.45945e-09
754	1.1	1.1	4.45649e-09
755	1.1	1.1	4.45354e-09
756	1.1	1.1	4.45059e-09
757	1.1	1.1	4.44765e-09
758	1.1	1.1	4.44472e-09
759	1.1	1.1	4.44179e-09
760	1.1	1.1	4.43887e-09
761	1.1	1.1	4.43595e-09
762	1.1	1.1	4.43304e-09
763	1.1	1.1	4.43013e-09
764	1.1	1.1	4.39429e-09
765	1.1	1.1	4.39141e-09
766	1.1	1.1	4.38854e-09
767	1.1	1.1	4.38568e-09
768	1.1	1.1	4.38283e-09
769	1.1	1.1	4.37998e-09
770	1.1	1.1	4.37713e-09
771	1.1	1.1	4.37429e-09
772	1.1	1.1	4.37146e-09
773	1.1	1.1	4.36863e-09
774	1.1	1.1	4.36581e-09
775	1.1	1.1	4.36299e-09
