BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
770	1.65	1.65	3.05949e-09
771	1.65	1.65	2.96181e-09
772	1.65	1.65	2.79496e-09
773	1.65	1.65	2.68835e-09
774	1.65	1.65	2.57762e-09
775	1.65	1.65	2.38539e-09
776	1.65	1.65	2.26063e-09
777	1.65	1.65	2.03981e-09
778	1.65	1.65	1.89332e-09
779	1.65	1.65	1.73494e-09
780	1.65	1.65	1.43761e-09
781	1.65	1.65	1.22289e-09
782	1.65	1.65	1.06573e-10
783	1.65	1.65	1.06505e-10
784	1.65	1.65	7.60111e-10
785	1.65	1.65	1.4409e-09
786	1.65	1.65	1.43998e-09
787	1.65	1.65	1.88845e-09
788	1.65	1.65	1.88725e-09
789	1.65	1.65	2.02979e-09
790	1.65	1.65	2.36739e-09
791	1.65	1.65	2.36589e-09
792	1.65	1.65	2.66013e-09
793	1.65	1.65	2.65845e-09
794	1.65	1.65	2.76003e-09
795	1.65	1.65	3.01471e-09
796	1.65	1.65	3.01281e-09
797	1.65	1.65	3.10207e-09
798	1.65	1.65	3.32949e-09
799	1.65	1.65	3.32741e-09
800	1.65	1.65	3.53961e-09
801	1.65	1.65	3.5374e-09
802	1.65	1.65	3.61267e-09
803	1.65	1.65	3.80797e-09
804	1.65	1.65	3.8056e-09
805	1.65	1.65	3.99081e-09
806	1.65	1.65	3.98833e-09
807	1.65	1.65	4.0543e-09
808	1.65	1.65	4.1622e-09
809	1.65	1.65	4.22509e-09
810	1.65	1.65	4.28691e-09
811	1.65	1.65	4.38845e-09
812	1.65	1.65	4.44766e-09
813	1.65	1.65	4.44492e-09
814	1.65	1.65	4.60204e-09
815	1.65	1.65	4.65808e-09
816	1.65	1.65	4.75069e-09
817	1.65	1.65	4.80469e-09
818	1.65	1.65	4.80175e-09
819	1.65	1.65	4.94627e-09
820	1.65	1.65	4.94325e-09
821	1.65	1.65	4.99469e-09
822	1.65	1.65	5.13305e-09
823	1.65	1.65	5.12993e-09
824	1.65	1.65	5.17911e-09
825	1.65	1.65	5.26107e-09
826	1.65	1.65	5.30877e-09
827	1.65	1.65	5.38841e-09
828	1.65	1.65	5.43472e-09
829	1.65	1.65	5.48054e-09
830	1.65	1.65	5.55724e-09
831	1.65	1.65	5.6018e-09
832	1.65	1.65	5.59843e-09
833	1.65	1.65	5.71993e-09
834	1.65	1.65	5.7165e-09
835	1.65	1.65	5.75943e-09
836	1.65	1.65	5.83163e-09
837	1.65	1.65	5.87349e-09
838	1.65	1.65	5.91495e-09
839	1.65	1.65	5.98484e-09
840	1.65	1.65	6.0253e-09
841	1.65	1.65	6.02172e-09
842	1.65	1.65	6.13317e-09
843	1.65	1.65	6.12953e-09
844	1.65	1.65	6.16869e-09
845	1.65	1.65	6.23497e-09
846	1.65	1.65	6.27327e-09
847	1.65	1.65	6.26956e-09
848	1.65	1.65	6.37564e-09
849	1.65	1.65	6.37189e-09
850	1.65	1.65	6.40903e-09
851	1.65	1.65	6.51232e-09
852	1.65	1.65	6.50849e-09
853	1.65	1.65	6.54457e-09
854	1.65	1.65	6.60601e-09
855	1.65	1.65	6.64136e-09
856	1.65	1.65	6.63748e-09
857	1.65	1.65	6.73631e-09
858	1.65	1.65	6.73239e-09
859	1.65	1.65	6.76678e-09
860	1.65	1.65	6.82554e-09
861	1.65	1.65	6.85928e-09
862	1.65	1.65	6.8553e-09
863	1.65	1.65	6.95013e-09
864	1.65	1.65	6.94611e-09
865	1.65	1.65	6.97897e-09
866	1.65	1.65	7.03534e-09
867	1.65	1.65	7.06761e-09
868	1.65	1.65	7.06353e-09
869	1.65	1.65	7.15474e-09
870	1.65	1.65	7.15063e-09
871	1.65	1.65	7.18211e-09
872	1.65	1.65	7.23629e-09
873	1.65	1.65	7.26722e-09
874	1.65	1.65	7.26306e-09
875	1.65	1.65	7.35097e-09
876	1.65	1.65	7.34677e-09
877	1.65	1.65	7.37699e-09
878	1.65	1.65	7.42917e-09
879	1.65	1.65	7.45888e-09
880	1.65	1.65	7.45464e-09
881	1.65	1.65	7.53952e-09
882	1.65	1.65	7.53525e-09
883	1.65	1.65	7.5643e-09
884	1.65	1.65	7.56002e-09
885	1.65	1.65	7.64324e-09
886	1.65	1.65	7.63892e-09
887	1.65	1.65	7.66733e-09
888	1.65	1.65	7.71667e-09
889	1.65	1.65	7.74464e-09
890	1.65	1.65	7.74029e-09
891	1.65	1.65	7.82085e-09
892	1.65	1.65	7.81646e-09
893	1.65	1.65	7.84385e-09
894	1.65	1.65	7.89157e-09
895	1.65	1.65	7.91855e-09
896	1.65	1.65	7.91413e-09
897	1.65	1.65	7.94095e-09
898	1.65	1.65	7.98777e-09
899	1.65	1.65	8.0142e-09
900	1.65	1.65	8.00975e-09
901	1.65	1.65	8.08647e-09
902	1.65	1.65	8.08199e-09
903	1.65	1.65	8.1079e-09
904	1.65	1.65	8.15327e-09
905	1.65	1.65	8.17882e-09
906	1.65	1.65	8.1743e-09
907	1.65	1.65	8.1698e-09
908	1.65	1.65	8.24428e-09
909	1.65	1.65	8.23974e-09
910	1.65	1.65	8.26479e-09
911	1.65	1.65	8.3088e-09
912	1.65	1.65	8.33351e-09
913	1.65	1.65	8.32894e-09
914	1.65	1.65	8.35352e-09
915	1.65	1.65	8.39678e-09
916	1.65	1.65	8.42103e-09
917	1.65	1.65	8.41643e-09
918	1.65	1.65	8.48771e-09
919	1.65	1.65	8.48309e-09
920	1.65	1.65	8.47847e-09
921	1.65	1.65	8.50227e-09
922	1.65	1.65	8.5443e-09
923	1.65	1.65	8.56779e-09
924	1.65	1.65	8.56315e-09
925	1.65	1.65	8.63253e-09
926	1.65	1.65	8.62787e-09
927	1.65	1.65	8.65095e-09
928	1.65	1.65	8.64628e-09
929	1.65	1.65	8.71461e-09
930	1.65	1.65	8.70993e-09
931	1.65	1.65	8.70525e-09
932	1.65	1.65	8.77284e-09
933	1.65	1.65	8.76814e-09
934	1.65	1.65	8.79053e-09
935	1.65	1.65	8.78583e-09
936	1.65	1.65	8.85244e-09
937	1.65	1.65	8.84771e-09
938	1.65	1.65	8.86972e-09
939	1.65	1.65	8.9089e-09
940	1.65	1.65	8.90416e-09
941	1.65	1.65	8.9259e-09
942	1.65	1.65	8.92117e-09
943	1.65	1.65	8.98614e-09
944	1.65	1.65	8.98138e-09
945	1.65	1.65	9.00277e-09
946	1.65	1.65	8.99801e-09
947	1.65	1.65	9.03617e-09
948	1.65	1.65	9.0573e-09
949	1.65	1.65	9.05253e-09
950	1.65	1.65	9.11596e-09
951	1.65	1.65	9.11117e-09
952	1.65	1.65	9.13196e-09
953	1.65	1.65	9.12717e-09
954	1.65	1.65	9.16438e-09
955	1.65	1.65	9.18493e-09
956	1.65	1.65	9.18013e-09
957	1.65	1.65	9.20058e-09
958	1.65	1.65	9.23727e-09
959	1.65	1.65	9.2575e-09
960	1.65	1.65	9.25268e-09
961	1.65	1.65	9.24786e-09
962	1.65	1.65	9.309e-09
963	1.65	1.65	9.30416e-09
964	1.65	1.65	9.32407e-09
965	1.65	1.65	9.35989e-09
966	1.65	1.65	9.35504e-09
967	1.65	1.65	9.37473e-09
968	1.65	1.65	9.36989e-09
969	1.65	1.65	9.42967e-09
970	1.65	1.65	9.42481e-09
971	1.65	1.65	9.41995e-09
972	1.65	1.65	9.43934e-09
973	1.65	1.65	9.47431e-09
974	1.65	1.65	9.49349e-09
975	1.65	1.65	9.48862e-09
976	1.65	1.65	9.50772e-09
977	1.65	1.65	9.54223e-09
978	1.65	1.65	9.53735e-09
979	1.65	1.65	9.55624e-09
980	1.65	1.65	9.55137e-09
981	1.65	1.65	9.60912e-09
982	1.65	1.65	9.60423e-09
983	1.65	1.65	9.59934e-09
984	1.65	1.65	9.61795e-09
985	1.65	1.65	9.65169e-09
986	1.65	1.65	9.67011e-09
987	1.65	1.65	9.66521e-09
988	1.65	1.65	9.66031e-09
989	1.65	1.65	9.71685e-09
990	1.65	1.65	9.71194e-09
991	1.65	1.65	9.70704e-09
992	1.65	1.65	9.72519e-09
993	1.65	1.65	9.75818e-09
994	1.65	1.65	9.77614e-09
995	1.65	1.65	9.77123e-09
996	1.65	1.65	9.76632e-09
997	1.65	1.65	9.8217e-09
998	1.65	1.65	9.81678e-09
999	1.65	1.65	9.83449e-09
1000	1.65	1.65	9.82957e-09
