BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
159	-3.80126	-3.81412	0.00139805
160	-3.82418	-3.81418	0.00139073
161	-3.80228	-3.81411	0.00138405
162	-3.81467	-3.81411	0.00137551
163	-3.81194	-3.8141	0.00136714
164	-3.81693	-3.81411	0.00135891
165	-3.80249	-3.81404	0.0013525
166	-3.81479	-3.81405	0.00134436
167	-3.82081	-3.81409	0.00133692
168	-3.80872	-3.81406	0.00132934
169	-3.81484	-3.81406	0.00132149
170	-3.82147	-3.8141	0.00131443
171	-3.8065	-3.81406	0.0013075
172	-3.81733	-3.81408	0.00130003
173	-3.79996	-3.814	0.00129508
174	-3.81071	-3.81398	0.00128777
175	-3.8337	-3.81409	0.00128533
176	-3.84244	-3.81425	0.00128808
177	-3.78297	-3.81408	0.00129287
178	-3.80235	-3.81401	0.00128729
179	-3.80019	-3.81393	0.00128241
180	-3.81916	-3.81396	0.00127561
181	-3.84629	-3.81414	0.00128101
182	-3.82427	-3.8142	0.00127518
183	-3.84502	-3.81436	0.00127929
184	-3.84061	-3.81451	0.00128027
185	-3.83122	-3.8146	0.00127653
186	-3.81869	-3.81462	0.00126986
187	-3.81716	-3.81463	0.00126314
188	-3.77189	-3.81441	0.00127672
189	-3.80642	-3.81436	0.00127066
190	-3.81632	-3.81437	0.00126401
191	-3.83937	-3.8145	0.00126415
192	-3.81783	-3.81452	0.00125769
193	-3.78641	-3.81438	0.00125958
194	-3.8424	-3.81452	0.00126134
195	-3.82647	-3.81458	0.00125636
196	-3.81559	-3.81459	0.00124996
197	-3.80704	-3.81455	0.0012442
198	-3.81144	-3.81453	0.00123802
199	-3.80339	-3.81448	0.00123306
200	-3.81573	-3.81448	0.00122691
201	-3.79685	-3.8144	0.00122394
202	-3.81634	-3.8144	0.00121792
203	-3.78754	-3.81427	0.00121909
204	-3.81002	-3.81425	0.00121329
205	-3.81463	-3.81425	0.00120737
206	-3.79996	-3.81418	0.0012035
207	-3.84337	-3.81433	0.00120592
208	-3.80779	-3.81429	0.00120053
209	-3.78897	-3.81417	0.00120089
210	-3.78347	-3.81403	0.00120404
211	-3.79818	-3.81395	0.00120067
212	-3.79967	-3.81388	0.0011969
213	-3.78529	-3.81375	0.00119878
214	-3.81117	-3.81374	0.00119324
215	-3.79053	-3.81363	0.00119257
216	-3.80168	-3.81357	0.00118833
217	-3.81454	-3.81358	0.00118286
218	-3.81445	-3.81358	0.00117744
219	-3.81519	-3.81359	0.00117209
220	-3.83011	-3.81367	0.00116916
221	-3.85259	-3.81384	0.00117706
222	-3.82529	-3.81389	0.00117289
223	-3.86282	-3.81411	0.00118797
224	-3.82249	-3.81415	0.00118326
225	-3.83495	-3.81424	0.00118161
226	-3.8052	-3.8142	0.00117705
227	-3.81745	-3.81422	0.00117196
228	-3.79961	-3.81415	0.00116857
229	-3.82316	-3.81419	0.00116412
230	-3.80439	-3.81415	0.00115984
231	-3.83461	-3.81424	0.0011582
232	-3.80512	-3.8142	0.00115387
233	-3.79755	-3.81413	0.00115113
234	-3.79069	-3.81403	0.00115056
235	-3.81913	-3.81405	0.00114587
236	-3.84279	-3.81417	0.00114747
237	-3.78254	-3.81404	0.00115036
238	-3.82374	-3.81408	0.00114625
239	-3.81229	-3.81407	0.00114148
240	-3.80554	-3.81403	0.00113727
241	-3.84014	-3.81414	0.0011377
242	-3.83752	-3.81424	0.00113709
243	-3.81373	-3.81424	0.00113241
244	-3.83701	-3.81433	0.00113161
245	-3.79746	-3.81426	0.00112909
246	-3.79352	-3.81418	0.00112764
247	-3.83033	-3.81424	0.00112497
248	-3.81897	-3.81426	0.00112059
249	-3.80788	-3.81424	0.00111639
250	-3.81413	-3.81424	0.00111192
251	-3.82234	-3.81427	0.00110796
252	-3.80436	-3.81423	0.00110426
253	-3.83444	-3.81431	0.00110278
254	-3.81598	-3.81432	0.00109846
255	-3.80623	-3.81428	0.00109461
256	-3.82575	-3.81433	0.00109125
257	-3.80852	-3.81431	0.00108724
258	-3.83498	-3.81439	0.00108597
259	-3.80426	-3.81435	0.00108248
260	-3.82476	-3.81439	0.00107906
261	-3.77993	-3.81425	0.00108297
262	-3.84024	-3.81435	0.00108337
263	-3.84225	-3.81446	0.00108443
264	-3.7859	-3.81435	0.0010857
265	-3.82494	-3.81439	0.00108234
266	-3.81944	-3.81441	0.00107844
267	-3.82626	-3.81446	0.00107531
268	-3.83976	-3.81455	0.00107544
269	-3.81015	-3.81453	0.00107156
270	-3.81386	-3.81453	0.0010676
271	-3.81143	-3.81452	0.00106372
272	-3.82638	-3.81456	0.0010607
273	-3.82903	-3.81462	0.00105814
274	-3.82506	-3.81465	0.00105496
275	-3.83115	-3.81471	0.00105283
276	-3.81647	-3.81472	0.00104904
277	-3.81744	-3.81473	0.0010453
278	-3.79737	-3.81467	0.0010434
279	-3.81139	-3.81466	0.00103973
280	-3.79625	-3.81459	0.00103809
281	-3.81486	-3.81459	0.00103439
282	-3.82962	-3.81464	0.0010321
283	-3.83878	-3.81473	0.00103197
284	-3.84969	-3.81485	0.00103565
285	-3.82716	-3.8149	0.00103292
286	-3.79118	-3.81481	0.00103263
287	-3.82364	-3.81484	0.00102949
288	-3.79559	-3.81478	0.00102808
289	-3.83021	-3.81483	0.00102591
290	-3.80365	-3.81479	0.0010231
291	-3.80246	-3.81475	0.00102046
292	-3.81021	-3.81473	0.00101708
293	-3.79997	-3.81468	0.00101486
294	-3.84721	-3.81479	0.00101742
295	-3.8225	-3.81482	0.0010143
296	-3.80145	-3.81478	0.00101188
297	-3.77443	-3.81464	0.00101755
298	-3.81547	-3.81464	0.00101414
299	-3.79079	-3.81456	0.00101388
300	-3.84101	-3.81465	0.00101433
301	-3.79793	-3.81459	0.00101248
302	-3.82505	-3.81463	0.00100972
303	-3.79414	-3.81456	0.00100865
304	-3.81039	-3.81455	0.00100542
305	-3.84996	-3.81466	0.00100881
306	-3.81387	-3.81466	0.00100551
307	-3.82381	-3.81469	0.00100268
308	-3.8292	-3.81474	0.00100053
309	-3.81745	-3.81475	0.000997332
310	-3.81079	-3.81473	0.000994197
311	-3.79253	-3.81466	0.000993561
312	-3.83811	-3.81474	0.000993214
313	-3.8146	-3.81474	0.00099004
314	-3.82698	-3.81478	0.000987654
315	-3.84015	-3.81486	0.000987798
316	-3.82519	-3.81489	0.000985214
317	-3.85291	-3.81501	0.000989378
318	-3.83758	-3.81508	0.000988809
319	-3.83264	-3.81514	0.00098724
320	-3.81817	-3.81515	0.0009842
321	-3.82569	-3.81518	0.000981682
322	-3.82051	-3.81519	0.000978772
323	-3.87624	-3.81538	0.000993819
324	-3.81134	-3.81537	0.00099083
325	-3.81055	-3.81536	0.000987893
326	-3.81707	-3.81536	0.000984876
327	-3.78637	-3.81527	0.000985847
328	-3.81564	-3.81527	0.000982842
329	-3.82502	-3.8153	0.000980301
330	-3.80441	-3.81527	0.000977886
331	-3.79045	-3.8152	0.000977803
332	-3.8117	-3.81519	0.000974914
333	-3.79843	-3.81514	0.000973284
334	-3.79627	-3.81508	0.000972007
335	-3.83783	-3.81515	0.000971476
336	-3.82935	-3.81519	0.000969504
337	-3.83132	-3.81524	0.000967807
338	-3.80486	-3.81521	0.00096543
339	-3.82632	-3.81524	0.000963139
340	-3.83252	-3.81529	0.000961646
341	-3.8186	-3.8153	0.000958875
342	-3.80329	-3.81526	0.000956714
343	-3.81012	-3.81525	0.000954042
344	-3.81548	-3.81525	0.000951269
345	-3.83636	-3.81531	0.000950478
346	-3.86486	-3.81545	0.000958457
347	-3.80046	-3.81541	0.000956669
348	-3.80361	-3.81538	0.000954521
349	-3.8111	-3.81536	0.000951865
350	-3.80611	-3.81534	0.000949512
351	-3.7979	-3.81529	0.000948105
352	-3.78695	-3.81521	0.000948824
353	-3.83555	-3.81527	0.000947884
354	-3.82435	-3.81529	0.000945554
355	-3.79672	-3.81524	0.000944337
356	-3.82552	-3.81527	0.000942126
357	-3.81828	-3.81528	0.000939525
358	-3.79877	-3.81523	0.000938031
359	-3.81898	-3.81524	0.000935477
360	-3.80934	-3.81522	0.000933021
361	-3.78909	-3.81515	0.000933241
362	-3.82573	-3.81518	0.00093112
363	-3.80815	-3.81516	0.000928756
364	-3.81638	-3.81517	0.00092621
365	-3.81277	-3.81516	0.000923696
366	-3.82893	-3.8152	0.000921938
367	-3.82123	-3.81521	0.000919573
368	-3.81486	-3.81521	0.000917075
369	-3.83191	-3.81526	0.000915706
370	-3.82063	-3.81527	0.000913346
371	-3.85373	-3.81538	0.000916749
372	-3.81905	-3.81539	0.000914338
373	-3.83087	-3.81543	0.000912828
