BLOCK:	DISTANCE:	ACTUAL_G:	AVE_GOFR:	ERROR:
3	0.0323165	0	0	0
3	0.0969496	0	0	0
3	0.161583	0	0	0
3	0.226216	0	0	0
3	0.290849	0	0	0
3	0.355482	0	0	0
3	0.420115	0	0	0
3	0.484748	0	0	0
3	0.549381	0	0	0
3	0.614014	0	0	0
3	0.678647	0	0	0
3	0.74328	0	0	0
3	0.807913	0	0	0
3	0.872546	3.13619e-05	4.70429e-05	7.39208e-06
3	0.937179	0.00412658	0.00405972	8.55271e-05
3	1.00181	0.0292267	0.0304051	0.000508302
3	1.06645	0.0651294	0.0628234	0.000941712
3	1.13108	0.0711432	0.0705402	0.000807014
3	1.19571	0.0701718	0.0673419	0.00115961
3	1.26034	0.0592264	0.0600362	0.000456356
3	1.32498	0.0548168	0.0557406	0.000390444
3	1.38961	0.0502638	0.0514123	0.000557091
3	1.45424	0.0484022	0.0486623	0.000125137
3	1.51888	0.0451413	0.0458263	0.000439947
3	1.58351	0.0447174	0.0442114	0.000217997
3	1.64814	0.044067	0.0447069	0.000281582
3	1.71278	0.0431703	0.0431642	2.4538e-05
3	1.77741	0.0438665	0.0440966	0.000169428
3	1.84204	0.04361	0.04361	0.000217965
3	1.90667	0.0439245	0.0437905	7.64525e-05
3	1.97131	0.0433155	0.0433985	0.000127809
3	2.03594	0.0445104	0.0443557	0.000132019
3	2.10057	0.0449602	0.0447175	0.000108705
3	2.16521	0.0459651	0.0455884	0.000162498
3	2.22984	0.0463603	0.0459906	0.000160251
3	2.29447	0.046704	0.04622	0.000197737
3	2.35911	0.0479546	0.0468181	0.000483469
3	2.42374	0.0466723	0.046307	0.000153102
3	2.48837	0.0468979	0.0464257	0.000311057
3	2.55301	0.0464604	0.0468499	0.000558032
3	2.61764	0.0476847	0.047211	0.000222107
3	2.68227	0.0474284	0.0475757	6.0909e-05
3	2.7469	0.047072	0.0473889	0.000294072
3	2.81154	0.0470575	0.0473014	0.000131079
3	2.87617	0.0484116	0.0481159	0.000157869
3	2.9408	0.047951	0.0485454	0.000253259
3	3.00544	0.0479009	0.047909	0.000143026
3	3.07007	0.0480987	0.0479451	0.000299425
3	3.1347	0.0491478	0.0479179	0.000504033
3	3.19934	0.0485956	0.0487154	0.000237671
3	3.26397	0.0487167	0.0490189	0.000188371
3	3.3286	0.0497451	0.0491967	0.000338927
3	3.39323	0.0494751	0.04938	8.74029e-05
3	3.45787	0.0489675	0.049381	0.000248249
3	3.5225	0.0488791	0.049547	0.000273512
3	3.58713	0.0504659	0.0501817	0.000159972
3	3.65177	0.0495073	0.0500488	0.000231431
3	3.7164	0.0512826	0.0503186	0.000431499
3	3.78103	0.0504223	0.0505106	0.000308947
3	3.84567	0.0506167	0.0505362	5.33161e-05
3	3.9103	0.0508069	0.0507319	9.49344e-05
3	3.97493	0.0509396	0.0509882	5.2276e-05
3	4.03957	0.051044	0.050927	5.69494e-05
3	4.1042	0.0515745	0.0512786	0.000187192
3	4.16883	0.0513471	0.0510963	0.000187789
3	4.23346	0.0510689	0.051831	0.000320923
3	4.2981	0.0522749	0.0520383	0.000216279
3	4.36273	0.0519312	0.0519723	1.67857e-05
3	4.42736	0.0519391	0.0519468	7.48958e-05
3	4.492	0.0521642	0.0521228	0.000210647
3	4.55663	0.0526959	0.0522487	0.000205653
3	4.62126	0.0520474	0.0524164	0.00015105
3	4.6859	0.0529865	0.0526218	0.000148966
3	4.75053	0.0525849	0.0525266	7.60498e-05
3	4.81516	0.0529472	0.0530297	7.2563e-05
3	4.87979	0.0520446	0.0527225	0.000294957
3	4.94443	0.0528362	0.0529941	0.000144739
3	5.00906	0.053252	0.0531625	6.98977e-05
3	5.07369	0.0532083	0.0533477	9.49818e-05
3	5.13833	0.0534649	0.0534786	8.13228e-05
3	5.20296	0.0537783	0.0535997	0.00017572
3	5.26759	0.0540972	0.0539775	0.000147382
3	5.33223	0.0533942	0.0536631	0.000158799
3	5.39686	0.0536055	0.0537292	0.000125093
3	5.46149	0.0533216	0.0537847	0.000247085
3	5.52612	0.0540508	0.0538996	0.000107455
3	5.59076	0.0536041	0.0540532	0.000311279
3	5.65539	0.0542528	0.0542355	3.18485e-05
3	5.72002	0.054336	0.0541606	7.26208e-05
3	5.78466	0.0544072	0.0544918	0.000108652
3	5.84929	0.0543625	0.0544161	6.1358e-05
3	5.91392	0.0545836	0.054685	5.66159e-05
3	5.97856	0.0550335	0.0548171	9.49652e-05
3	6.04319	0.0546756	0.0548623	0.000201876
3	6.10782	0.054696	0.0548699	0.000121527
3	6.17246	0.0546218	0.0547377	5.88849e-05
3	6.23709	0.0548787	0.0548239	0.000146553
3	6.30172	0.0551409	0.0550493	0.000147953
3	6.36635	0.0549387	0.0550542	0.000284263
3	6.43099	0.0551344	0.0551672	0.000116033
4	0.0323165	0	0	0
4	0.0969496	0	0	0
4	0.161583	0	0	0
4	0.226216	0	0	0
4	0.290849	0	0	0
4	0.355482	0	0	0
4	0.420115	0	0	0
4	0.484748	0	0	0
4	0.549381	0	0	0
4	0.614014	0	0	0
4	0.678647	0	0	0
4	0.74328	0	0	0
4	0.807913	0	0	0
4	0.872546	0	3.52822e-05	1.15962e-05
4	0.937179	0.00432718	0.00412658	8.64171e-05
4	1.00181	0.0315133	0.0306821	0.000450453
4	1.06645	0.0610173	0.0623719	0.000807309
4	1.13108	0.0705737	0.0705486	0.000605304
4	1.19571	0.068993	0.0677547	0.000940307
4	1.26034	0.0614253	0.0603835	0.000455631
4	1.32498	0.0560416	0.0558158	0.000299995
4	1.38961	0.0520241	0.0515652	0.000438311
4	1.45424	0.0491825	0.0487924	0.000146606
4	1.51888	0.0451413	0.0456551	0.000361763
4	1.58351	0.0452257	0.044465	0.000273787
4	1.64814	0.0433173	0.0443595	0.000367582
4	1.71278	0.0440598	0.0433881	0.000194769
4	1.77741	0.0430037	0.0438234	0.000268586
4	1.84204	0.0441921	0.0437555	0.000206407
4	1.90667	0.0432238	0.0436489	0.000135432
4	1.97131	0.0448008	0.0437491	0.000318383
4	2.03594	0.0455313	0.0446496	0.000273097
4	2.10057	0.0442454	0.0445995	0.000130754
4	2.16521	0.0452257	0.0454977	0.000144982
4	2.22984	0.0457076	0.0459198	0.000134904
4	2.29447	0.0462302	0.0462225	0.000148319
4	2.35911	0.0466331	0.0467719	0.000364806
4	2.42374	0.045709	0.0461575	0.000173063
4	2.48837	0.0467743	0.0465129	0.000245196
4	2.55301	0.0467453	0.0468237	0.000419136
4	2.61764	0.0473686	0.0472504	0.000170037
4	2.68227	0.0478467	0.0476434	7.43602e-05
4	2.7469	0.0471116	0.0473196	0.000228578
4	2.81154	0.0475443	0.0473621	0.000111498
4	2.87617	0.0478752	0.0480557	0.000129364
4	2.9408	0.0480165	0.0484132	0.000221798
4	3.00544	0.0481315	0.0479646	0.000117585
4	3.07007	0.0480285	0.047966	0.000225294
4	3.1347	0.0489289	0.0481706	0.000436822
4	3.19934	0.0490792	0.0488064	0.000194877
4	3.26397	0.047772	0.0487072	0.000304701
4	3.3286	0.0486389	0.0490573	0.000281425
4	3.39323	0.0496048	0.0494362	8.16451e-05
4	3.45787	0.0499073	0.0495126	0.000218289
4	3.5225	0.0501203	0.0496903	0.000239766
4	3.58713	0.0499397	0.0501212	0.000130918
4	3.65177	0.0503179	0.0501161	0.000183087
4	3.7164	0.0501918	0.0502869	0.000324786
4	3.78103	0.0506969	0.0505572	0.000235197
4	3.84567	0.0501625	0.0504428	9.0264e-05
4	3.9103	0.0515847	0.0509451	0.00019789
4	3.97493	0.0514125	0.0510943	9.98802e-05
4	4.03957	0.0511856	0.0509916	7.04255e-05
4	4.1042	0.0510801	0.051229	0.000146825
4	4.16883	0.0511067	0.0510989	0.00014086
4	4.23346	0.0516348	0.051782	0.000244411
4	4.2981	0.0509729	0.0517719	0.000281983
4	4.36273	0.0516593	0.051894	6.89233e-05
4	4.42736	0.052156	0.0519991	7.21573e-05
4	4.492	0.0518669	0.0520588	0.000167421
4	4.55663	0.0520501	0.052199	0.000160122
4	4.62126	0.0527031	0.0524881	0.000129171
4	4.6859	0.0528726	0.0526845	0.000124216
4	4.75053	0.0523745	0.0524886	6.58666e-05
4	4.81516	0.0527808	0.0529675	7.65791e-05
4	4.87979	0.0530867	0.0528135	0.000234847
4	4.94443	0.0536188	0.0531503	0.000173438
4	5.00906	0.0531805	0.053167	5.25673e-05
4	5.07369	0.0532542	0.0533244	7.40562e-05
4	5.13833	0.0529551	0.0533477	0.000128706
4	5.20296	0.0529363	0.0534339	0.000194931
4	5.26759	0.0533054	0.0538095	0.000182737
4	5.33223	0.0538312	0.0537051	0.000124536
4	5.39686	0.0536115	0.0536997	9.72181e-05
4	5.46149	0.0540802	0.0538586	0.000196048
4	5.52612	0.0542038	0.0539757	0.000104081
4	5.59076	0.053947	0.0540267	0.00023459
4	5.65539	0.0541869	0.0542234	2.6104e-05
4	5.72002	0.0542515	0.0541833	5.79116e-05
4	5.78466	0.0550648	0.054635	0.000148434
4	5.84929	0.0545284	0.0544442	5.20445e-05
4	5.91392	0.0547613	0.0547041	4.55634e-05
4	5.97856	0.0544552	0.0547266	0.000105895
4	6.04319	0.0552307	0.0549544	0.000171137
4	6.10782	0.0549776	0.0548969	9.40819e-05
4	6.17246	0.0548633	0.0547691	5.18705e-05
4	6.23709	0.0549546	0.0548566	0.000113497
4	6.30172	0.0551537	0.0550754	0.000113245
4	6.36635	0.0548612	0.055006	0.000217252
4	6.43099	0.0557384	0.05531	0.000151223
5	0.0323165	0	0	0
5	0.0969496	0	0	0
5	0.161583	0	0	0
5	0.226216	0	0	0
5	0.290849	0	0	0
5	0.355482	0	0	0
5	0.420115	0	0	0
5	0.484748	0	0	0
5	0.549381	0	0	0
5	0.614014	0	0	0
5	0.678647	0	0	0
5	0.74328	0	0	0
5	0.807913	0	0	0
5	0.872546	0	2.82257e-05	1.12204e-05
5	0.937179	0.00401195	0.00410366	7.21105e-05
5	1.00181	0.0291742	0.0303806	0.000450145
5	1.06645	0.0589975	0.061697	0.000884018
5	1.13108	0.072539	0.0709467	0.000601061
5	1.19571	0.066294	0.0674625	0.000796331
5	1.26034	0.0620783	0.0607224	0.000474107
5	1.32498	0.0568103	0.0560147	0.000298744
5	1.38961	0.0519323	0.0516386	0.000356744
5	1.45424	0.0484257	0.048719	0.000134386
5	1.51888	0.0459604	0.0457161	0.00029452
5	1.58351	0.0447174	0.0445155	0.000223636
5	1.64814	0.0446035	0.0444083	0.000297287
5	1.71278	0.0439623	0.043503	0.000186625
5	1.77741	0.0437112	0.043801	0.000215804
5	1.84204	0.0437678	0.043758	0.00016514
5	1.90667	0.0447797	0.043875	0.000229476
5	1.97131	0.0448057	0.0439604	0.000317178
5	2.03594	0.0447795	0.0446756	0.000219711
5	2.10057	0.0444836	0.0445763	0.000106636
5	2.16521	0.0456416	0.0455265	0.000118807
5	2.22984	0.0455795	0.0458518	0.000123915
5	2.29447	0.0464174	0.0462615	0.000123671
5	2.35911	0.0460454	0.0466266	0.000319467
5	2.42374	0.0460615	0.0461383	0.000139511
5	2.48837	0.0468845	0.0465872	0.00020712
5	2.55301	0.0468861	0.0468362	0.000335494
5	2.61764	0.0468284	0.047166	0.000155575
5	2.68227	0.0480558	0.0477259	9.47685e-05
5	2.7469	0.0473549	0.0473266	0.000182972
5	2.81154	0.0475906	0.0474078	9.81152e-05
5	2.87617	0.0474095	0.0479265	0.000155161
5	2.9408	0.0482381	0.0483782	0.00018018
5	3.00544	0.0480514	0.047982	9.53391e-05
5	3.07007	0.049376	0.048248	0.00031001
5	3.1347	0.0486694	0.0482704	0.000360665
5	3.19934	0.0488897	0.048823	0.000156613
5	3.26397	0.0490112	0.048768	0.000249754
5	3.3286	0.0497288	0.0491916	0.000255181
5	3.39323	0.0500748	0.049564	0.000131578
5	3.45787	0.0492605	0.0494621	0.000180358
5	3.5225	0.0501571	0.0497837	0.000209203
5	3.58713	0.050539	0.0502048	0.000128666
5	3.65177	0.0505754	0.050208	0.00016794
5	3.7164	0.0506341	0.0503563	0.000267152
5	3.78103	0.0511959	0.0506849	0.000220131
5	3.84567	0.0505646	0.0504672	7.54283e-05
5	3.9103	0.0514423	0.0510445	0.000181587
5	3.97493	0.051588	0.051193	0.000119097
5	4.03957	0.0511943	0.0510321	6.69946e-05
5	4.1042	0.051059	0.051195	0.00012133
5	4.16883	0.0517787	0.0512349	0.00016579
5	4.23346	0.051959	0.0518174	0.000198077
5	4.2981	0.0514965	0.0517169	0.000230902
5	4.36273	0.0521376	0.0519427	7.02739e-05
5	4.42736	0.0521352	0.0520263	6.26471e-05
5	4.492	0.0525893	0.0521649	0.000164148
5	4.55663	0.0523224	0.0522237	0.000129984
5	4.62126	0.0530309	0.0525967	0.000141801
5	4.6859	0.0524467	0.0526369	0.000108098
5	4.75053	0.052723	0.0525355	6.73442e-05
5	4.81516	0.0531093	0.0529958	6.63126e-05
5	4.87979	0.0533919	0.0529292	0.000214478
5	4.94443	0.0530078	0.0531218	0.000141072
5	5.00906	0.0531246	0.0531585	4.27318e-05
5	5.07369	0.0538449	0.0534285	0.000110359
5	5.13833	0.0538053	0.0534392	0.00013154
5	5.20296	0.0533797	0.053423	0.000156246
5	5.26759	0.0537299	0.0537935	0.000146881
5	5.33223	0.0539963	0.0537633	0.00011243
5	5.39686	0.0541159	0.053783	0.000107656
5	5.46149	0.0540869	0.0539042	0.00016207
5	5.52612	0.053964	0.0539733	8.3291e-05
5	5.59076	0.0542418	0.0540697	0.000191577
5	5.65539	0.0542653	0.0542318	2.21914e-05
5	5.72002	0.0540664	0.0541599	5.08334e-05
5	5.78466	0.054803	0.0546686	0.00012249
5	5.84929	0.0544709	0.0544495	4.1909e-05
5	5.91392	0.0544854	0.0546603	5.34658e-05
5	5.97856	0.0543646	0.0546542	0.000106639
5	6.04319	0.0546867	0.0549009	0.000145041
5	6.10782	0.0551661	0.0549507	8.93573e-05
5	6.17246	0.0551009	0.0548355	7.24159e-05
