BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
72	1.2	1.2	5.45246e-09
73	1.2	1.2	5.41498e-09
74	1.2	1.2	5.37827e-09
75	1.2	1.2	5.97039e-09
76	1.2	1.2	5.93098e-09
77	1.2	1.2	5.89234e-09
78	1.2	1.2	5.85445e-09
79	1.2	1.2	6.37074e-09
80	1.2	1.2	6.3308e-09
81	1.2	1.2	6.2916e-09
82	1.2	1.2	6.25312e-09
83	1.2	1.2	6.712e-09
84	1.2	1.2	6.67193e-09
85	1.2	1.2	6.63257e-09
86	1.2	1.2	6.59389e-09
87	1.2	1.2	7.0075e-09
88	1.2	1.2	6.96757e-09
89	1.2	1.2	6.92832e-09
90	1.2	1.2	6.88972e-09
91	1.2	1.2	6.85176e-09
92	1.2	1.2	7.22695e-09
93	1.2	1.2	7.18799e-09
94	1.2	1.2	7.14965e-09
95	1.2	1.2	7.11192e-09
96	1.2	1.2	7.07478e-09
97	1.2	1.2	7.41825e-09
98	1.2	1.2	7.3803e-09
99	1.2	1.2	7.34294e-09
100	1.2	1.2	7.30613e-09
101	1.2	1.2	7.26987e-09
102	1.2	1.2	7.23415e-09
103	1.2	1.2	7.19894e-09
104	1.2	1.2	7.51336e-09
105	1.2	1.2	7.4775e-09
106	1.2	1.2	7.44214e-09
107	1.2	1.2	7.0631e-09
108	1.2	1.2	7.37291e-09
109	1.2	1.2	7.33901e-09
110	1.2	1.2	7.30558e-09
111	1.2	1.2	7.27259e-09
112	1.2	1.2	7.24005e-09
113	1.2	1.2	7.20795e-09
114	1.2	1.2	7.17626e-09
115	1.2	1.2	7.46223e-09
116	1.2	1.2	7.43e-09
117	1.2	1.2	7.39818e-09
118	1.2	1.2	7.36676e-09
119	1.2	1.2	7.33575e-09
120	1.2	1.2	7.30512e-09
121	1.2	1.2	7.27487e-09
122	1.2	1.2	7.24499e-09
123	1.2	1.2	7.21548e-09
124	1.2	1.2	7.47937e-09
125	1.2	1.2	7.44939e-09
126	1.2	1.2	7.41977e-09
127	1.2	1.2	7.3905e-09
128	1.2	1.2	7.36157e-09
129	1.2	1.2	7.33298e-09
130	1.2	1.2	7.30473e-09
131	1.2	1.2	7.27679e-09
132	1.2	1.2	7.24918e-09
133	1.2	1.2	7.22187e-09
134	1.2	1.2	7.46613e-09
135	1.2	1.2	7.43843e-09
136	1.2	1.2	7.41103e-09
137	1.2	1.2	7.38393e-09
138	1.2	1.2	7.35713e-09
139	1.2	1.2	7.33062e-09
140	1.2	1.2	7.30439e-09
141	1.2	1.2	7.27844e-09
142	1.2	1.2	7.25277e-09
143	1.2	1.2	7.22737e-09
144	1.2	1.2	7.20223e-09
145	1.2	1.2	7.42897e-09
146	1.2	1.2	7.40348e-09
147	1.2	1.2	7.37826e-09
148	1.2	1.2	7.35329e-09
149	1.2	1.2	7.32857e-09
150	1.2	1.2	7.3041e-09
151	1.2	1.2	7.27988e-09
152	1.2	1.2	7.25589e-09
153	1.2	1.2	7.23214e-09
154	1.2	1.2	7.20862e-09
155	1.2	1.2	7.18533e-09
156	1.2	1.2	7.16226e-09
157	1.2	1.2	7.13942e-09
158	1.2	1.2	7.11679e-09
159	1.2	1.2	7.32678e-09
160	1.2	1.2	7.30385e-09
161	1.2	1.2	7.28113e-09
162	1.2	1.2	7.25862e-09
163	1.2	1.2	7.23632e-09
164	1.2	1.2	7.21423e-09
165	1.2	1.2	7.19233e-09
166	1.2	1.2	7.17064e-09
167	1.2	1.2	7.14914e-09
168	1.2	1.2	7.12783e-09
169	1.2	1.2	7.10671e-09
170	1.2	1.2	7.08577e-09
171	1.2	1.2	7.06503e-09
172	1.2	1.2	7.04446e-09
173	1.2	1.2	7.02407e-09
174	1.2	1.2	7.00386e-09
175	1.2	1.2	6.98382e-09
176	1.2	1.2	7.17805e-09
177	1.2	1.2	7.15775e-09
178	1.2	1.2	7.13761e-09
179	1.2	1.2	7.11765e-09
180	1.2	1.2	7.09785e-09
181	1.2	1.2	7.07821e-09
182	1.2	1.2	7.05874e-09
183	1.2	1.2	7.03943e-09
184	1.2	1.2	7.02027e-09
185	1.2	1.2	7.00127e-09
186	1.2	1.2	6.98243e-09
187	1.2	1.2	6.96373e-09
188	1.2	1.2	6.94519e-09
189	1.2	1.2	6.92679e-09
190	1.2	1.2	6.90854e-09
191	1.2	1.2	6.89043e-09
192	1.2	1.2	6.87246e-09
193	1.2	1.2	6.85463e-09
194	1.2	1.2	6.83695e-09
195	1.2	1.2	6.81939e-09
196	1.2	1.2	6.99898e-09
197	1.2	1.2	6.9812e-09
198	1.2	1.2	6.96354e-09
199	1.2	1.2	6.94603e-09
200	1.2	1.2	6.92864e-09
201	1.2	1.2	6.91138e-09
202	1.2	1.2	6.89425e-09
203	1.2	1.2	6.87725e-09
204	1.2	1.2	6.86038e-09
205	1.2	1.2	6.84362e-09
206	1.2	1.2	6.82699e-09
207	1.2	1.2	6.81048e-09
208	1.2	1.2	6.79409e-09
209	1.2	1.2	6.77782e-09
210	1.2	1.2	6.76166e-09
211	1.2	1.2	6.74562e-09
212	1.2	1.2	6.72969e-09
213	1.2	1.2	6.71387e-09
214	1.2	1.2	6.69817e-09
215	1.2	1.2	6.49447e-09
216	1.2	1.2	6.47942e-09
217	1.2	1.2	6.27165e-09
218	1.2	1.2	6.05877e-09
219	1.2	1.2	6.04492e-09
220	1.2	1.2	5.82689e-09
221	1.2	1.2	5.81369e-09
222	1.2	1.2	5.58984e-09
223	1.2	1.2	5.57729e-09
224	1.2	1.2	5.3468e-09
225	1.2	1.2	5.3349e-09
226	1.2	1.2	5.09679e-09
227	1.2	1.2	5.08555e-09
228	1.2	1.2	4.8386e-09
229	1.2	1.2	4.82803e-09
230	1.2	1.2	4.57072e-09
231	1.2	1.2	4.56082e-09
232	1.2	1.2	4.2912e-09
233	1.2	1.2	4.28198e-09
234	1.2	1.2	3.99745e-09
235	1.2	1.2	3.98894e-09
236	1.2	1.2	3.68594e-09
237	1.2	1.2	3.67815e-09
238	1.2	1.2	3.67042e-09
239	1.2	1.2	3.34452e-09
240	1.2	1.2	3.33755e-09
241	1.2	1.2	2.98023e-09
242	1.2	1.2	2.97407e-09
243	1.2	1.2	2.57209e-09
244	1.2	1.2	2.56681e-09
245	1.2	1.2	2.0944e-09
246	1.2	1.2	2.09014e-09
247	1.2	1.2	2.0859e-09
248	1.2	1.2	1.47805e-09
249	1.2	1.2	1.47508e-09
250	1.2	1.2	1.88486e-10
251	1.2	1.2	1.88111e-10
252	1.2	1.2	1.87737e-10
253	1.2	1.2	1.43918e-09
254	1.2	1.2	1.43635e-09
255	1.2	1.2	2.03589e-09
256	1.2	1.2	2.03191e-09
257	1.2	1.2	2.02795e-09
258	1.2	1.2	2.48237e-09
259	1.2	1.2	2.47757e-09
260	1.2	1.2	2.85734e-09
261	1.2	1.2	2.85186e-09
262	1.2	1.2	2.84642e-09
263	1.2	1.2	3.17766e-09
264	1.2	1.2	3.17164e-09
265	1.2	1.2	3.16565e-09
266	1.2	1.2	3.46223e-09
267	1.2	1.2	3.45575e-09
268	1.2	1.2	3.44929e-09
269	1.2	1.2	3.71947e-09
270	1.2	1.2	3.71258e-09
271	1.2	1.2	3.96217e-09
272	1.2	1.2	3.95488e-09
273	1.2	1.2	3.94763e-09
274	1.2	1.2	4.17993e-09
275	1.2	1.2	4.17233e-09
276	1.2	1.2	4.16476e-09
277	1.2	1.2	4.38252e-09
278	1.2	1.2	4.37463e-09
279	1.2	1.2	4.36678e-09
280	1.2	1.2	4.57208e-09
281	1.2	1.2	4.56394e-09
282	1.2	1.2	4.55584e-09
283	1.2	1.2	4.7503e-09
284	1.2	1.2	4.74193e-09
285	1.2	1.2	4.73361e-09
286	1.2	1.2	4.72532e-09
287	1.2	1.2	4.90996e-09
288	1.2	1.2	4.90143e-09
289	1.2	1.2	4.89294e-09
290	1.2	1.2	5.06911e-09
291	1.2	1.2	5.0604e-09
292	1.2	1.2	5.05172e-09
293	1.2	1.2	5.22031e-09
294	1.2	1.2	5.21142e-09
295	1.2	1.2	5.20258e-09
296	1.2	1.2	5.36431e-09
297	1.2	1.2	5.35527e-09
298	1.2	1.2	5.34627e-09
299	1.2	1.2	5.33733e-09
300	1.2	1.2	5.49258e-09
301	1.2	1.2	5.48345e-09
302	1.2	1.2	5.47436e-09
303	1.2	1.2	5.62392e-09
304	1.2	1.2	5.61467e-09
305	1.2	1.2	5.60546e-09
306	1.2	1.2	5.59629e-09
307	1.2	1.2	5.74041e-09
308	1.2	1.2	5.73108e-09
309	1.2	1.2	5.7218e-09
310	1.2	1.2	5.71256e-09
311	1.2	1.2	5.85167e-09
312	1.2	1.2	5.84228e-09
313	1.2	1.2	5.83294e-09
314	1.2	1.2	5.82364e-09
315	1.2	1.2	5.9581e-09
316	1.2	1.2	5.94866e-09
317	1.2	1.2	5.93927e-09
318	1.2	1.2	5.92993e-09
319	1.2	1.2	6.06006e-09
320	1.2	1.2	6.05059e-09
321	1.2	1.2	6.04116e-09
322	1.2	1.2	6.03177e-09
323	1.2	1.2	6.15788e-09
324	1.2	1.2	6.14837e-09
325	1.2	1.2	6.1389e-09
326	1.2	1.2	6.12948e-09
327	1.2	1.2	6.25182e-09
328	1.2	1.2	6.24228e-09
329	1.2	1.2	6.23279e-09
330	1.2	1.2	6.22334e-09
331	1.2	1.2	6.34216e-09
332	1.2	1.2	6.3326e-09
333	1.2	1.2	6.32308e-09
334	1.2	1.2	6.31361e-09
335	1.2	1.2	6.42911e-09
336	1.2	1.2	6.41953e-09
337	1.2	1.2	6.41e-09
338	1.2	1.2	6.40051e-09
339	1.2	1.2	6.39107e-09
340	1.2	1.2	6.5033e-09
341	1.2	1.2	6.49376e-09
342	1.2	1.2	6.48426e-09
343	1.2	1.2	6.4748e-09
344	1.2	1.2	6.5841e-09
345	1.2	1.2	6.57455e-09
346	1.2	1.2	6.56504e-09
347	1.2	1.2	6.55557e-09
348	1.2	1.2	6.54615e-09
349	1.2	1.2	6.65254e-09
350	1.2	1.2	6.64302e-09
351	1.2	1.2	6.63356e-09
352	1.2	1.2	6.62413e-09
353	1.2	1.2	6.61474e-09
354	1.2	1.2	6.71837e-09
355	1.2	1.2	6.7089e-09
356	1.2	1.2	6.69947e-09
357	1.2	1.2	6.69008e-09
358	1.2	1.2	6.68073e-09
359	1.2	1.2	6.78176e-09
360	1.2	1.2	6.77234e-09
361	1.2	1.2	6.76295e-09
362	1.2	1.2	6.7536e-09
363	1.2	1.2	6.74429e-09
364	1.2	1.2	6.84285e-09
365	1.2	1.2	6.83347e-09
366	1.2	1.2	6.82413e-09
367	1.2	1.2	6.81482e-09
368	1.2	1.2	6.80556e-09
369	1.2	1.2	6.90176e-09
370	1.2	1.2	6.89243e-09
371	1.2	1.2	6.88313e-09
372	1.2	1.2	6.87387e-09
373	1.2	1.2	6.86465e-09
374	1.2	1.2	6.95862e-09
375	1.2	1.2	6.94933e-09
376	1.2	1.2	6.94009e-09
377	1.2	1.2	6.93087e-09
378	1.2	1.2	6.9217e-09
379	1.2	1.2	6.91256e-09
380	1.2	1.2	7.0043e-09
381	1.2	1.2	6.9951e-09
382	1.2	1.2	6.98594e-09
383	1.2	1.2	6.97681e-09
384	1.2	1.2	6.96772e-09
385	1.2	1.2	7.05742e-09
386	1.2	1.2	7.04827e-09
387	1.2	1.2	7.03916e-09
388	1.2	1.2	7.03008e-09
389	1.2	1.2	7.02104e-09
390	1.2	1.2	7.01204e-09
391	1.2	1.2	7.09971e-09
392	1.2	1.2	7.09064e-09
393	1.2	1.2	7.08162e-09
394	1.2	1.2	7.07263e-09
395	1.2	1.2	7.06367e-09
396	1.2	1.2	7.05474e-09
397	1.2	1.2	7.14047e-09
398	1.2	1.2	7.1315e-09
399	1.2	1.2	7.12256e-09
400	1.2	1.2	7.11365e-09
401	1.2	1.2	7.10477e-09
402	1.2	1.2	7.09593e-09
403	1.2	1.2	7.08712e-09
404	1.2	1.2	7.17091e-09
405	1.2	1.2	7.16206e-09
406	1.2	1.2	7.15323e-09
407	1.2	1.2	7.14444e-09
408	1.2	1.2	7.13568e-09
409	1.2	1.2	7.12695e-09
410	1.2	1.2	7.20897e-09
411	1.2	1.2	7.2002e-09
412	1.2	1.2	7.19145e-09
413	1.2	1.2	7.18274e-09
414	1.2	1.2	7.17406e-09
415	1.2	1.2	7.16541e-09
416	1.2	1.2	7.15679e-09
417	1.2	1.2	7.23705e-09
418	1.2	1.2	7.22838e-09
419	1.2	1.2	7.21975e-09
420	1.2	1.2	7.21115e-09
421	1.2	1.2	7.20258e-09
422	1.2	1.2	7.19404e-09
423	1.2	1.2	7.18554e-09
424	1.2	1.2	7.26409e-09
425	1.2	1.2	7.25554e-09
426	1.2	1.2	7.24702e-09
427	1.2	1.2	7.23853e-09
428	1.2	1.2	7.23007e-09
429	1.2	1.2	7.22164e-09
430	1.2	1.2	7.21323e-09
431	1.2	1.2	7.29016e-09
432	1.2	1.2	7.28172e-09
433	1.2	1.2	7.27331e-09
434	1.2	1.2	7.26492e-09
435	1.2	1.2	7.25657e-09
436	1.2	1.2	7.24824e-09
437	1.2	1.2	7.23994e-09
438	1.2	1.2	7.31531e-09
439	1.2	1.2	7.30697e-09
440	1.2	1.2	7.29867e-09
441	1.2	1.2	7.29039e-09
442	1.2	1.2	7.28213e-09
443	1.2	1.2	7.27391e-09
444	1.2	1.2	7.26571e-09
445	1.2	1.2	7.25755e-09
446	1.2	1.2	7.33135e-09
447	1.2	1.2	7.32315e-09
448	1.2	1.2	7.31497e-09
449	1.2	1.2	7.30682e-09
450	1.2	1.2	7.2987e-09
451	1.2	1.2	7.2906e-09
452	1.2	1.2	7.28253e-09
453	1.2	1.2	7.27449e-09
454	1.2	1.2	7.3468e-09
455	1.2	1.2	7.33872e-09
456	1.2	1.2	7.33067e-09
457	1.2	1.2	7.32264e-09
458	1.2	1.2	7.31464e-09
459	1.2	1.2	7.30667e-09
460	1.2	1.2	7.29873e-09
461	1.2	1.2	7.29081e-09
462	1.2	1.2	7.36168e-09
463	1.2	1.2	7.35372e-09
464	1.2	1.2	7.34579e-09
465	1.2	1.2	7.33789e-09
466	1.2	1.2	7.33001e-09
467	1.2	1.2	7.32216e-09
468	1.2	1.2	7.31433e-09
469	1.2	1.2	7.30653e-09
470	1.2	1.2	7.37602e-09
471	1.2	1.2	7.36818e-09
472	1.2	1.2	7.36037e-09
473	1.2	1.2	7.35259e-09
474	1.2	1.2	7.34483e-09
475	1.2	1.2	7.33709e-09
476	1.2	1.2	7.32938e-09
477	1.2	1.2	7.3217e-09
478	1.2	1.2	7.31403e-09
479	1.2	1.2	7.38214e-09
480	1.2	1.2	7.37444e-09
481	1.2	1.2	7.36677e-09
482	1.2	1.2	7.35913e-09
483	1.2	1.2	7.35151e-09
484	1.2	1.2	7.34391e-09
485	1.2	1.2	7.33633e-09
486	1.2	1.2	7.32878e-09
487	1.2	1.2	7.32125e-09
488	1.2	1.2	7.38803e-09
489	1.2	1.2	7.38047e-09
490	1.2	1.2	7.37293e-09
491	1.2	1.2	7.36542e-09
492	1.2	1.2	7.35793e-09
493	1.2	1.2	7.35047e-09
494	1.2	1.2	7.34302e-09
495	1.2	1.2	7.3356e-09
496	1.2	1.2	7.3282e-09
497	1.2	1.2	7.32083e-09
498	1.2	1.2	7.38627e-09
499	1.2	1.2	7.37887e-09
500	1.2	1.2	7.37148e-09
501	1.2	1.2	7.36412e-09
502	1.2	1.2	7.35678e-09
503	1.2	1.2	7.34947e-09
504	1.2	1.2	7.34217e-09
505	1.2	1.2	7.3349e-09
506	1.2	1.2	7.32765e-09
507	1.2	1.2	7.39186e-09
508	1.2	1.2	7.38458e-09
509	1.2	1.2	7.37732e-09
510	1.2	1.2	7.37009e-09
511	1.2	1.2	7.36287e-09
512	1.2	1.2	7.35568e-09
513	1.2	1.2	7.34851e-09
514	1.2	1.2	7.34136e-09
515	1.2	1.2	7.33422e-09
516	1.2	1.2	7.32711e-09
517	1.2	1.2	7.32002e-09
518	1.2	1.2	7.38296e-09
519	1.2	1.2	7.37584e-09
520	1.2	1.2	7.36875e-09
521	1.2	1.2	7.36167e-09
522	1.2	1.2	7.35462e-09
523	1.2	1.2	7.34758e-09
524	1.2	1.2	7.34057e-09
525	1.2	1.2	7.33357e-09
526	1.2	1.2	7.3266e-09
527	1.2	1.2	7.31965e-09
528	1.2	1.2	7.3814e-09
529	1.2	1.2	7.37442e-09
530	1.2	1.2	7.36746e-09
531	1.2	1.2	7.36052e-09
532	1.2	1.2	7.3536e-09
533	1.2	1.2	7.34669e-09
534	1.2	1.2	7.33981e-09
535	1.2	1.2	7.33295e-09
536	1.2	1.2	7.32611e-09
537	1.2	1.2	7.31928e-09
538	1.2	1.2	7.31248e-09
539	1.2	1.2	7.37304e-09
540	1.2	1.2	7.36621e-09
541	1.2	1.2	7.3594e-09
542	1.2	1.2	7.35261e-09
543	1.2	1.2	7.34584e-09
544	1.2	1.2	7.33908e-09
545	1.2	1.2	7.33235e-09
546	1.2	1.2	7.32563e-09
547	1.2	1.2	7.31893e-09
548	1.2	1.2	7.31225e-09
549	1.2	1.2	7.30559e-09
550	1.2	1.2	7.29894e-09
551	1.2	1.2	7.35833e-09
552	1.2	1.2	7.35166e-09
553	1.2	1.2	7.34501e-09
554	1.2	1.2	7.33838e-09
555	1.2	1.2	7.33177e-09
556	1.2	1.2	7.32517e-09
557	1.2	1.2	7.31859e-09
558	1.2	1.2	7.31203e-09
559	1.2	1.2	7.30549e-09
560	1.2	1.2	7.29896e-09
561	1.2	1.2	7.29245e-09
562	1.2	1.2	7.28596e-09
563	1.2	1.2	7.34422e-09
564	1.2	1.2	7.3377e-09
565	1.2	1.2	7.33121e-09
566	1.2	1.2	7.32473e-09
567	1.2	1.2	7.31826e-09
568	1.2	1.2	7.31182e-09
569	1.2	1.2	7.30539e-09
570	1.2	1.2	7.29898e-09
571	1.2	1.2	7.29259e-09
572	1.2	1.2	7.28621e-09
573	1.2	1.2	7.27985e-09
574	1.2	1.2	7.2735e-09
575	1.2	1.2	7.26718e-09
576	1.2	1.2	7.3243e-09
577	1.2	1.2	7.31795e-09
578	1.2	1.2	7.31162e-09
579	1.2	1.2	7.3053e-09
580	1.2	1.2	7.299e-09
581	1.2	1.2	7.29272e-09
582	1.2	1.2	7.28645e-09
583	1.2	1.2	7.2802e-09
584	1.2	1.2	7.27396e-09
585	1.2	1.2	7.26774e-09
586	1.2	1.2	7.26154e-09
587	1.2	1.2	7.25535e-09
588	1.2	1.2	7.24918e-09
589	1.2	1.2	7.30521e-09
590	1.2	1.2	7.29902e-09
591	1.2	1.2	7.29284e-09
592	1.2	1.2	7.28668e-09
593	1.2	1.2	7.28053e-09
594	1.2	1.2	7.2744e-09
595	1.2	1.2	7.26828e-09
596	1.2	1.2	7.26218e-09
597	1.2	1.2	7.2561e-09
598	1.2	1.2	7.25003e-09
599	1.2	1.2	7.24398e-09
600	1.2	1.2	7.23794e-09
601	1.2	1.2	7.23191e-09
602	1.2	1.2	7.2259e-09
603	1.2	1.2	7.28085e-09
604	1.2	1.2	7.27483e-09
605	1.2	1.2	7.26881e-09
606	1.2	1.2	7.26281e-09
607	1.2	1.2	7.25683e-09
608	1.2	1.2	7.25086e-09
609	1.2	1.2	7.2449e-09
610	1.2	1.2	7.23896e-09
611	1.2	1.2	7.23303e-09
612	1.2	1.2	7.22712e-09
613	1.2	1.2	7.22122e-09
614	1.2	1.2	7.21534e-09
615	1.2	1.2	7.20947e-09
616	1.2	1.2	7.20362e-09
617	1.2	1.2	7.25753e-09
618	1.2	1.2	7.25165e-09
619	1.2	1.2	7.24579e-09
620	1.2	1.2	7.23995e-09
621	1.2	1.2	7.23412e-09
622	1.2	1.2	7.2283e-09
623	1.2	1.2	7.2225e-09
624	1.2	1.2	7.21671e-09
625	1.2	1.2	7.21093e-09
626	1.2	1.2	7.20517e-09
627	1.2	1.2	7.19942e-09
628	1.2	1.2	7.19369e-09
629	1.2	1.2	7.18797e-09
630	1.2	1.2	7.18226e-09
631	1.2	1.2	7.17657e-09
632	1.2	1.2	7.17089e-09
633	1.2	1.2	7.22373e-09
634	1.2	1.2	7.21803e-09
635	1.2	1.2	7.21234e-09
636	1.2	1.2	7.20667e-09
637	1.2	1.2	7.20101e-09
638	1.2	1.2	7.19537e-09
639	1.2	1.2	7.18973e-09
640	1.2	1.2	7.18411e-09
641	1.2	1.2	7.17851e-09
642	1.2	1.2	7.17291e-09
643	1.2	1.2	7.16734e-09
644	1.2	1.2	7.16177e-09
645	1.2	1.2	7.15621e-09
646	1.2	1.2	7.15067e-09
647	1.2	1.2	7.14515e-09
648	1.2	1.2	7.13963e-09
649	1.2	1.2	7.19145e-09
650	1.2	1.2	7.18591e-09
651	1.2	1.2	7.18039e-09
652	1.2	1.2	7.17488e-09
653	1.2	1.2	7.16939e-09
654	1.2	1.2	7.1639e-09
655	1.2	1.2	7.15843e-09
656	1.2	1.2	7.15297e-09
657	1.2	1.2	7.14753e-09
658	1.2	1.2	7.14209e-09
659	1.2	1.2	7.13667e-09
660	1.2	1.2	7.13127e-09
661	1.2	1.2	7.12587e-09
662	1.2	1.2	7.12048e-09
663	1.2	1.2	7.11511e-09
664	1.2	1.2	7.10975e-09
665	1.2	1.2	7.16058e-09
666	1.2	1.2	7.1552e-09
667	1.2	1.2	7.14984e-09
668	1.2	1.2	7.14449e-09
669	1.2	1.2	7.13914e-09
670	1.2	1.2	7.13381e-09
671	1.2	1.2	7.1285e-09
672	1.2	1.2	7.12319e-09
673	1.2	1.2	7.1179e-09
674	1.2	1.2	7.11261e-09
675	1.2	1.2	7.10734e-09
676	1.2	1.2	7.10208e-09
677	1.2	1.2	7.09684e-09
678	1.2	1.2	7.0916e-09
679	1.2	1.2	7.08638e-09
680	1.2	1.2	7.08116e-09
681	1.2	1.2	7.07596e-09
682	1.2	1.2	7.07077e-09
683	1.2	1.2	7.1206e-09
684	1.2	1.2	7.11539e-09
685	1.2	1.2	7.11019e-09
686	1.2	1.2	7.10501e-09
687	1.2	1.2	7.09984e-09
688	1.2	1.2	7.09468e-09
689	1.2	1.2	7.08952e-09
690	1.2	1.2	7.08439e-09
691	1.2	1.2	7.07926e-09
692	1.2	1.2	7.07414e-09
693	1.2	1.2	7.06903e-09
694	1.2	1.2	7.06394e-09
695	1.2	1.2	7.05886e-09
696	1.2	1.2	7.05378e-09
697	1.2	1.2	7.04872e-09
698	1.2	1.2	7.04367e-09
699	1.2	1.2	7.03863e-09
700	1.2	1.2	7.0336e-09
701	1.2	1.2	7.02858e-09
702	1.2	1.2	7.07741e-09
703	1.2	1.2	7.07237e-09
704	1.2	1.2	7.06735e-09
705	1.2	1.2	7.06233e-09
706	1.2	1.2	7.05733e-09
707	1.2	1.2	7.05234e-09
708	1.2	1.2	7.04736e-09
709	1.2	1.2	7.04238e-09
710	1.2	1.2	7.03742e-09
711	1.2	1.2	7.03247e-09
712	1.2	1.2	7.02753e-09
713	1.2	1.2	7.0226e-09
714	1.2	1.2	7.01768e-09
715	1.2	1.2	7.01277e-09
716	1.2	1.2	7.00788e-09
717	1.2	1.2	7.00299e-09
718	1.2	1.2	6.99811e-09
719	1.2	1.2	6.99324e-09
720	1.2	1.2	6.98838e-09
721	1.2	1.2	6.98353e-09
722	1.2	1.2	7.03138e-09
723	1.2	1.2	7.02651e-09
724	1.2	1.2	7.02166e-09
725	1.2	1.2	7.01682e-09
726	1.2	1.2	7.01198e-09
727	1.2	1.2	7.00716e-09
728	1.2	1.2	7.00234e-09
729	1.2	1.2	6.99754e-09
730	1.2	1.2	6.99274e-09
731	1.2	1.2	6.98796e-09
732	1.2	1.2	6.98319e-09
733	1.2	1.2	6.97842e-09
734	1.2	1.2	6.97367e-09
735	1.2	1.2	6.96892e-09
736	1.2	1.2	6.96418e-09
737	1.2	1.2	6.95946e-09
738	1.2	1.2	6.95474e-09
739	1.2	1.2	6.95003e-09
740	1.2	1.2	6.94534e-09
741	1.2	1.2	6.94065e-09
742	1.2	1.2	6.93597e-09
743	1.2	1.2	6.98285e-09
744	1.2	1.2	6.97815e-09
745	1.2	1.2	6.97347e-09
746	1.2	1.2	6.96879e-09
747	1.2	1.2	6.96413e-09
748	1.2	1.2	6.95947e-09
749	1.2	1.2	6.95482e-09
750	1.2	1.2	6.95018e-09
751	1.2	1.2	6.94556e-09
752	1.2	1.2	6.94094e-09
753	1.2	1.2	6.93633e-09
754	1.2	1.2	6.93172e-09
755	1.2	1.2	6.92713e-09
756	1.2	1.2	6.92255e-09
757	1.2	1.2	6.91798e-09
758	1.2	1.2	6.91341e-09
759	1.2	1.2	6.90885e-09
760	1.2	1.2	6.90431e-09
761	1.2	1.2	6.89977e-09
762	1.2	1.2	6.89524e-09
763	1.2	1.2	6.89072e-09
764	1.2	1.2	6.88621e-09
765	1.2	1.2	6.93214e-09
766	1.2	1.2	6.92761e-09
767	1.2	1.2	6.92309e-09
768	1.2	1.2	6.91858e-09
769	1.2	1.2	6.91408e-09
770	1.2	1.2	6.90959e-09
771	1.2	1.2	6.90511e-09
772	1.2	1.2	6.90064e-09
773	1.2	1.2	6.89617e-09
774	1.2	1.2	6.89172e-09
775	1.2	1.2	6.88727e-09
