BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
678	1.29172	1.24165	0.000989721
679	1.27553	1.2417	0.00098952
680	1.2253	1.24167	0.000988359
681	1.27317	1.24172	0.000987989
682	1.29289	1.24179	0.000989385
683	1.29053	1.24187	0.000990506
684	1.24919	1.24188	0.000989116
685	1.23318	1.24186	0.000987753
686	1.25392	1.24188	0.00098647
687	1.27089	1.24192	0.000985937
688	1.25645	1.24195	0.00098473
689	1.24107	1.24194	0.000983301
690	1.23361	1.24193	0.000981951
691	1.20582	1.24188	0.000981919
692	1.21166	1.24184	0.00098147
693	1.21153	1.24179	0.000981028
694	1.19035	1.24172	0.00098241
695	1.21094	1.24167	0.000981994
696	1.24285	1.24168	0.000980585
697	1.26053	1.2417	0.000979551
698	1.25693	1.24172	0.00097839
699	1.24771	1.24173	0.000977028
700	1.22295	1.24171	0.000976001
701	1.21516	1.24167	0.000975343
702	1.23609	1.24166	0.000973986
703	1.239	1.24166	0.000972608
704	1.19394	1.24159	0.000973585
705	1.17231	1.24149	0.000977151
706	1.20598	1.24144	0.00097706
707	1.24097	1.24144	0.000975679
708	1.22396	1.24141	0.000974613
709	1.24287	1.24142	0.000973241
710	1.25483	1.24144	0.000972053
711	1.231	1.24142	0.000970797
712	1.18975	1.24135	0.000972142
713	1.22534	1.24133	0.000971038
714	1.24305	1.24133	0.000969681
715	1.20229	1.24127	0.00096986
716	1.2379	1.24127	0.000968517
717	1.22733	1.24125	0.000967361
718	1.22114	1.24122	0.000966419
719	1.25527	1.24124	0.000965273
720	1.20566	1.24119	0.000965197
721	1.18548	1.24111	0.000966946
722	1.19257	1.24105	0.000967941
723	1.19385	1.24098	0.000968801
724	1.24129	1.24098	0.000967463
725	1.24423	1.24099	0.000966139
726	1.23768	1.24098	0.000964819
727	1.2145	1.24095	0.000964179
728	1.22472	1.24092	0.000963112
729	1.20655	1.24088	0.000962945
730	1.21164	1.24084	0.000962458
731	1.19912	1.24078	0.000962832
732	1.24071	1.24078	0.000961517
733	1.23588	1.24077	0.000960228
734	1.24507	1.24078	0.000958938
735	1.24029	1.24078	0.000957633
736	1.24105	1.24078	0.000956332
737	1.2415	1.24078	0.000955035
738	1.27194	1.24082	0.000954674
739	1.27907	1.24087	0.000954784
740	1.24671	1.24088	0.000953526
741	1.20599	1.24083	0.000953402
742	1.20369	1.24078	0.00095343
743	1.23632	1.24078	0.000952166
744	1.26001	1.2408	0.000951237
745	1.2788	1.24085	0.000951326
746	1.26069	1.24088	0.000950422
747	1.2453	1.24089	0.000949169
748	1.23893	1.24088	0.000947903
749	1.21942	1.24086	0.000947071
750	1.20589	1.24081	0.000946955
751	1.24795	1.24082	0.000945742
752	1.2458	1.24083	0.000944507
753	1.25753	1.24085	0.000943513
754	1.24808	1.24086	0.000942311
755	1.26946	1.24089	0.000941824
756	1.28263	1.24095	0.000942195
757	1.27838	1.241	0.000942246
758	1.30445	1.24108	0.000944714
759	1.2801	1.24113	0.000944867
760	1.30101	1.24121	0.000946903
761	1.31207	1.24131	0.000950226
762	1.28364	1.24136	0.000950602
763	1.2446	1.24137	0.000949365
764	1.22342	1.24134	0.000948413
765	1.23961	1.24134	0.000947176
766	1.26917	1.24138	0.000946636
767	1.26518	1.24141	0.00094591
768	1.25457	1.24143	0.000944834
769	1.28164	1.24148	0.000945051
770	1.26873	1.24151	0.000944487
