BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
159	1.46381	1.46379	7.72871e-06
160	1.46381	1.46379	7.6815e-06
161	1.46373	1.46379	7.6412e-06
162	1.46369	1.46378	7.61556e-06
163	1.46376	1.46378	7.56998e-06
164	1.46376	1.46378	7.52491e-06
165	1.46381	1.46378	7.48054e-06
166	1.4636	1.46378	7.51319e-06
167	1.46365	1.46378	7.51366e-06
168	1.46371	1.46378	7.48163e-06
169	1.46357	1.46378	7.53829e-06
170	1.46347	1.46378	7.71233e-06
171	1.46356	1.46378	7.7744e-06
172	1.46352	1.46378	7.87389e-06
173	1.46352	1.46377	7.96876e-06
174	1.46353	1.46377	8.04774e-06
175	1.46356	1.46377	8.09179e-06
176	1.4637	1.46377	8.0551e-06
177	1.46372	1.46377	8.01586e-06
178	1.46369	1.46377	7.98288e-06
179	1.46374	1.46377	7.93985e-06
180	1.46378	1.46377	7.89598e-06
181	1.46379	1.46377	7.85296e-06
182	1.46381	1.46377	7.81229e-06
183	1.46378	1.46377	7.76971e-06
184	1.46374	1.46377	7.72947e-06
185	1.46376	1.46377	7.68779e-06
186	1.46374	1.46377	7.64865e-06
187	1.46382	1.46377	7.61292e-06
188	1.46372	1.46377	7.57823e-06
189	1.4637	1.46377	7.54675e-06
190	1.46369	1.46377	7.51853e-06
191	1.46378	1.46377	7.47954e-06
192	1.46373	1.46377	7.44389e-06
193	1.46368	1.46377	7.41855e-06
194	1.46394	1.46377	7.43258e-06
195	1.4639	1.46377	7.42289e-06
196	1.46393	1.46377	7.43012e-06
197	1.46403	1.46377	7.50986e-06
198	1.4639	1.46377	7.49994e-06
199	1.46386	1.46377	7.47537e-06
200	1.46385	1.46377	7.4477e-06
201	1.4638	1.46377	7.41178e-06
202	1.46386	1.46378	7.38617e-06
203	1.46382	1.46378	7.35324e-06
204	1.46366	1.46377	7.3405e-06
205	1.46374	1.46377	7.30654e-06
206	1.46374	1.46377	7.27328e-06
207	1.46379	1.46377	7.23851e-06
208	1.46386	1.46377	7.2142e-06
209	1.46373	1.46377	7.18356e-06
210	1.46371	1.46377	7.15633e-06
211	1.46379	1.46377	7.1226e-06
212	1.46384	1.46377	7.09482e-06
213	1.46384	1.46377	7.06772e-06
214	1.46387	1.46378	7.04888e-06
215	1.46389	1.46378	7.03521e-06
216	1.46381	1.46378	7.00491e-06
217	1.46381	1.46378	6.97459e-06
218	1.4638	1.46378	6.94325e-06
219	1.4639	1.46378	6.93321e-06
220	1.46389	1.46378	6.9192e-06
221	1.46378	1.46378	6.8879e-06
222	1.46384	1.46378	6.863e-06
223	1.4638	1.46378	6.83313e-06
224	1.46384	1.46378	6.80918e-06
225	1.46377	1.46378	6.77894e-06
226	1.46375	1.46378	6.75015e-06
227	1.46387	1.46378	6.73221e-06
228	1.46386	1.46378	6.71142e-06
229	1.46403	1.46378	6.77306e-06
230	1.46402	1.46378	6.82572e-06
231	1.46397	1.46378	6.84763e-06
232	1.46386	1.46378	6.82747e-06
233	1.46387	1.46378	6.80821e-06
234	1.46394	1.46378	6.8103e-06
235	1.4638	1.46378	6.78173e-06
236	1.46375	1.46378	6.75484e-06
237	1.46372	1.46378	6.73238e-06
238	1.46375	1.46378	6.70527e-06
239	1.46379	1.46378	6.67732e-06
240	1.46365	1.46378	6.67286e-06
241	1.46377	1.46378	6.64537e-06
242	1.46376	1.46378	6.61851e-06
243	1.46372	1.46378	6.5955e-06
244	1.46376	1.46378	6.56905e-06
245	1.46384	1.46378	6.54596e-06
246	1.46384	1.46378	6.52327e-06
247	1.46386	1.46378	6.50456e-06
248	1.46395	1.46378	6.51502e-06
249	1.46386	1.46378	6.49595e-06
250	1.46397	1.46378	6.51314e-06
251	1.4639	1.46378	6.50392e-06
252	1.46397	1.46379	6.52052e-06
253	1.46383	1.46379	6.49668e-06
254	1.464	1.46379	6.52765e-06
255	1.46404	1.46379	6.57734e-06
256	1.46394	1.46379	6.57749e-06
257	1.46398	1.46379	6.59503e-06
258	1.4639	1.46379	6.58427e-06
259	1.46387	1.46379	6.56677e-06
260	1.46394	1.46379	6.56622e-06
261	1.4639	1.46379	6.55444e-06
262	1.4638	1.46379	6.52951e-06
263	1.4638	1.46379	6.50482e-06
264	1.46365	1.46379	6.50195e-06
265	1.46372	1.46379	6.48302e-06
266	1.4638	1.46379	6.45876e-06
267	1.46375	1.46379	6.43601e-06
268	1.46388	1.46379	6.42002e-06
269	1.46371	1.46379	6.40283e-06
270	1.4636	1.46379	6.41708e-06
271	1.46356	1.46379	6.45025e-06
272	1.46356	1.46379	6.48149e-06
273	1.46377	1.46379	6.45791e-06
274	1.4639	1.46379	6.44664e-06
275	1.46391	1.46379	6.43814e-06
276	1.46386	1.46379	6.42013e-06
277	1.4639	1.46379	6.40952e-06
278	1.46386	1.46379	6.39122e-06
279	1.46377	1.46379	6.36882e-06
280	1.46388	1.46379	6.35496e-06
281	1.46371	1.46379	6.33782e-06
282	1.46375	1.46379	6.31722e-06
283	1.46389	1.46379	6.30466e-06
284	1.4638	1.46379	6.28253e-06
285	1.46387	1.46379	6.26719e-06
286	1.46389	1.46379	6.25473e-06
287	1.46385	1.46379	6.23599e-06
288	1.46378	1.46379	6.21437e-06
289	1.4639	1.46379	6.20365e-06
290	1.46385	1.46379	6.18568e-06
291	1.46398	1.46379	6.19762e-06
292	1.46389	1.46379	6.18516e-06
293	1.46389	1.46379	6.17281e-06
294	1.46402	1.46379	6.19875e-06
295	1.46394	1.46379	6.19841e-06
296	1.46389	1.46379	6.18541e-06
297	1.46401	1.46379	6.20795e-06
298	1.46397	1.46379	6.21404e-06
299	1.46403	1.4638	6.24478e-06
300	1.46395	1.4638	6.24545e-06
301	1.46398	1.4638	6.25445e-06
302	1.46386	1.4638	6.23707e-06
303	1.46387	1.4638	6.22176e-06
304	1.46382	1.4638	6.20188e-06
305	1.46378	1.4638	6.18189e-06
306	1.46381	1.4638	6.16179e-06
307	1.46371	1.4638	6.14798e-06
308	1.46368	1.4638	6.14037e-06
309	1.46357	1.4638	6.16509e-06
310	1.46373	1.4638	6.1494e-06
311	1.4638	1.4638	6.12963e-06
312	1.46384	1.4638	6.11198e-06
313	1.4639	1.4638	6.10119e-06
314	1.4639	1.4638	6.09147e-06
315	1.4639	1.4638	6.08032e-06
316	1.46391	1.4638	6.07078e-06
317	1.46383	1.4638	6.05269e-06
318	1.46375	1.4638	6.03569e-06
319	1.46375	1.4638	6.01878e-06
320	1.46381	1.4638	6.00021e-06
321	1.46376	1.4638	5.98242e-06
322	1.46376	1.4638	5.96524e-06
323	1.46373	1.4638	5.95055e-06
324	1.46377	1.4638	5.93267e-06
325	1.46378	1.4638	5.91456e-06
326	1.46378	1.4638	5.89675e-06
327	1.46377	1.4638	5.87922e-06
328	1.46389	1.4638	5.8683e-06
329	1.46392	1.4638	5.86289e-06
330	1.46372	1.4638	5.85035e-06
331	1.46384	1.4638	5.83419e-06
