3.07243	0
3.124	0.0515682
3.14061	0.0340953
3.11793	0.0331014
3.14249	0.0355064
3.13414	0.0301705
3.12954	0.0259098
3.13314	0.0227249
3.17106	0.0428912
3.16832	0.0384607
3.17875	0.0363197
3.18238	0.0333525
3.17889	0.0308776
3.1617	0.0333548
3.16921	0.0319454
3.16391	0.0303474
3.15197	0.0309064
3.14807	0.0293987
3.1446	0.0280241
3.13951	0.0270691
3.14161	0.0258337
3.14356	0.0247083
3.1548	0.0261483
3.15622	0.025075
3.15386	0.0241657
3.15096	0.0233982
3.14526	0.023227
3.15138	0.0232046
3.1501	0.0224268
3.15003	0.0216664
3.14902	0.0209803
3.1458	0.0205677
3.14242	0.0202196
3.14048	0.0197111
3.13979	0.0191523
3.13798	0.0186999
3.13777	0.0181888
3.14008	0.0178537
3.13635	0.0177847
3.13388	0.0175092
3.13561	0.0171642
3.13249	0.017039
3.12874	0.0170557
3.12546	0.0169834
3.12376	0.016688
3.12369	0.0163214
3.1286	0.0167096
3.1296	0.0163883
3.13051	0.0160762
3.12979	0.0157677
3.13096	0.0154996
3.1351	0.015751
3.13828	0.0157751
3.13695	0.0155369
3.14084	0.0157381
3.13921	0.0155398
3.1364	0.0155206
3.13586	0.0152605
3.13652	0.0150143
3.13431	0.0149267
3.13547	0.0147262
3.13709	0.0145763
3.13427	0.0146172
3.13478	0.0143961
3.13642	0.0142668
3.13446	0.014185
3.13339	0.0140121
3.13235	0.0138434
3.13382	0.01372
3.13566	0.0136466
3.13533	0.013457
3.13622	0.0132987
3.1377	0.0131978
3.1412	0.0134809
3.13789	0.0137036
3.14041	0.013754
3.1433	0.0138793
3.14272	0.0137125
3.14286	0.0135385
3.14454	0.0134734
3.14497	0.0133131
3.14311	0.0132811
3.14367	0.0131321
3.14353	0.0129757
3.14464	0.0128707
3.14144	0.0131183
3.14107	0.0129717
3.14149	0.0128304
3.1386	0.0130114
3.13759	0.0129056
3.13732	0.0127658
3.1368	0.012637
3.13491	0.0126427
3.13354	0.0125815
3.13312	0.0124555
3.1328	0.0123294
3.13392	0.0122527
3.13322	0.0121471
3.13448	0.0120898
3.13759	0.0123662
3.13667	0.0122776
3.13503	0.0122663
3.13456	0.0121558
3.13447	0.0120387
3.13361	0.0119542
3.13578	0.0120378
3.13385	0.0120799
3.13621	0.0121978
3.13778	0.0121876
3.13803	0.0120787
3.13986	0.0121091
3.1393	0.0120138
3.13974	0.0119151
3.13855	0.0118693
3.13938	0.011795
3.14031	0.0117298
3.1408	0.0116394
3.13979	0.0115843
3.14175	0.0116521
3.14157	0.0115561
3.14072	0.0114915
3.14047	0.0113997
3.1396	0.01134
3.14017	0.0112628
3.13923	0.0112114
3.13886	0.0111284
3.1386	0.0110435
3.13678	0.0111073
3.13766	0.0110563
3.13691	0.0109967
3.13555	0.0109965
3.1352	0.0109184
3.13699	0.0109818
3.13783	0.0109317
3.13661	0.0109185
3.13722	0.010855
3.13673	0.0107864
3.13812	0.0107983
3.13809	0.0107204
3.13735	0.0106689
3.13789	0.0106067
3.13665	0.0106042
3.13721	0.0105445
3.13769	0.010482
3.13813	0.0104189
3.1384	0.0103508
3.1384	0.0102802
3.13793	0.0102211
3.13766	0.010156
3.13681	0.0101234
3.1368	0.0100562
3.13779	0.0100387
3.13918	0.0100691
3.13843	0.0100313
3.13777	0.00998821
3.13849	0.00995012
3.13855	0.00988673
3.1395	0.00986936
3.13913	0.0098139
3.13954	0.00976092
3.14075	0.0097745
3.14029	0.00972451
3.14035	0.00966481
3.13987	0.00961778
3.13983	0.00955939
3.14015	0.00950697
3.14027	0.00945068
3.14056	0.00939863
3.14244	0.00953111
3.1423	0.00947587
3.14287	0.00943722
3.14233	0.00939739
3.14356	0.00942346
3.14363	0.00936938
3.14385	0.00931839
3.14335	0.00927906
3.14568	0.00951628
3.14589	0.00946502
3.14623	0.00941819
3.1454	0.00940271
3.14571	0.00935584
3.14596	0.00930768
3.14629	0.00926256
3.14594	0.00921888
3.14641	0.00918101
3.14678	0.00913899
3.14669	0.00909038
3.14685	0.00904317
3.14643	0.00900488
3.14565	0.0089908
3.14653	0.00898606
3.14639	0.00894024
3.14583	0.00891104
3.14643	0.00888524
3.14566	0.00887276
3.14517	0.00884131
3.1452	0.00879639
3.14509	0.00875263
3.1449	0.00871047
3.1449	0.00866681
3.14525	0.00863049
3.14521	0.00858772
3.14618	0.00859992
3.14627	0.00855816
3.14616	0.00851709
3.14755	0.00858919
3.1481	0.00856533
3.14816	0.00852426
3.14832	0.00848487
3.14879	0.00845758
3.14943	0.00844152
3.14983	0.0084112
3.15029	0.00838448
3.1498	0.0083598
3.15029	0.00833529
3.1512	0.00834597
3.15311	0.00852395
3.15325	0.00848597
3.15333	0.00844751
3.15295	0.00841764
3.15288	0.00837978
3.15292	0.00834205
3.15291	0.00830456
3.15261	0.00827289
3.15282	0.00823869
3.15238	0.00821408
3.15189	0.008192
3.15236	0.00816958
3.1522	0.00813538
3.15144	0.008136
3.15085	0.00812205
3.15018	0.0081147
3.15084	0.00810657
3.15031	0.00808895
3.15059	0.00805927
3.15081	0.00802804
3.15032	0.0080093
3.14973	0.00799734
3.14977	0.00796389
3.14979	0.00793068
3.14999	0.00790031
3.15	0.0078676
3.15007	0.00783546
3.14982	0.00780735
3.14994	0.00777637
3.14993	0.0077447
3.15009	0.00771493
3.15022	0.00768482
3.15001	0.00765653
3.15046	0.00763889
3.15095	0.00762425
3.15115	0.00759647
3.15085	0.00757239
3.15114	0.00754823
3.15139	0.00752269
3.15104	0.0075016
3.14994	0.00755243
3.1493	0.00755052
3.14933	0.00752137
3.14875	0.00751437
3.14906	0.00749199
3.14932	0.00746783
3.14914	0.00744163
3.14932	0.00741571
3.14892	0.00739857
3.1488	0.0073718
3.14824	0.00736481
3.14868	0.00735014
3.14875	0.0073231
3.14829	0.00731008
3.14817	0.00728416
3.14843	0.00726188
3.148	0.00724762
3.14826	0.0072258
3.14775	0.00721728
3.14882	0.00726974
3.14876	0.00724372
3.14834	0.00722967
3.14837	0.00720376
3.1484	0.00717808
3.14837	0.00715255
3.14835	0.0071272
3.14851	0.00710392
3.14879	0.0070842
3.14936	0.00708256
3.1493	0.007058
3.14866	0.00706234
3.14889	0.00704156
3.14852	0.00702693
3.14838	0.00700412
3.14857	0.00698273
3.14884	0.00696387
3.1494	0.00696239
3.14886	0.00695958
3.14853	0.00694378
3.14827	0.00692521
3.14891	0.00693122
3.14908	0.00691004
3.14907	0.00688689
3.14904	0.00686398
3.14911	0.00684156
3.14805	0.00690066
3.14759	0.00689323
3.14808	0.00688773
3.14778	0.00687162
3.14832	0.00687017
3.14828	0.00684787
3.14848	0.00682856
3.14866	0.00680874
3.14861	0.00678688
3.14857	0.00676515
3.14845	0.0067445
3.14861	0.00672487
3.1489	0.00670964
3.14846	0.00670262
3.14817	0.00668793
3.14813	0.00666688
3.14786	0.00665157
3.14763	0.00663471
3.14796	0.00662229
3.14792	0.00660177
3.14801	0.00658182
3.14878	0.00660693
3.14896	0.00658891
3.14893	0.00656869
3.14853	0.00656073
3.14868	0.0065424
3.14845	0.00652628
3.14851	0.00650665
3.14864	0.00648819
3.14934	0.00650673
3.14953	0.00648985
3.14983	0.00647733
3.14959	0.00646233
3.14941	0.00644552
3.14942	0.00642631
3.14921	0.0064108
3.14987	0.00642567
3.14994	0.00640707
3.14979	0.00639003
3.15039	0.00639966
3.15042	0.00638099
3.15039	0.00636243
3.15015	0.00634836
3.15028	0.00633118
3.1507	0.00632688
3.1505	0.00631169
3.1505	0.00629353
3.15098	0.0062934
3.15098	0.0062754
3.15173	0.00630252
3.15152	0.00628818
3.15192	0.00628288
3.15213	0.00626866
3.15211	0.006251
3.15194	0.00623585
3.15176	0.00622082
3.15147	0.0062101
3.15192	0.00620892
