BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
461	0.768997	0.778174	0.000223358
462	0.785417	0.778189	0.000223424
463	0.77327	0.778179	0.000223194
464	0.779135	0.778181	0.000222723
465	0.781898	0.778189	0.000222387
466	0.772455	0.778176	0.00022225
467	0.784399	0.77819	0.000222173
468	0.77339	0.778179	0.000221935
469	0.77934	0.778182	0.000221475
470	0.775045	0.778175	0.000221105
471	0.777244	0.778173	0.000220644
472	0.77013	0.778156	0.000220834
473	0.772694	0.778145	0.000220669
474	0.786161	0.778162	0.00022085
475	0.783563	0.778173	0.000220678
476	0.780236	0.778177	0.000220257
477	0.767861	0.778156	0.000220854
478	0.781881	0.778163	0.00022053
479	0.776271	0.77816	0.000220105
480	0.76988	0.778142	0.000220321
481	0.785952	0.778159	0.00022046
482	0.774705	0.778151	0.00022012
483	0.781527	0.778158	0.000219775
484	0.776561	0.778155	0.000219345
485	0.778647	0.778156	0.000218895
486	0.772957	0.778145	0.000218706
487	0.777737	0.778145	0.000218259
488	0.780613	0.77815	0.00021787
489	0.783428	0.77816	0.000217692
490	0.772744	0.778149	0.000217528
491	0.78338	0.77816	0.000217346
492	0.780234	0.778164	0.000216945
493	0.780598	0.778169	0.000216561
494	0.768879	0.77815	0.000216938
495	0.781987	0.778158	0.000216638
496	0.781073	0.778164	0.000216281
497	0.77372	0.778155	0.00021603
498	0.779161	0.778157	0.000215606
499	0.778128	0.778157	0.000215174
500	0.778248	0.778157	0.000214744
501	0.781411	0.778164	0.000214413
502	0.772599	0.778153	0.000214272
503	0.778966	0.778154	0.000213853
504	0.774454	0.778147	0.000213554
505	0.783578	0.778158	0.000213402
506	0.777258	0.778156	0.000212988
507	0.780741	0.778161	0.000212629
508	0.771486	0.778148	0.000212616
509	0.781923	0.778155	0.000212327
510	0.784785	0.778168	0.000212308
511	0.770567	0.778153	0.000212413
512	0.779404	0.778156	0.000212013
513	0.785146	0.778169	0.000212037
514	0.774734	0.778163	0.00021173
515	0.777756	0.778162	0.00021132
516	0.781076	0.778168	0.000210986
517	0.775109	0.778162	0.000210661
518	0.785045	0.778175	0.000210673
519	0.770833	0.778161	0.000210741
520	0.782395	0.778169	0.000210493
521	0.775384	0.778164	0.000210157
522	0.775714	0.778159	0.000209807
523	0.77631	0.778155	0.000209435
524	0.780223	0.778159	0.000209073
525	0.774855	0.778153	0.000208769
526	0.783533	0.778163	0.000208623
527	0.772116	0.778152	0.000208542
528	0.783774	0.778162	0.000208419
529	0.768331	0.778144	0.000208852
530	0.784092	0.778155	0.000208759
531	0.775696	0.77815	0.000208418
532	0.775358	0.778145	0.000208092
533	0.787248	0.778162	0.000208401
534	0.774264	0.778155	0.000208139
535	0.781428	0.778161	0.00020784
536	0.780534	0.778165	0.000207499
537	0.774906	0.778159	0.000207201
538	0.783614	0.77817	0.000207064
539	0.776083	0.778166	0.000206716
540	0.781486	0.778172	0.000206425
541	0.777551	0.778171	0.000206046
542	0.777544	0.77817	0.000205669
543	0.780224	0.778173	0.000205325
544	0.779445	0.778176	0.000204961
545	0.774999	0.77817	0.000204668
546	0.776958	0.778168	0.000204305
547	0.774103	0.77816	0.000204067
548	0.787124	0.778177	0.000204349
549	0.773893	0.778169	0.000204126
550	0.781596	0.778175	0.00020385
551	0.772091	0.778164	0.000203779
552	0.779044	0.778166	0.000203416
553	0.781579	0.778172	0.000203141
554	0.786584	0.778187	0.000203341
555	0.786393	0.778202	0.000203512
556	0.770316	0.778187	0.000203639
557	0.778754	0.778188	0.000203276
558	0.77987	0.778192	0.000202934
559	0.777639	0.778191	0.000202574
560	0.781224	0.778196	0.000202284
561	0.780644	0.7782	0.000201971
562	0.779545	0.778203	0.000201626
563	0.780987	0.778208	0.000201328
564	0.776457	0.778205	0.000200995
565	0.778115	0.778204	0.00020064
566	0.780225	0.778208	0.000200317
567	0.779252	0.77821	0.000199972
568	0.774674	0.778204	0.000199717
569	0.781698	0.77821	0.00019946
570	0.776445	0.778207	0.000199134
571	0.783451	0.778216	0.000198997
572	0.781775	0.778222	0.000198747
573	0.779295	0.778224	0.000198409
574	0.778125	0.778224	0.000198063
575	0.782552	0.778231	0.000197862
576	0.772516	0.778221	0.000197767
577	0.780428	0.778225	0.000197461
578	0.782243	0.778232	0.000197242
579	0.770391	0.778219	0.000197365
580	0.779897	0.778221	0.000197046
581	0.781015	0.778226	0.000196766
582	0.783216	0.778235	0.000196614
583	0.781192	0.77824	0.000196342
584	0.78326	0.778249	0.000196194
585	0.774155	0.778242	0.000195984
586	0.782169	0.778248	0.000195764
587	0.775322	0.778243	0.000195494
588	0.782374	0.77825	0.000195288
589	0.779427	0.778252	0.000194966
590	0.779715	0.778255	0.000194652
591	0.78112	0.77826	0.000194383
592	0.77652	0.778257	0.000194076
593	0.783974	0.778266	0.000193988
594	0.772074	0.778256	0.000193942
595	0.776774	0.778253	0.000193632
596	0.780908	0.778258	0.000193358
597	0.783661	0.778267	0.000193246
598	0.772407	0.778257	0.000193171
599	0.775813	0.778253	0.000192892
600	0.782332	0.77826	0.00019269
601	0.781757	0.778266	0.000192457
602	0.778614	0.778266	0.000192138
603	0.777724	0.778265	0.000191822
604	0.781162	0.77827	0.000191564
605	0.783217	0.778278	0.000191422
606	0.773225	0.77827	0.000191288
607	0.77994	0.778273	0.000190992
608	0.780413	0.778276	0.000190711
609	0.779262	0.778278	0.000190404
610	0.781763	0.778284	0.000190178
611	0.768373	0.778267	0.000190557
612	0.780225	0.77827	0.000190273
613	0.776063	0.778267	0.000189996
614	0.777864	0.778266	0.000189688
615	0.786089	0.778279	0.000189805
616	0.771701	0.778268	0.000189798
617	0.777862	0.778268	0.000189491
618	0.779914	0.77827	0.000189203
619	0.774725	0.778265	0.000188984
620	0.779503	0.778267	0.00018869
621	0.782163	0.778273	0.00018849
622	0.776559	0.77827	0.000188207
623	0.784177	0.77828	0.000188144
624	0.772623	0.77827	0.000188061
625	0.779065	0.778272	0.000187764
626	0.775693	0.778268	0.000187509
627	0.781206	0.778272	0.000187269
628	0.772606	0.778263	0.000187188
629	0.779739	0.778266	0.000186905
630	0.778185	0.778266	0.000186608
631	0.772501	0.778256	0.000186536
632	0.781132	0.778261	0.000186297
633	0.782182	0.778267	0.000186105
634	0.780556	0.778271	0.000185847
635	0.782678	0.778278	0.000185684
636	0.77949	0.77828	0.000185401
637	0.776314	0.778277	0.000185136
638	0.782231	0.778283	0.00018495
639	0.778756	0.778283	0.000184662
640	0.777592	0.778282	0.000184376
641	0.781808	0.778288	0.000184171
642	0.775844	0.778284	0.000183923
643	0.780211	0.778287	0.000183661
644	0.786153	0.778299	0.000183782
