BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
537	-6.38528	-6.38471	3.52226e-05
538	-6.38514	-6.38471	3.51659e-05
539	-6.38377	-6.38471	3.51442e-05
540	-6.38426	-6.38471	3.50891e-05
541	-6.38281	-6.38471	3.52003e-05
542	-6.38507	-6.38471	3.51418e-05
543	-6.38432	-6.38471	3.50842e-05
544	-6.38501	-6.38471	3.50241e-05
545	-6.38584	-6.38471	3.50219e-05
546	-6.38513	-6.38471	3.4966e-05
547	-6.38407	-6.38471	3.49216e-05
548	-6.3856	-6.38471	3.4896e-05
549	-6.38404	-6.38471	3.48536e-05
550	-6.38355	-6.38471	3.48535e-05
551	-6.38289	-6.3847	3.49458e-05
552	-6.38552	-6.38471	3.49139e-05
553	-6.38519	-6.38471	3.48619e-05
554	-6.38469	-6.38471	3.4799e-05
555	-6.38785	-6.38471	3.51953e-05
556	-6.38407	-6.38471	3.51509e-05
557	-6.3855	-6.38471	3.51165e-05
558	-6.38451	-6.38471	3.50555e-05
559	-6.38345	-6.38471	3.50659e-05
560	-6.38492	-6.38471	3.50052e-05
561	-6.38496	-6.38471	3.49457e-05
562	-6.38604	-6.38471	3.49631e-05
563	-6.38395	-6.38471	3.49272e-05
564	-6.38353	-6.38471	3.49279e-05
565	-6.38404	-6.38471	3.4886e-05
566	-6.38431	-6.38471	3.48313e-05
567	-6.38464	-6.38471	3.47701e-05
568	-6.38411	-6.38471	3.4725e-05
569	-6.38445	-6.38471	3.46668e-05
570	-6.38488	-6.38471	3.46074e-05
571	-6.38394	-6.38471	3.45729e-05
572	-6.38377	-6.3847	3.45513e-05
573	-6.38411	-6.3847	3.45067e-05
574	-6.38377	-6.3847	3.44846e-05
575	-6.38538	-6.3847	3.44447e-05
576	-6.38417	-6.3847	3.43974e-05
577	-6.38428	-6.3847	3.43454e-05
578	-6.3837	-6.3847	3.43299e-05
579	-6.38349	-6.3847	3.43344e-05
580	-6.38479	-6.3847	3.42756e-05
581	-6.38388	-6.3847	3.42453e-05
582	-6.38482	-6.3847	3.41871e-05
583	-6.38469	-6.3847	3.41285e-05
584	-6.3857	-6.3847	3.41137e-05
585	-6.38504	-6.3847	3.40605e-05
586	-6.38468	-6.3847	3.40023e-05
587	-6.38527	-6.3847	3.39582e-05
588	-6.38547	-6.3847	3.39255e-05
589	-6.38467	-6.3847	3.38679e-05
590	-6.38462	-6.3847	3.38108e-05
591	-6.38428	-6.3847	3.37611e-05
592	-6.38352	-6.3847	3.37628e-05
593	-6.38599	-6.3847	3.37757e-05
594	-6.38358	-6.3847	3.37711e-05
595	-6.38581	-6.3847	3.37665e-05
596	-6.38481	-6.3847	3.37103e-05
597	-6.38404	-6.3847	3.36719e-05
598	-6.38537	-6.3847	3.36341e-05
599	-6.3843	-6.3847	3.35845e-05
600	-6.38489	-6.3847	3.35301e-05
601	-6.38415	-6.3847	3.34866e-05
602	-6.3848	-6.3847	3.34314e-05
603	-6.38496	-6.3847	3.33789e-05
604	-6.38451	-6.3847	3.3325e-05
605	-6.384	-6.3847	3.32902e-05
606	-6.38414	-6.3847	3.32481e-05
607	-6.38459	-6.3847	3.31938e-05
608	-6.38331	-6.38469	3.32179e-05
609	-6.38462	-6.38469	3.31636e-05
610	-6.38423	-6.38469	3.31179e-05
611	-6.38398	-6.38469	3.30845e-05
612	-6.38424	-6.38469	3.30387e-05
613	-6.3856	-6.38469	3.30181e-05
614	-6.38412	-6.38469	3.29777e-05
615	-6.38451	-6.38469	3.29254e-05
616	-6.38509	-6.38469	3.28782e-05
617	-6.38382	-6.38469	3.28553e-05
618	-6.38573	-6.38469	3.28448e-05
619	-6.38501	-6.38469	3.27957e-05
620	-6.38332	-6.38469	3.28173e-05
621	-6.38371	-6.38469	3.28024e-05
622	-6.38383	-6.38469	3.2779e-05
623	-6.38524	-6.38469	3.27382e-05
624	-6.38535	-6.38469	3.27027e-05
625	-6.38573	-6.38469	3.26923e-05
626	-6.38359	-6.38469	3.26875e-05
627	-6.38446	-6.38469	3.26375e-05
628	-6.38442	-6.38469	3.25882e-05
629	-6.38538	-6.38469	3.25551e-05
630	-6.38412	-6.38469	3.25162e-05
631	-6.38578	-6.38469	3.25105e-05
632	-6.38386	-6.38469	3.24853e-05
633	-6.38617	-6.38469	3.25185e-05
634	-6.38536	-6.38469	3.24844e-05
635	-6.38571	-6.38469	3.24727e-05
636	-6.38373	-6.38469	3.24569e-05
637	-6.38515	-6.38469	3.2414e-05
