BLOCK:	DISTANCE:	ACTUAL_G:	AVE_GOFR:	ERROR:
2	3.39323	0.0492195	0.0496491	0.000303781
2	3.45787	0.0494678	0.0494412	1.8832e-05
2	3.5225	0.0499288	0.0497474	0.000128261
2	3.58713	0.0508547	0.0502804	0.000406096
2	3.65177	0.0499999	0.050107	7.577e-05
2	3.7164	0.0504582	0.0499656	0.000348334
2	3.78103	0.0509781	0.0506644	0.000221796
2	3.84567	0.0506372	0.0506041	2.34186e-05
2	3.9103	0.0510703	0.0510182	3.68093e-05
2	3.97493	0.0509545	0.0512043	0.00017665
2	4.03957	0.0513503	0.0508944	0.000322337
2	4.1042	0.0517879	0.0515681	0.00015542
2	4.16883	0.0512529	0.0512522	4.82856e-07
2	4.23346	0.051959	0.0517126	0.000174266
2	4.2981	0.0518055	0.0518463	2.87981e-05
2	4.36273	0.0518796	0.05167	0.000148186
2	4.42736	0.0524539	0.0521352	0.000225353
2	4.492	0.0521714	0.0524538	0.000199695
2	4.55663	0.0521664	0.0524108	0.000172801
2	4.62126	0.051901	0.0522368	0.000237439
2	4.6859	0.0527	0.0525523	0.000104427
2	4.75053	0.0527144	0.0528952	0.000127807
2	4.81516	0.0528451	0.0528898	3.16424e-05
2	4.87979	0.0527444	0.052969	0.000158782
2	4.94443	0.0531573	0.0528242	0.00023555
2	5.00906	0.0531687	0.0531266	2.97941e-05
2	5.07369	0.0530829	0.0530149	4.80571e-05
2	5.13833	0.0538371	0.0536622	0.000123679
2	5.20296	0.0533212	0.0536165	0.000208797
2	5.26759	0.0532643	0.053616	0.000248684
2	5.33223	0.0538146	0.0535611	0.000179222
2	5.39686	0.0539244	0.0538402	5.95427e-05
2	5.46149	0.0539447	0.0539142	2.15868e-05
2	5.52612	0.0534672	0.0537778	0.00021964
2	5.59076	0.0544613	0.0543123	0.00010537
2	5.65539	0.0543846	0.0542751	7.73717e-05
2	5.72002	0.0541086	0.0540672	2.93293e-05
2	5.78466	0.0538264	0.0541052	0.000197101
2	5.84929	0.0549514	0.0546713	0.000198048
2	5.91392	0.0542268	0.0542081	1.32781e-05
2	5.97856	0.0543122	0.0545203	0.000147155
2	6.04319	0.0547027	0.0549709	0.00018964
2	6.10782	0.0551743	0.0550185	0.000110167
2	6.17246	0.0549267	0.0548787	3.3968e-05
2	6.23709	0.0547805	0.0547825	1.38823e-06
2	6.30172	0.0548032	0.0552205	0.000295077
2	6.36635	0.0553356	0.0551529	0.000129176
2	6.43099	0.0553563	0.0553257	2.16384e-05
3	0.0323165	0	0	0
3	0.0969496	0	0	0
3	0.161583	0	0	0
3	0.226216	0	0	0
3	0.290849	0	0	0
3	0.355482	0	0	0
3	0.420115	0	0	0
3	0.484748	0	0	0
3	0.549381	0	0	0
3	0.614014	0	0	0
3	0.678647	0	0	0
3	0.74328	0	0	0
3	0.807913	0	0	0
3	0.872546	0	3.13619e-05	1.47842e-05
3	0.937179	0.00415524	0.00412181	1.69984e-05
3	1.00181	0.0314871	0.0309877	0.000355442
3	1.06645	0.0591789	0.0609487	0.00108301
3	1.13108	0.0710092	0.0713628	0.000472661
3	1.19571	0.067659	0.0681726	0.000338439
3	1.26034	0.0599658	0.0612397	0.000726282
3	1.32498	0.0550671	0.055684	0.000252249
3	1.38961	0.0511815	0.051112	0.000333524
3	1.45424	0.046787	0.0476948	0.000815544
3	1.51888	0.0477231	0.0465309	0.000524235
3	1.58351	0.0436321	0.0443282	0.000320838
3	1.64814	0.0429876	0.0439657	0.000496788
3	1.71278	0.0429206	0.0437613	0.000562112
3	1.77741	0.0407258	0.0425167	0.000816432
3	1.84204	0.0428702	0.0431821	0.00027943
3	1.90667	0.0447745	0.0442284	0.000633128
3	1.97131	0.0439116	0.0440272	0.000256596
3	2.03594	0.044	0.0445305	0.000446518
3	2.10057	0.0453044	0.0449985	0.000148934
3	2.16521	0.0454063	0.0456192	0.000131746
3	2.22984	0.0443501	0.0455301	0.000595004
3	2.29447	0.0462913	0.0460022	0.00017207
3	2.35911	0.0475384	0.0462511	0.000558608
3	2.42374	0.0464455	0.0464187	3.38956e-05
3	2.48837	0.0458388	0.0464769	0.000261971
3	2.55301	0.0468029	0.0467197	0.000144382
3	2.61764	0.0469021	0.0467138	9.97966e-05
3	2.68227	0.0465653	0.0473557	0.000335262
3	2.7469	0.0461468	0.04742	0.000528104
3	2.81154	0.0471663	0.0474156	0.000286041
3	2.87617	0.0471609	0.0474077	0.000263612
3	2.9408	0.0475455	0.0476664	0.000361972
3	3.00544	0.0482843	0.0481436	9.67058e-05
3	3.07007	0.0492263	0.0488434	0.000164161
3	3.1347	0.0481729	0.0480556	4.8095e-05
3	3.19934	0.0485956	0.0490153	0.00026667
3	3.26397	0.0488135	0.048967	7.09609e-05
3	3.3286	0.0496841	0.049619	0.000112453
3	3.39323	0.0493591	0.0495524	0.000217359
3	3.45787	0.0491368	0.0493398	8.37852e-05
3	3.5225	0.0492585	0.0495844	0.000158172
3	3.58713	0.0503999	0.0503202	0.000272677
3	3.65177	0.0500085	0.0500742	5.71881e-05
3	3.7164	0.0503828	0.0501047	0.000258498
3	3.78103	0.0503313	0.0505534	0.000173453
3	3.84567	0.0502192	0.0504758	0.000105889
3	3.9103	0.050392	0.0508095	0.000172189
3	3.97493	0.0507344	0.0510477	0.000173853
3	4.03957	0.0513908	0.0510599	0.00025382
3	4.1042	0.0515281	0.0515548	0.000104185
3	4.16883	0.0512037	0.051236	1.31994e-05
3	4.23346	0.0515697	0.0516649	0.000122508
3	4.2981	0.0514319	0.0517081	0.000114402
3	4.36273	0.0514906	0.0516102	0.000110194
3	4.42736	0.0519072	0.0520592	0.000162545
3	4.492	0.0519278	0.0522785	0.000195497
3	4.55663	0.0515718	0.0521311	0.000255768
3	4.62126	0.0520496	0.0521744	0.000166289
3	4.6859	0.0523703	0.0524917	8.54382e-05
3	4.75053	0.0517724	0.0525209	0.000317241
3	4.81516	0.0532431	0.0530076	9.84309e-05
3	4.87979	0.0529972	0.0529784	0.000106134
3	4.94443	0.0530409	0.0528964	0.000167746
3	5.00906	0.0538272	0.0533601	0.000191716
3	5.07369	0.0532322	0.0530874	6.72595e-05
3	5.13833	0.0537062	0.0536769	8.33161e-05
3	5.20296	0.0531384	0.0534571	0.000190551
3	5.26759	0.0539828	0.0537383	0.000193538
3	5.33223	0.0538049	0.0536424	0.000136676
3	5.39686	0.053938	0.0538728	4.78062e-05
3	5.46149	0.0536035	0.0538106	8.57829e-05
3	5.52612	0.0538347	0.0537967	0.000147243
3	5.59076	0.0538396	0.0541547	0.000146578
3	5.65539	0.0540826	0.0542109	7.35346e-05
3	5.72002	0.0543583	0.0541642	8.1608e-05
3	5.78466	0.0546856	0.0542987	0.00020548
3	5.84929	0.0548409	0.0547279	0.000139861
3	5.91392	0.0546053	0.0543405	0.000108474
3	5.97856	0.0549493	0.0546633	0.000152494
3	6.04319	0.0546617	0.0548678	0.000151863
3	6.10782	0.054666	0.054901	0.000120806
3	6.17246	0.0553744	0.0550439	0.000136806
3	6.23709	0.0552242	0.0549297	0.000120227
3	6.30172	0.0547994	0.0550801	0.000227676
3	6.36635	0.0554175	0.0552411	0.000112255
3	6.43099	0.055156	0.0552692	4.83865e-05
4	0.0323165	0	0	0
4	0.0969496	0	0	0
4	0.161583	0	0	0
4	0.226216	0	0	0
4	0.290849	0	0	0
4	0.355482	0	0	0
4	0.420115	0	0	0
4	0.484748	0	0	0
4	0.549381	0	0	0
4	0.614014	0	0	0
4	0.678647	0	0	0
4	0.74328	0	0	0
4	0.807913	0	0	0
4	0.872546	4.70429e-05	3.52822e-05	1.15962e-05
4	0.937179	0.00386867	0.00405852	5.62687e-05
4	1.00181	0.0318287	0.031198	0.000322838
4	1.06645	0.0607875	0.0609084	0.000813008
4	1.13108	0.0682845	0.0705932	0.000754884
4	1.19571	0.0681864	0.068176	0.000253847
4	1.26034	0.0604459	0.0610412	0.00057118
4	1.32498	0.0544324	0.0553711	0.000330473
4	1.38961	0.052216	0.051388	0.000345981
4	1.45424	0.048808	0.0479731	0.000657432
4	1.51888	0.0484618	0.0470136	0.000573889
4	1.58351	0.0448273	0.0444529	0.000263782
4	1.64814	0.0447133	0.0441526	0.000406229
4	1.71278	0.0446691	0.0439882	0.000465144
4	1.77741	0.0434696	0.0427549	0.000646149
4	1.84204	0.0446599	0.0435515	0.000382476
4	1.90667	0.044043	0.0441821	0.00047654
4	1.97131	0.0441803	0.0440655	0.000195281
4	2.03594	0.0437587	0.0443375	0.000374267
4	2.10057	0.0452206	0.045054	0.000121611
4	2.16521	0.0460071	0.0457162	0.000129679
4	2.22984	0.0463804	0.0457426	0.000482735
4	2.29447	0.0458901	0.0459741	0.000131315
4	2.35911	0.0459834	0.0461841	0.000422946
4	2.42374	0.0467945	0.0465127	8.52457e-05
4	2.48837	0.0458087	0.0463099	0.000243995
4	2.55301	0.0470846	0.0468109	0.000134042
4	2.61764	0.0481482	0.0470724	0.000319447
4	2.68227	0.0472752	0.0473356	0.00025205
4	2.7469	0.0481811	0.0476103	0.000428989
4	2.81154	0.0478653	0.047528	0.000235588
4	2.87617	0.048893	0.0477791	0.000377484
4	2.9408	0.0471475	0.0475366	0.000293805
4	3.00544	0.0486241	0.0482637	0.000126813
4	3.07007	0.0477642	0.0485736	0.000264109
4	3.1347	0.0478389	0.0480014	5.91701e-05
4	3.19934	0.0491663	0.0490531	0.000202658
4	3.26397	0.0500506	0.0492379	0.000240552
4	3.3286	0.0488057	0.0494157	0.000195246
4	3.39323	0.0498624	0.0496299	0.000176295
4	3.45787	0.0498331	0.0494631	0.000123924
4	3.5225	0.0503026	0.049764	0.000195578
4	3.58713	0.0506103	0.0503928	0.000213937
4	3.65177	0.0502712	0.0501234	6.04922e-05
4	3.7164	0.0494847	0.0499497	0.000235804
4	3.78103	0.0508936	0.0506384	0.000149495
4	3.84567	0.0503202	0.0504369	8.62673e-05
4	3.9103	0.0514408	0.0509673	0.000188042
4	3.97493	0.0504905	0.0509084	0.000177628
4	4.03957	0.050193	0.0508432	0.000267334
4	4.1042	0.0511616	0.0514565	0.000115562
4	4.16883	0.0511682	0.0512191	1.77109e-05
4	4.23346	0.0518833	0.0517195	0.000103327
4	4.2981	0.051331	0.0516139	0.000118438
4	4.36273	0.051984	0.0517037	0.000115675
4	4.42736	0.0517013	0.0519697	0.000144454
4	4.492	0.051892	0.0521818	0.000168821
4	4.55663	0.0528158	0.0523023	0.000242424
4	4.62126	0.0521744	0.0521744	0.000124716
4	4.6859	0.0525661	0.0525103	6.60768e-05
4	4.75053	0.0528979	0.0526151	0.000251539
4	4.81516	0.0529472	0.0529925	7.49712e-05
4	4.87979	0.0523837	0.0528297	0.000151374
4	4.94443	0.0530429	0.052933	0.000129746
4	5.00906	0.0524505	0.0531327	0.000243851
4	5.07369	0.0531844	0.0531116	5.46415e-05
4	5.13833	0.0541944	0.0538062	0.000128299
4	5.20296	0.0533751	0.0534366	0.000144011
4	5.26759	0.0540981	0.0538282	0.000164744
4	5.33223	0.0544115	0.0538347	0.000195541
4	5.39686	0.0544305	0.0540122	0.00012595
4	5.46149	0.0539196	0.0538379	6.85295e-05
4	5.52612	0.0538854	0.0538189	0.000112088
4	5.59076	0.0546087	0.0542682	0.000147467
4	5.65539	0.0542967	0.0542324	5.81925e-05
4	5.72002	0.0546594	0.054288	0.00012345
4	5.78466	0.0545487	0.0543612	0.000163341
4	5.84929	0.054053	0.0545591	0.000179873
4	5.91392	0.0547432	0.0544412	0.000119259
4	5.97856	0.0546895	0.0546698	0.000114511
4	6.04319	0.0549587	0.0548906	0.000115585
4	6.10782	0.0545715	0.0548186	0.000115321
4	6.17246	0.055219	0.0550877	0.000109379
4	6.23709	0.0546797	0.0548672	0.000105167
4	6.30172	0.0553213	0.0551404	0.000178562
4	6.36635	0.0550427	0.0551915	9.45193e-05
4	6.43099	0.0552494	0.0552642	3.65418e-05
5	0.0323165	0	0	0
5	0.0969496	0	0	0
5	0.161583	0	0	0
5	0.226216	0	0	0
5	0.290849	0	0	0
5	0.355482	0	0	0
5	0.420115	0	0	0
5	0.484748	0	0	0
5	0.549381	0	0	0
5	0.614014	0	0	0
5	0.678647	0	0	0
5	0.74328	0	0	0
5	0.807913	0	0	0
5	0.872546	1.5681e-05	3.13619e-05	9.91751e-06
5	0.937179	0.00428419	0.00410366	6.04652e-05
5	1.00181	0.030646	0.0310876	0.000276499
5	1.06645	0.057534	0.0602335	0.000887354
5	1.13108	0.0697362	0.0704218	0.000623064
5	1.19571	0.0700891	0.0685586	0.000397932
5	1.26034	0.0595913	0.0607512	0.000525425
5	1.32498	0.0550582	0.0553085	0.000270238
5	1.38961	0.0501136	0.0511331	0.000358573
5	1.45424	0.0477468	0.0479278	0.000527501
5	1.51888	0.0459458	0.0468001	0.000497264
5	1.58351	0.0448548	0.0445333	0.000222933
5	1.64814	0.0445194	0.044226	0.000331541
5	1.71278	0.0439806	0.0439867	0.000372118
5	1.77741	0.0432165	0.0428472	0.000523473
5	1.84204	0.0431368	0.0434686	0.000314849
5	1.90667	0.0433475	0.0440151	0.000409424
5	1.97131	0.0452943	0.0443113	0.000269683
5	2.03594	0.0446218	0.0443944	0.0003037
5	2.10057	0.0443998	0.0449231	0.000152182
5	2.16521	0.0453727	0.0456475	0.000120571
5	2.22984	0.0450669	0.0456075	0.000404665
5	2.29447	0.045978	0.0459749	0.000105054
5	2.35911	0.0453044	0.0460082	0.000373164
5	2.42374	0.0458137	0.0463729	0.000142427
5	2.48837	0.0470449	0.0464569	0.00023535
5	2.55301	0.0468125	0.0468112	0.000107234
5	2.61764	0.0465276	0.0469634	0.000273509
5	2.68227	0.046798	0.0472281	0.000223398
5	2.7469	0.0470409	0.0474964	0.000357988
5	2.81154	0.0474927	0.0475209	0.000188577
5	2.87617	0.0477182	0.0477669	0.000302183
5	2.9408	0.0473641	0.0475021	0.000237062
5	3.00544	0.0481776	0.0482465	0.000102614
5	3.07007	0.0482344	0.0485058	0.000219827
5	3.1347	0.0492042	0.048242	0.000220309
5	3.19934	0.0484126	0.048925	0.000198518
5	3.26397	0.0491312	0.0492166	0.000193387
5	3.3286	0.0491493	0.0493624	0.000163303
5	3.39323	0.0500335	0.0497106	0.000158438
5	3.45787	0.0492339	0.0494172	0.000107285
5	3.5225	0.0491645	0.0496441	0.000189678
5	3.58713	0.0499932	0.0503129	0.000185472
5	3.65177	0.050864	0.0502716	0.000141041
5	3.7164	0.0508185	0.0501234	0.000244417
5	3.78103	0.0508985	0.0506904	0.000128324
5	3.84567	0.0506482	0.0504791	7.86895e-05
5	3.9103	0.051055	0.0509848	0.000151249
5	3.97493	0.0505842	0.0508436	0.000153479
5	4.03957	0.050992	0.0508729	0.000215517
5	4.1042	0.0515646	0.0514781	9.44519e-05
5	4.16883	0.0514591	0.0512671	4.52145e-05
5	4.23346	0.0509865	0.0515729	0.00015501
5	4.2981	0.0517202	0.0516351	9.66414e-05
5	4.36273	0.0524774	0.0518584	0.0001665
5	4.42736	0.0517785	0.0519315	0.000120519
5	4.492	0.0528962	0.0523247	0.000185934
5	4.55663	0.0524806	0.052338	0.000196545
5	4.62126	0.0521915	0.0521778	9.98195e-05
5	4.6859	0.0530916	0.0526265	0.000116655
5	4.75053	0.0525094	0.052594	0.000202118
5	4.81516	0.0532946	0.0530529	8.07428e-05
5	4.87979	0.0528328	0.0528303	0.0001211
5	4.94443	0.0533219	0.0530108	0.000124944
5	5.00906	0.0532912	0.0531644	0.00019713
5	5.07369	0.0535539	0.0532001	9.03838e-05
5	5.13833	0.0532628	0.0536976	0.000141368
5	5.20296	0.0536722	0.0534837	0.000122678
5	5.26759	0.0542045	0.0539035	0.000147989
5	5.33223	0.0541554	0.0538988	0.000166624
5	5.39686	0.0537277	0.0539553	0.000112881
5	5.46149	0.0540401	0.0538783	6.56804e-05
5	5.52612	0.054072	0.0538695	0.000100454
5	5.59076	0.0541977	0.0542541	0.000118646
5	5.65539	0.0546865	0.0543232	9.36345e-05
5	5.72002	0.0544282	0.054316	0.000101893
5	5.78466	0.0548744	0.0544638	0.000159706
5	5.84929	0.0547016	0.0545876	0.000146137
5	5.91392	0.0550603	0.054565	0.000146182
5	5.97856	0.0547546	0.0546868	9.28551e-05
5	6.04319	0.0544931	0.0548111	0.000116639
5	6.10782	0.055143	0.0548835	0.000108986
5	6.17246	0.0550508	0.0550803	8.77513e-05
5	6.23709	0.0553368	0.0549611	0.000118885
5	6.30172	0.0548835	0.055089	0.000150063
5	6.36635	0.0553828	0.0552298	8.30018e-05
5	6.43099	0.0554818	0.0553077	4.86818e-05
6	0.0323165	0	0	0
6	0.0969496	0	0	0
6	0.161583	0	0	0
6	0.226216	0	0	0
6	0.290849	0	0	0
6	0.355482	0	0	0
6	0.420115	0	0	0
6	0.484748	0	0	0
6	0.549381	0	0	0
6	0.614014	0	0	0
6	0.678647	0	0	0
6	0.74328	0	0	0
6	0.807913	0	0	0
6	0.872546	6.27239e-05	3.65889e-05	9.54313e-06
6	0.937179	0.00394031	0.00407643	5.61831e-05
6	1.00181	0.0311322	0.031095	0.000230516
6	1.06645	0.0633757	0.0607572	0.000880541
6	1.13108	0.0707747	0.0704806	0.000521988
6	1.19571	0.067597	0.0683984	0.000362454
6	1.26034	0.0593512	0.0605179	0.000486916
6	1.32498	0.0520635	0.0547677	0.00054265
6	1.38961	0.0513066	0.051162	0.000299975
6	1.45424	0.0485661	0.0480342	0.000450183
6	1.51888	0.0469697	0.0468283	0.00041519
6	1.58351	0.0429246	0.0442652	0.00030728
6	1.64814	0.0431621	0.0440487	0.000320207
6	1.71278	0.0439684	0.0439837	0.000310111
6	1.77741	0.0434926	0.0429548	0.000447143
6	1.84204	0.0451766	0.0437533	0.000369289
6	1.90667	0.0439914	0.0440112	0.000341205
6	1.97131	0.0443269	0.0443139	0.000224749
6	2.03594	0.0443851	0.0443928	0.000253087
6	2.10057	0.0456309	0.0450411	0.00016637
6	2.16521	0.0457214	0.0456598	0.000101103
6	2.22984	0.0455755	0.0456022	0.000337256
6	2.29447	0.045378	0.0458754	0.00012614
6	2.35911	0.0456731	0.0459524	0.000315121
6	2.42374	0.0455833	0.0462413	0.000168873
6	2.48837	0.0463934	0.0464463	0.000196363
6	2.55301	0.0470078	0.046844	9.42319e-05
6	2.61764	0.0476049	0.0470704	0.000247942
6	2.68227	0.0477995	0.0473233	0.000205468
